0	0	0.0153595
0.25	0	0.0037708500000000001
0.5	0	0.0037708500000000001
0.75	0	0.0006443985503164567
1	0	0.0102592
1.25	0	0.018312241930379752
1.5	0	-9.3871637914691973e-05
1.75	0	0.0086938875197472322
2	0	0.005637018009478704
2.25	0	0.0099150799999999997
2.5	0	0.0049623045569620224
2.75	0	0.0042786168354430471
3	0	0.0064773730805687043
3.25	0	0.0061564482464455013
3.5	0	0.0055845547709320676
3.75	0	0.015149981408227861
4	0	0.0017751768354430351
4.25	0	0.0023867668987341785
4.5	0	0.014838687393364951
4.75	0	0.0035709166824644126
5	0	0.003048429493670889
5.25	0	0.0049435218354430491
5.5	0	0.0058390190521327122
5.75	0	-0.0061233014556961937
6	0	-0.0029861079430379429
6.25	0	-0.0073907864240505992
6.5	0	0.0069014908386074783
6.75	0	-0.0020284719431279265
7	0	0.011376316113744067
7.25	0	0.0045016485063291076
7.5	0	-0.00043964411392407622
7.75	0	-0.0046389194936708854
8	0	0.0060965275671405559
8.25	0	0.0041867901579778913
8.5	0	0.0033747889194312981
8.75	0	-3.7436060126586719e-05
9	0	0.00025303082436708751
9.25	0	0.01086551329113924
9.5	0	0.0069042739336493148
9.75	0	0.016608879146919487
10	0	0.011232517061611333
10.25	0	0.0029743962025316401
10.5	0	-0.0074153575316455124
10.75	0	-0.011549418293838931
11	0	0.0087690621360759762
11.25	0	-0.00083686530063293131
11.5	0	-0.0001774734098101172
11.75	0	0.0024538723380726751
12	0	-0.0040116549605055084
12.25	0	0.0017842613924049463
12.5	0	0.0022102540506329055
12.75	0	-0.013820702531645567
13	0	0.0062683039178515008
13.25	0	0.00095159104265410302
13.5	0	0.0025583280252764553
13.75	0	0.0059976139240507098
14	0	0.00059235626582276424
14.25	0	0.00063984879746837827
14.5	0	0.01288073554502369
14.75	0	0.01411133601895736
15	0	0.0042991805213269943
15.25	0	0.0031300916708860925
15.5	0	0.0099050475949367597
15.75	0	0.015253671613924239
16	0	0.0046473318829114603
16.25	0	0.0061177378338606652
16.5	0	0.0135010370253164
16.75	0	-0.0012877806793049099
17	0	-0.00046030001579793378
17.25	0	0.00027460063291157629
17.5	0	-0.0012880364873419177
17.75	0	0.00308579170886097
18	0	0.005852464715189902
18.25	0	0.00051648110900474214
18.5	0	-0.0020361872195893095
18.75	0	-0.00077951778481012864
19	0	-0.0039669172732594614
19.25	0	-0.0045793335300633297
19.5	0	-0.0026844644075829172
19.75	0	0.011850300663507183
20	0	-0.0055901923222750659
20.25	0	0.003339012436708708
20.5	0	0.00076820098101270209
20.75	0	0.010097484398734152
21	0	-0.004052846666666823
21.25	0	-0.0055115095727849414
21.5	0	0.0022500351424050327
21.75	0	0.00015762095892575545
22	0	-0.0067159209478672901
22.25	0	0.00027227957661928135
22.5	0	0.010345364683544302
22.75	0	0.01069
23	0	0.012648979113924097
23.25	0	0.014948339747235482
23.5	0	0.0054116069984202191
23.75	0	0.00075890998575949226
24	0	-0.0036694180063291922
24.25	0	0.001456097848101212
