time_elapsed,eplenmean,value_loss,nupdates,eprewmean,approxkl,fps,policy_entropy,explained_variance,serial_timesteps,policy_loss,clipfrac,total_timesteps
3728.6417887210846,1275.02,25.14395,415,552.04,2.536701e-05,486,0.8926252,0.9615401290357113,622500,-0.0001774284,0.0,1867500
3737.44681763649,1278.23,21.16467,416,554.86,3.493465e-05,511,0.7979647,0.9699370376765728,624000,-0.00019260657,0.0,1872000
3746.4322316646576,1277.21,26.61512,417,555.71,7.961465e-05,500,0.7548329,0.9618940390646458,625500,-0.00016663714,0.0,1876500
3754.9867284297943,1285.7,23.20489,418,564.37,0.0001312727,526,0.9199255,0.9620150551199913,627000,-0.0004772065,0.0,1881000
3763.9194145202637,1291.43,19.985392,419,568.23,3.5467456e-05,503,0.72668344,0.9668167755007744,628500,-0.00020905219,0.0,1885500
3772.9689021110535,1280.28,20.940525,420,557.23,0.00017633633,497,0.77715623,0.9704398550093174,630000,-0.0008209512,0.0,1890000
3782.127703666687,1286.81,29.537807,421,565.31,0.00018030476,491,0.66892123,0.95596519485116,631500,-0.0010728001,0.00033333336,1894500
3790.843355178833,1284.35,23.295412,422,564.37,1.1653097e-05,516,0.8673685,0.962767206132412,633000,-7.5317585e-05,0.0,1899000
3799.517995119095,1297.49,21.438484,423,577.22,5.9546064e-06,518,0.8836354,0.9681469239294529,634500,-0.00011719605,0.0,1903500
3808.324488401413,1301.31,22.259886,424,579.0,6.2430874e-05,511,0.8739485,0.9662092551589012,636000,-0.0003778306,0.0,1908000
3817.0000965595245,1312.12,22.930098,425,588.91,4.417466e-05,518,0.89079916,0.9617618545889854,637500,-0.00030249354,0.0,1912500
3825.965374469757,1300.7,27.50084,426,578.63,0.00024068393,501,0.7231717,0.9532315507531166,639000,-0.0007876769,0.0,1917000
3834.8053345680237,1300.79,20.795164,427,576.74,4.4850553e-05,509,0.8839024,0.9676695391535759,640500,-0.0003616616,0.0,1921500
3844.071433544159,1282.54,26.739752,428,564.37,0.0002621571,485,0.7373391,0.9605767652392387,642000,-0.0009273889,0.0,1926000
3853.53892660141,1282.98,28.11347,429,563.58,1.7972918e-05,475,0.7574533,0.9580506235361099,643500,-0.0001466361,0.0,1930500
3863.047613143921,1273.0,24.200686,430,543.91,0.00032622452,473,0.69316626,0.9508198574185371,645000,-0.0011771839,0.0009111112,1935000
3871.6580879688263,1261.57,17.631533,431,546.47,1.9457075e-05,522,0.8416889,0.9748146757483482,646500,-9.909011e-06,0.0,1939500
3880.196388244629,1261.06,13.462574,432,550.06,6.712508e-05,527,0.9433819,0.9806337282061577,648000,-0.00032460372,0.0,1944000
3889.114819049835,1267.82,12.205357,433,551.68,7.7221885e-05,504,0.95606524,0.9824992306530476,649500,-0.00035326392,0.0,1948500
3897.571449279785,1272.97,12.843625,434,555.6,9.996524e-05,532,0.97828645,0.9811516851186752,651000,-0.0002914218,0.0,1953000
3906.4475858211517,1277.89,13.947968,435,560.9,2.2514732e-05,506,0.96655524,0.9786101095378399,652500,-8.308825e-05,0.0,1957500
3915.924758911133,1265.17,25.404596,436,553.94,3.095545e-05,474,0.6487652,0.9577314332127571,654000,-0.00017009806,0.0,1962000
3925.2225444316864,1274.21,25.554739,437,563.87,6.3469866e-05,484,0.8388171,0.9635418839752674,655500,-0.0001835034,0.0,1966500
3934.396219730377,1272.91,27.094688,438,561.76,5.9914826e-05,490,0.8012793,0.9586821272969246,657000,-0.00033013272,0.0,1971000
3943.1567833423615,1272.99,24.199743,439,561.01,1.1105556e-05,513,0.9163976,0.9640609957277775,658500,-8.2783845e-05,0.0,1975500
3951.9209792613983,1275.5,24.441614,440,562.65,0.00014021137,513,0.95027566,0.964952789247036,660000,-0.0004698801,0.0,1980000
3960.706340789795,1272.97,23.558107,441,558.02,0.000301371,512,0.8581282,0.9634114801883698,661500,-0.0006730207,0.0,1984500
3969.989145755768,1270.11,29.719448,442,551.59,1.3609898e-05,484,0.64643157,0.9533726722002029,663000,-0.00019140089,0.0,1989000
3979.3178791999817,1261.13,28.800442,443,546.41,1.633455e-05,482,0.9035083,0.9565686397254467,664500,-0.00021447183,0.0,1993500
3988.6309678554535,1253.03,26.342161,444,536.73,1.0518099e-05,483,0.8400074,0.9547646269202232,666000,-8.292947e-05,0.0,1998000
3997.856259584427,1251.45,26.39051,445,532.5,2.1766486e-05,487,0.68293524,0.9579523578286171,667500,-0.00014477175,0.0,2002500
4007.1044421195984,1239.82,30.712269,446,515.23,1.02017975e-05,486,0.84620523,0.9510377123951912,669000,-0.00014007691,0.0,2007000
4015.8159742355347,1256.69,21.470938,447,530.39,2.0892636e-05,516,0.9355839,0.9688108861446381,670500,-8.176709e-05,0.0,2011500
4024.7535316944122,1258.7,22.719193,448,532.16,9.881222e-06,503,0.83965814,0.9613501131534576,672000,-8.021712e-05,0.0,2016000
4034.0069432258606,1262.34,24.683918,449,538.46,0.00013280465,486,0.8307402,0.9669612944126129,673500,-0.000445282,0.0,2020500
4043.7141983509064,1274.84,26.900267,450,544.41,3.9927512e-05,463,0.9052762,0.9567918814718723,675000,-0.00038861114,0.0,2025000
4052.159604549408,1273.63,20.892738,451,541.83,0.0001318391,532,0.9399937,0.9643482081592083,676500,-0.00045719053,0.0,2029500
4061.1138548851013,1274.22,27.110447,452,545.35,1.41345e-05,502,0.880843,0.9588492289185524,678000,-4.219736e-05,0.0,2034000
4070.0964267253876,1263.05,26.67217,453,532.85,1.0362935e-05,500,0.7111756,0.9501063860952854,679500,-0.00012965576,0.0,2038500
