#{"t_start": 1534273741.1560807, "env_id": "SetDown-v3"}
r,l,t
3,1500,22.043504
0,1500,40.707589
0,1500,58.175479
0,1500,76.138242
0,1500,94.154401
0,1500,112.986653
0,1500,131.573252
0,1500,155.248133
0,1500,173.214769
0,1500,191.458621
0,1500,210.140476
0,1500,228.626744
0,1500,250.252106
0,1500,272.299503
0,1500,289.012388
0,1500,307.302336
0,1500,325.318724
0,1500,342.889496
0,1500,368.284411
0,1500,389.747796
0,1500,409.308527
55,1500,426.777326
0,1500,444.58348
0,1500,461.864201
0,1500,479.463812
0,1500,497.414896
0,1500,515.122593
0,1500,532.490368
0,1500,549.454393
0,1500,566.496059
23,1500,589.710455
0,1500,607.344438
0,1500,624.882804
0,1500,642.060927
0,1500,659.476189
0,1500,676.916434
0,1500,700.422629
0,1500,717.669742
0,1500,735.47555
0,1500,757.742614
0,1500,776.909128
221,1500,796.817828
276,1500,822.340641
0,1500,841.417472
0,1500,860.802801
0,1500,879.983643
68,1500,899.123974
0,1500,918.827495
0,1217,941.565134
0,1500,959.705818
0,1500,978.190775
0,1096,995.759911
0,1500,1015.101496
53,1444,1034.970252
39,1461,1054.963669
0,1500,1076.908223
0,1500,1096.928672
0,1299,1114.821778
0,1500,1133.387105
18,1500,1152.757075
0,1500,1173.639115
10,1500,1194.014122
0,1351,1211.64663
0,1500,1230.613921
35,1500,1249.986997
60,1352,1268.558057
20,1500,1289.256597
479,1500,1311.467995
20,1500,1333.139721
0,1349,1351.271785
311,1330,1368.172165
0,1357,1387.578079
119,1500,1406.803751
68,1500,1426.65772
0,1500,1445.787729
317,1500,1466.340263
0,1500,1485.573334
0,1500,1505.085696
0,1481,1524.229205
0,1500,1547.072479
83,1500,1568.328114
0,1500,1588.619103
0,1500,1608.715507
0,1500,1628.036019
0,1500,1648.611515
0,1500,1668.372139
0,1500,1688.400028
90,1500,1710.113791
0,1500,1731.63375
0,1500,1752.085104
0,1500,1777.573351
0,1500,1797.049217
0,1500,1817.290512
0,1500,1837.11216
0,1500,1857.321404
0,1500,1877.285865
0,1500,1896.735208
0,1500,1915.747718
0,1500,1935.12272
0,1500,1956.39592
550,1500,1978.050438
0,1500,1998.474348
0,1500,2018.532891
0,1500,2038.113106
454,1500,2059.732019
53,1449,2085.088839
0,1500,2106.680038
0,1500,2128.190585
0,1500,2148.128172
0,1500,2171.430631
37,1500,2197.310189
11,1500,2218.174335
441,1444,2238.945915
0,1500,2266.759928
105,1500,2289.700019
0,1500,2309.328727
75,1280,2328.762562
0,1500,2349.814723
0,1500,2379.199368
107,1500,2399.458365
173,1292,2418.761961
36,1102,2435.181057
149,1500,2457.125852
2,1500,2481.053278
0,1381,2499.741914
0,1369,2520.175739
0,1333,2538.109408
0,1320,2557.146291
66,843,2571.115611
280,916,2587.824212
8,1379,2607.965201
0,1017,2624.045199
304,1176,2641.51274
0,1257,2662.102117
0,1040,2678.650156
0,1000,2696.356414
21,810,2710.576075
0,1027,2726.530969
0,1356,2747.343976
37,1279,2769.897231
1,1153,2788.290913
0,945,2803.483053
242,1408,2826.170662
0,1333,2845.005908
0,1228,2863.636655
0,1191,2880.594848
0,1291,2900.200915
0,1299,2918.903451
6,1422,2939.380559
401,1500,2961.639813
0,1500,2983.158851
58,1500,3004.042491
0,1141,3021.842487
432,1331,3041.13842
0,1500,3061.981313
0,1172,3079.868166
0,1500,3099.828567
0,1500,3119.784692
0,1383,3138.507268
0,1500,3159.199888
0,1500,3180.643546
0,1500,3201.871771
0,1500,3224.163925
0,1500,3244.836954
0,1160,3261.216011
47,1216,3279.54508
55,1101,3297.918724
0,1217,3315.667918
0,1291,3333.144208
0,1500,3354.681333
0,1339,3374.390736
0,1459,3395.000071
0,1182,3411.847505
0,1314,3431.431618
0,1116,3447.73911
0,1167,3463.764877
0,1084,3480.028417
0,1166,3497.526943
0,1095,3513.928223
0,887,3526.290793
0,995,3541.666937
0,1090,3557.034972
0,1190,3574.724129
0,1169,3591.144248
1,1363,3612.748548
0,1358,3631.280081
0,1500,3652.000331
0,1500,3673.018054
0,1500,3693.660415
0,1500,3713.933208
39,1500,3735.340926
10,1500,3756.226995
0,1500,3778.692069
0,1500,3799.793048
0,1500,3820.979676
0,1500,3842.373971
0,1500,3863.935711
0,1500,3886.047625
0,1500,3905.695039
53,1500,3927.385891
5,1500,3949.934697
0,1500,3971.316228
0,1500,3991.865009
0,1500,4014.326511
0,1500,4035.228881
0,1500,4056.03387
0,1500,4076.93547
0,1500,4097.698061
48,1500,4118.2699
57,1500,4137.932971
73,1500,4157.80165
0,1500,4178.447613
0,1500,4198.243567
0,1500,4219.023631
0,1500,4240.315951
0,1500,4262.338219
162,1500,4283.996394
17,1500,4306.18959
105,1500,4327.414978
94,1500,4347.931349
0,1500,4369.116797
0,1500,4389.711147
0,1500,4410.680892
0,1500,4431.42356
0,1500,4452.03462
0,1500,4472.872808
0,1500,4495.225461
85,1500,4516.469162
17,1500,4538.127737
0,1500,4559.767372
0,1500,4581.644054
0,1500,4603.276771
0,1500,4624.548785
0,1500,4646.109417
0,1500,4666.714172
0,1500,4687.551172
0,1500,4708.99036
28,1500,4730.354153
0,1500,4752.905557
0,1500,4773.776463
0,1500,4797.544576
0,1500,4819.481481
0,1500,4843.069314
0,1500,4865.887739
12,1500,4889.384689
25,1500,4913.913488
0,1500,4937.072951
13,1500,4958.676496
0,1500,4979.511679
0,1500,4999.700509
0,1500,5021.222687
0,1500,5041.714681
0,1500,5062.514286
