#{"t_start": 1534273743.4169304, "env_id": "SetDown-v3"}
r,l,t
0,1500,19.746678
0,1500,38.429141
0,1500,55.914505
0,1500,73.869045
0,1500,91.92588
0,1500,110.725971
0,1500,129.306624
0,1500,153.0027
0,1500,170.954038
0,1500,189.178005
0,1500,207.867015
0,1500,226.373209
0,1500,248.012967
0,1500,270.032349
0,1500,286.762582
0,1500,305.053175
0,1500,323.057839
1,1500,340.64332
0,1500,366.033194
0,1500,387.49512
0,1500,407.090933
84,1500,424.510767
0,1500,442.313575
0,1500,459.603691
0,1500,477.196223
0,1500,495.154211
0,1500,512.850589
0,1500,530.216975
0,1500,547.200536
0,1500,564.23518
0,1500,587.459531
0,1500,605.073686
0,1500,622.633226
0,1500,639.791458
0,1500,657.245384
0,1500,674.655735
72,1500,698.151925
0,1500,715.413475
0,1500,733.203267
0,1265,750.309562
0,1500,769.601614
108,1500,789.197383
114,1500,816.269414
0,1500,835.755309
0,1500,854.795388
0,1500,873.964366
7,1500,893.299414
0,1500,912.662329
0,1229,929.184797
0,1500,954.661818
0,1500,973.04303
0,1139,989.645952
0,1500,1010.438935
145,1500,1031.320588
5,1500,1051.436842
293,1314,1071.391743
0,1500,1090.682609
0,1500,1110.291394
0,1500,1130.011954
25,1500,1149.487474
13,1500,1170.375749
0,1500,1190.719353
0,1500,1210.481925
0,1500,1229.456702
8,1500,1248.910211
0,1500,1269.932737
73,1500,1290.988765
347,1500,1313.410264
10,1500,1334.296026
0,1491,1354.07383
427,1500,1373.338366
0,1351,1391.659928
145,1500,1411.167289
19,1500,1430.98216
0,1500,1452.003358
152,1500,1472.455047
0,1500,1491.434846
0,1500,1510.95054
0,1500,1535.012554
0,1500,1554.854474
96,1500,1575.168291
0,1500,1594.961903
0,1500,1614.91828
0,1500,1634.933624
0,1500,1654.764447
0,1500,1674.581674
0,1500,1694.642775
59,1500,1717.298966
0,1500,1737.909631
0,1500,1764.125776
0,1500,1783.730068
0,1500,1803.573106
0,1500,1824.486415
0,1500,1844.54097
0,1500,1863.698489
0,1500,1883.27371
0,1500,1902.735172
0,1500,1922.103938
0,1500,1941.207851
163,1415,1962.802148
0,1500,1983.939345
0,1500,2004.119732
0,1500,2024.171867
379,1500,2044.269846
316,1500,2066.548104
0,1500,2092.992002
17,1500,2113.598937
0,1500,2134.494211
0,1500,2154.89816
0,1500,2182.002583
45,1500,2203.637621
0,1500,2224.493619
315,1234,2243.49641
0,1500,2271.901493
244,1500,2292.47133
0,1500,2312.775531
517,1363,2334.159975
0,1269,2351.178395
0,1500,2379.565352
52,1500,2400.124833
253,1384,2420.039184
26,1209,2437.72357
0,1500,2460.106017
0,1500,2483.412023
0,1170,2500.680283
0,1485,2521.402844
0,1295,2539.3667
0,1316,2559.438442
49,939,2574.559936
322,1055,2592.115226
0,1370,2613.493799
0,944,2628.204702
247,1183,2646.601816
0,1261,2666.050998
0,909,2680.918006
0,970,2697.164775
165,1012,2713.79906
0,1207,2733.219362
0,1135,2751.895836
293,1179,2770.911433
138,1173,2791.158736
0,985,2806.016125
55,1250,2826.71708
0,1487,2849.09332
0,1296,2866.76564
0,1206,2887.254179
0,1352,2906.523525
0,1375,2926.070839
4,1500,2947.790087
392,1500,2969.386178
0,1500,2991.358379
187,1500,3013.617076
0,1063,3028.91127
375,1377,3048.502375
0,1500,3069.259211
0,1453,3089.820833
0,1444,3110.356705
0,1500,3129.839243
0,1233,3146.776649
0,1500,3167.555503
0,1499,3189.31071
0,1407,3209.622626
0,1500,3230.742154
0,1387,3250.504597
0,1077,3266.91163
0,1196,3284.958663
98,1318,3305.383048
0,1337,3323.936462
0,1428,3344.5351
0,1500,3365.893519
0,1289,3384.891557
0,1436,3404.577074
0,1201,3422.987305
0,1241,3440.11637
0,1177,3456.5404
0,1095,3473.937066
0,1108,3489.804534
0,1137,3506.599811
0,1097,3522.035695
0,953,3536.742391
0,1062,3552.201463
0,1202,3568.72768
137,1337,3587.775394
0,1231,3606.66055
0,1394,3627.023247
0,1500,3647.71268
0,1500,3668.867727
0,1500,3689.650695
0,1500,3709.743203
0,1500,3731.042179
129,1500,3751.976744
50,1500,3774.297575
0,1500,3794.356899
0,1500,3815.367856
0,1500,3837.021029
16,1500,3858.139274
11,1500,3880.308149
0,1500,3901.574421
0,1500,3923.26369
371,1500,3945.699819
0,1500,3967.170002
0,1500,3987.880301
0,1500,4009.984946
0,1500,4031.259168
0,1500,4051.755467
0,1500,4072.806841
0,1500,4093.463648
0,1500,4112.84871
59,1500,4132.490122
92,1500,4152.546615
0,1500,4172.87911
4,1500,4193.896341
0,1500,4214.784568
0,1500,4236.227504
0,1500,4258.167114
0,1500,4279.677384
181,1500,4301.893281
75,1500,4323.014102
84,1500,4343.6984
24,1500,4364.918333
0,1500,4385.372057
0,1500,4405.27527
0,1500,4426.021153
0,1500,4446.648774
0,1500,4467.771507
0,1500,4489.61741
0,1500,4511.900766
0,1500,4533.960011
0,1500,4555.498099
0,1500,4577.168968
0,1500,4599.150668
0,1500,4620.353935
0,1500,4642.009583
0,1500,4662.665436
0,1500,4683.2451
0,1500,4703.539478
0,1500,4724.71629
157,1500,4747.197938
0,1500,4768.482463
0,1500,4791.429609
0,1500,4815.40385
0,1500,4838.649005
0,1500,4861.660702
0,1500,4884.9346
31,1500,4909.451066
120,1500,4932.633032
0,1500,4954.313502
95,1500,4975.224983
5,1500,4995.663865
0,1500,5015.476669
0,1500,5036.191517
0,1500,5056.819759
