#{"t_start": 1534273742.6307583, "env_id": "SetDown-v3"}
r,l,t
0,1500,20.518812
1,1500,39.215066
0,1500,56.720223
0,1500,74.654796
0,1500,92.684831
0,1500,111.512137
0,1500,130.0928
0,1500,153.773549
0,1500,171.740381
0,1500,189.964326
0,1500,208.651689
0,1500,227.147936
0,1500,248.782663
0,1500,270.824941
0,1500,287.537669
0,1500,305.829449
0,1500,323.844746
0,1500,341.424429
0,1500,366.812414
0,1500,388.273502
0,1500,407.833668
29,1500,425.302661
0,1500,443.11088
0,1500,460.389837
0,1500,477.968958
0,1500,495.940205
0,1500,513.636772
0,1500,531.004803
0,1500,547.979829
0,1500,565.021354
2,1500,588.240778
0,1500,605.868911
0,1500,623.408251
0,1500,640.591362
0,1500,658.012975
0,1500,675.448883
88,1500,698.948815
0,1500,716.204803
0,1500,734.012814
0,1468,755.613533
0,1500,774.734206
0,1500,793.453781
43,1500,820.171109
0,1500,839.286013
0,1500,858.568697
0,1500,877.782645
0,1500,896.966115
0,1500,916.689529
0,1250,941.057908
0,1500,958.929117
0,1500,977.426949
27,1093,992.616675
0,1500,1013.206182
28,1500,1034.441072
0,1500,1054.684695
95,1500,1076.812522
0,1500,1096.787336
0,1500,1116.247085
0,1500,1135.8621
8,1500,1155.462661
31,1500,1176.253731
10,1500,1196.647493
0,1248,1212.556992
0,1500,1231.574606
1,1500,1251.002941
35,1389,1271.131267
24,1500,1292.266362
435,1500,1314.633652
32,1500,1335.509263
0,1500,1355.383545
386,1500,1374.60583
0,1426,1393.987291
194,1500,1413.470165
127,1500,1433.334835
0,1234,1450.689705
151,1500,1469.969921
0,1500,1489.128537
0,1500,1508.503872
0,1469,1527.707274
0,1500,1551.218864
47,1500,1572.849436
0,1500,1592.479653
0,1500,1612.657436
0,1500,1632.387553
0,1500,1652.30374
0,1500,1672.162637
0,1500,1692.325325
109,1484,1714.108281
0,1500,1733.703208
0,1500,1754.553971
0,1500,1779.521283
0,1500,1799.269876
0,1500,1820.187169
0,1500,1840.445854
0,1500,1860.694382
0,1500,1880.664787
0,1500,1899.833465
0,1500,1918.983176
0,1500,1938.36555
0,1500,1961.040649
0,1500,1982.221516
0,1500,2002.466914
0,1500,2021.229452
0,1500,2040.996721
297,1500,2063.419968
0,1500,2089.951843
25,1500,2111.560297
0,1500,2132.607586
0,1488,2153.851131
0,1280,2178.687768
275,1500,2199.0813
0,1500,2219.728779
502,1500,2240.989629
0,1500,2270.385327
261,1500,2291.352066
0,1500,2311.398051
33,1174,2329.13062
0,1500,2349.604394
0,1500,2378.922718
127,1500,2399.324697
104,1198,2416.685629
19,1025,2432.44887
41,1500,2452.893721
8,1500,2476.949248
0,1306,2495.583122
0,1325,2515.449304
0,1456,2535.117601
0,1404,2556.176333
108,936,2571.690916
2,996,2589.235576
0,1275,2607.781299
0,1101,2625.75177
0,1210,2644.496646
0,1351,2665.620027
42,641,2675.458318
0,929,2691.709488
50,898,2705.218131
0,1194,2726.158044
62,1224,2744.889
176,1183,2764.071581
26,1188,2784.383815
0,1016,2801.021502
34,1341,2821.368393
0,1500,2844.920793
0,1400,2865.213682
2,1074,2881.987463
0,1261,2902.239829
0,1254,2918.383563
188,1421,2938.580353
0,1419,2959.243844
0,1500,2979.53637
0,1500,3001.665765
0,1191,3021.227251
38,1204,3037.98414
0,1500,3059.096377
0,1297,3078.394379
0,1500,3098.351176
0,1500,3118.312097
0,1446,3138.162372
0,1500,3158.895034
0,1459,3179.888975
0,1500,3201.168567
0,1482,3223.171767
0,1500,3243.86813
0,1193,3260.616456
0,1263,3281.291743
0,1018,3296.892421
0,1276,3315.205296
0,1359,3334.453984
0,1500,3356.724352
0,1472,3375.719244
0,1414,3396.750862
0,1268,3415.171497
0,1185,3432.328945
0,1221,3449.493884
0,1184,3467.352262
0,960,3482.064483
0,1121,3497.671571
0,1068,3513.686623
0,892,3527.476101
0,1019,3542.934827
0,1013,3557.683428
0,1214,3574.408217
0,1329,3593.754973
99,1316,3613.478542
0,1413,3633.703697
0,1500,3654.400736
0,1500,3675.361831
0,1401,3693.963329
0,1500,3714.503457
33,1500,3735.457614
87,1500,3756.383058
0,1500,3779.027773
0,1500,3800.115563
0,1500,3821.459386
0,1500,3842.591794
0,1500,3864.321858
0,1500,3886.268284
0,1500,3907.297806
37,1500,3928.83485
10,1500,3951.668682
0,1500,3972.704563
0,1500,3992.030291
0,1500,4014.574656
0,1500,4035.456589
0,1500,4056.118509
0,1500,4077.170287
0,1500,4098.059326
147,1500,4118.3907
63,1500,4138.179957
0,1500,4157.880185
0,1500,4178.844995
0,1500,4199.802617
0,1500,4220.778352
0,1500,4241.878464
0,1500,4263.901354
154,1500,4284.288802
0,1500,4306.353318
34,1500,4327.70843
56,1500,4348.366094
0,1500,4369.313716
0,1500,4389.909311
0,1500,4410.719486
0,1500,4431.665572
0,1500,4452.38001
0,1500,4473.196965
0,1500,4495.549079
34,1500,4518.190271
0,1500,4539.795448
0,1500,4561.430019
0,1500,4583.294773
0,1500,4603.770842
0,1500,4624.923045
0,1500,4646.301402
0,1500,4666.876831
0,1500,4688.055593
0,1500,4709.300712
198,1500,4730.688915
0,1500,4753.394357
0,1500,4773.930979
0,1500,4798.108984
0,1500,4821.312533
0,1500,4844.977601
0,1500,4867.36562
38,1500,4891.42099
41,1500,4914.272531
0,1500,4937.887939
37,1500,4959.010497
0,1500,4979.723262
0,1500,4999.918311
0,1500,5021.481362
0,1500,5042.004946
0,1500,5062.798913
