#{"t_start": 1534273743.4263902, "env_id": "SetDown-v3"}
r,l,t
24,1500,19.723303
41,1500,38.41944
0,1500,55.912009
0,1500,73.859079
0,1500,91.884074
0,1500,110.72119
0,1500,129.313409
0,1500,152.977715
0,1500,170.944659
0,1500,189.178649
0,1500,207.854166
0,1500,226.350399
0,1500,247.986805
0,1500,270.023076
0,1500,286.742163
0,1500,305.038423
0,1500,323.051911
0,1500,340.619166
0,1500,366.014638
0,1500,387.47787
0,1500,407.037996
62,1500,424.504771
0,1500,442.304305
0,1500,459.62518
0,1500,477.169767
0,1500,495.149238
0,1500,512.841214
0,1500,530.201213
0,1500,547.198668
0,1500,564.233336
0,1500,587.441079
0,1500,605.057944
0,1500,622.61267
0,1500,639.789218
0,1500,657.206256
0,1500,674.646405
24,1500,698.143144
0,1500,715.409162
0,1500,733.21734
67,1500,755.470443
0,1500,774.645153
126,1500,794.550954
252,1500,820.062992
0,1500,839.146797
0,1500,858.532949
0,1500,877.697462
0,1500,896.853779
0,1500,916.557274
0,1217,939.298326
0,1500,957.435237
0,1500,975.920391
0,1365,997.316527
0,1500,1017.4842
263,1500,1038.736291
36,1493,1058.595718
0,1500,1081.251217
0,1500,1101.099745
0,1454,1120.242139
0,1500,1138.826407
14,1500,1158.410686
0,1500,1179.11645
35,1500,1199.261263
0,1454,1218.000083
26,1500,1237.338585
1,1500,1256.480075
385,1500,1277.908131
0,1500,1299.824263
32,1500,1322.505935
11,1500,1342.135078
0,1387,1359.744839
119,1500,1380.403139
0,1500,1399.64227
124,1500,1419.406613
61,1500,1439.060102
0,1500,1458.688628
18,1500,1478.942862
0,1500,1498.062817
0,1500,1517.281354
0,1500,1541.508405
0,1500,1561.556547
241,1500,1582.936926
0,1500,1602.968897
0,1500,1621.282719
0,1500,1641.754667
0,1500,1661.747228
0,1500,1681.358035
0,1500,1702.096714
0,1500,1724.210604
0,1500,1744.652349
0,1500,1770.809355
0,1500,1790.238756
0,1500,1809.902024
0,1500,1831.005473
0,1500,1851.255456
0,1500,1871.129099
0,1500,1891.163681
0,1500,1908.898538
0,1500,1928.3736
0,1500,1948.375155
227,1500,1970.666326
107,1500,1991.366144
0,1500,2011.452404
0,1500,2031.261078
0,1500,2052.021919
157,1500,2073.993444
0,1500,2101.086519
12,1500,2122.7703
0,1500,2142.853574
0,1399,2161.861828
0,1500,2188.993073
529,1492,2210.400633
28,1500,2231.075613
0,1188,2251.391917
0,1500,2278.129352
26,1500,2298.577394
0,1500,2320.00453
346,1221,2339.469325
0,1448,2366.841809
0,1500,2386.818575
0,1500,2407.46116
0,1500,2428.478205
0,1478,2450.287949
10,1500,2474.30602
24,1500,2495.863607
0,1262,2515.134004
0,1316,2532.583475
0,1243,2551.41654
0,1235,2570.364386
30,813,2585.119401
176,918,2599.301868
60,1276,2619.386253
0,1026,2635.112349
0,1289,2655.221614
0,1366,2676.9079
0,885,2692.218718
0,876,2705.924393
0,1068,2723.708227
0,1418,2746.66104
0,1142,2765.89932
232,1167,2784.74846
0,1312,2805.125968
0,1105,2823.902834
0,1374,2843.590953
0,1500,2865.561729
0,1107,2883.447005
0,1255,2902.931117
0,1319,2920.666826
0,1357,2940.677432
171,1500,2962.416219
231,1500,2984.052667
0,1491,3006.418402
224,1500,3027.871078
0,1218,3045.889017
0,1500,3066.829944
0,1500,3087.621235
0,1242,3105.071997
0,1500,3124.572322
0,1453,3144.900919
0,1135,3159.510179
0,1461,3180.732318
0,1459,3201.927713
0,1411,3221.311857
0,1491,3241.955274
0,1286,3261.392724
0,1169,3278.273156
0,1227,3298.546242
20,1351,3318.818282
0,1500,3338.679178
0,1500,3360.392263
0,1438,3380.797305
0,1412,3402.374667
0,1243,3419.65368
0,1213,3438.111052
0,1174,3454.029953
0,1228,3471.55605
0,1030,3487.121428
0,1085,3504.482876
0,1012,3518.720809
0,987,3532.966443
0,994,3548.148974
0,1159,3565.176083
31,1358,3583.410264
8,1243,3602.963785
0,1229,3621.139698
140,1471,3641.581557
0,1500,3662.393335
0,1500,3683.36913
0,1490,3703.658216
0,1500,3724.617356
0,1500,3745.619874
247,1500,3767.457474
49,1500,3789.219967
0,1500,3809.250566
0,1500,3830.781664
0,1500,3850.877027
0,1500,3873.659289
406,1500,3895.278018
0,1500,3916.761284
0,1500,3938.719773
82,1500,3960.851924
70,1500,3981.631193
0,1500,4003.210744
0,1500,4024.626997
0,1500,4045.495584
0,1500,4066.478135
0,1500,4087.177009
0,1500,4106.765976
0,1500,4126.651328
16,1500,4146.456697
247,1500,4166.491814
56,1500,4187.504405
1,1500,4208.7605
0,1500,4229.840463
0,1500,4251.524487
0,1500,4273.131247
0,1500,4295.16486
356,1500,4316.809767
152,1500,4337.241106
115,1500,4358.764153
0,1500,4379.280945
0,1500,4398.72592
0,1500,4419.361153
0,1500,4440.534027
0,1500,4461.505647
0,1500,4482.783329
8,1500,4504.953912
0,1500,4527.776856
38,1500,4548.958433
0,1500,4570.489751
0,1500,4592.17789
0,1500,4614.336431
0,1500,4635.699306
0,1500,4656.553436
0,1500,4676.806228
0,1500,4697.043739
0,1500,4718.346327
0,1500,4740.455746
148,1500,4762.546318
0,1500,4783.916345
0,1500,4808.967321
0,1500,4831.64348
13,1500,4854.99484
0,1500,4878.045711
0,1500,4902.393096
12,1500,4925.595039
35,1500,4948.306417
0,1500,4969.091262
93,1500,4989.842771
0,1500,5008.706096
0,1500,5029.773389
0,1500,5050.560505
