#{"env_id": "SetDown-v3", "t_start": 1534350539.8210654}
r,l,t
0,2000,25.771636
0,2000,48.768673
0,2000,72.559959
0,2000,96.317564
0,2000,119.670532
0,2000,142.178401
0,2000,164.396399
0,2000,188.298234
0,2000,210.935431
0,2000,233.895589
0,830,245.387082
0,678,257.663255
0,386,263.664997
9.660661,434,270.829751
0,411,278.31329
0,553,288.465174
9.958283,411,296.261914
0,297,302.269917
0,278,309.033342
8.889469,494,316.882795
0,514,326.313175
8.634258,435,334.549987
8.113069,345,341.783669
0,345,355.922185
8.541233,477,364.314185
19.084896,328,371.112309
0,258,377.490391
15.358811,283,383.893168
11.985313,324,390.600191
0,384,399.019473
10.657994,347,406.669155
0,270,413.771116
0,251,418.764524
0,439,426.916275
8.557182,314,437.20967
11.577679,415,443.975445
0,315,449.520826
0,226,455.239473
0,429,460.854668
18.41658,222,466.495764
0,311,472.690426
0,255,477.4651
8.411154,461,484.039172
0,439,491.410545
0,402,498.493077
0,230,503.422833
16.83993,230,508.263653
0,426,515.045922
13.429134,354,527.613383
9.090709,392,533.312168
0,392,538.995966
0,405,546.288293
10.702835,247,551.217126
0,443,558.714153
0,441,565.993262
0,251,569.996566
9.544675,441,578.319197
0,421,586.021279
0,273,590.762917
0,304,596.748137
2.638545,236,604.870888
0,410,617.307033
0,337,622.08357
0,284,626.731218
7.797451,360,632.61633
0,248,637.33765
0,349,643.892022
0,325,650.188756
8.859963,435,656.759961
11.315141,341,662.933861
0,328,667.877341
0,290,674.381341
0,494,681.88705
17.031884,495,696.670523
0,229,702.029008
44.814585,282,706.6846
0,396,713.392814
0,246,719.04743
0,289,724.87617
6.486442,247,729.068285
13.625778,452,736.910335
12.582648,355,744.115523
0,400,752.857702
0,246,757.658075
0,284,761.959787
0,340,773.610964
0,461,785.483063
0,388,793.051345
0,284,798.761255
0,330,805.742196
0,469,813.760746
0,303,820.869036
10.784183,352,827.791322
6.488862,235,833.89149
0,237,839.547339
6.234599,384,848.172997
12.516848,249,853.200073
2.9503,455,864.159318
9.245228,421,874.99847
0,477,883.981516
0,239,888.431317
0,423,894.995592
0,378,901.298282
10.730301,346,908.068732
10.77644,471,917.292776
6.967514,435,925.866739
7.39637,368,932.649031
0,447,941.280107
2.676134,151,950.225106
0,251,957.651594
0,456,967.507535
0,341,975.199262
6.847532,367,982.38458
0,227,988.003699
8.024915,431,996.445979
32.644529,381,1003.767286
0,343,1010.659124
0,180,1016.171359
0,349,1022.036495
18.102007,224,1025.864514
0,355,1036.499469
0,445,1048.0294
0,426,1054.452721
0,222,1059.646345
17.305323,377,1067.217036
9.562557,269,1073.945355
7.25999,249,1080.427707
0,352,1086.492684
17.765043,448,1095.626464
0,411,1103.024112
6.962238,379,1109.99419
14.296945,468,1125.54056
8.708291,371,1133.081305
0,309,1139.727118
11.83181,248,1145.312475
6.299463,473,1154.521612
0,508,1164.12203
10.390739,336,1170.963944
0,418,1179.383339
0,537,1188.102924
0,267,1200.412092
0,332,1205.933329
0,430,1213.894934
6.971108,313,1221.511744
6.493799,372,1230.518078
7.452021,282,1236.397388
13.754625,443,1244.721454
9.655821,213,1249.575067
11.58848,254,1259.564041
36.53385,367,1272.816007
0,421,1283.63817
0,202,1286.280832
0,403,1294.264162
0,435,1302.173158
0,464,1309.473835
0,347,1315.983976
9.164241,379,1325.097966
0,247,1329.11843
0,339,1337.224958
11.537322,257,1346.53229
19.767592,670,1361.21658
0,353,1365.840077
8.338805,713,1376.558567
0,462,1387.124705
0,362,1394.118
8.800457,457,1401.645945
9.470518,426,1409.934023
0,448,1422.996547
0,423,1433.626025
9.400845,368,1442.745417
0,254,1448.574687
0,339,1455.054001
0,356,1462.900189
12.851984,454,1472.716003
0,240,1477.95195
0,290,1485.139099
8.646856,249,1489.988806
0,423,1504.2125
15.534337,354,1513.967164
52.004486,271,1518.922923
0,279,1525.925303
9.241916,412,1533.766511
7.472237,320,1540.650453
0,311,1548.036862
0,413,1555.701104
7.712392,435,1565.260046
0,246,1570.352247
10.647693,378,1583.326697
0,301,1592.456905
0,336,1601.499642
9.758408,242,1605.724906
0,440,1614.731294
13.697982,348,1621.203455
0,301,1627.560217
8.295475,241,1630.814201
10.781864,525,1642.155235
0,129,1648.230607
0,504,1658.791567
0,515,1669.638762
0,227,1674.516824
0,377,1681.205983
0,476,1689.257103
8.462674,385,1697.772204
0,292,1703.476521
0,294,1712.899879
11.810722,512,1726.967223
7.524136,441,1734.422739
0,266,1738.647712
0,453,1747.713723
0,409,1756.550171
