#{"env_id": "SetDown-v3", "t_start": 1534350539.452086}
r,l,t
10.302462,568,6000.057108
12.832176,579,6010.026275
10.013041,445,6018.853388
8.92057,596,6029.753217
24.895105,523,6039.832459
0,454,6048.224135
9.023249,290,6054.271485
7.969432,502,6065.097891
14.706916,422,6073.751001
7.662812,306,6081.373197
9.321994,304,6086.537161
8.517194,328,6094.387863
57.837192,524,6103.815524
0,538,6114.506906
18.434183,406,6122.649264
0,418,6131.581225
0,211,6136.041838
7.155863,458,6144.939272
0,278,6151.169675
0,524,6160.870437
10.627355,412,6168.343358
0,281,6175.47311
8.159725,543,6185.442339
0,346,6192.874523
8.971666,445,6201.295304
0,458,6210.995896
30.893394,255,6215.114333
0,244,6220.677927
0,437,6229.074676
8.670485,503,6239.202945
0,717,6251.535468
10.061589,357,6258.342394
12.86623,617,6269.865132
9.353271,332,6276.274239
11.992069,713,6287.605432
9.631848,645,6298.228232
0,882,6315.705092
8.25106,556,6325.90122
0,451,6333.254408
0,264,6337.513402
0,260,6342.189556
12.735861,1873,6371.159343
28.781183,335,6376.148512
0,276,6381.291311
0,267,6387.023532
0,1004,6403.826437
0,459,6412.136464
11.461456,510,6422.433357
9.963391,393,6430.300459
0,335,6437.820774
0,274,6444.826783
0,440,6453.393093
9.314962,460,6462.105087
0,358,6468.234136
9.493701,597,6478.874935
12.049476,445,6487.345008
10.780328,515,6499.215219
0,299,6505.635133
0,222,6510.436397
10.398641,213,6515.645812
9.231452,314,6522.04722
9.871282,380,6531.615292
0,491,6541.850472
11.333463,224,6545.14272
0,276,6552.054407
0,472,6561.790277
0,383,6568.525617
0,1094,6586.984643
10.146071,247,6591.609032
0,590,6603.098685
7.55637,280,6608.268811
10.391057,912,6622.110379
0,741,6636.91833
0,284,6642.296338
0,244,6646.847341
8.338155,293,6652.513289
0,515,6662.378686
0,665,6673.255203
0,626,6683.473419
9.6911,563,6693.697601
8.601095,416,6701.279863
6.091788,581,6711.511833
8.759797,620,6722.693628
9.135728,853,6738.028935
13.007134,698,6752.681142
0,452,6761.039492
10.236118,272,6766.697348
8.818485,348,6773.253515
20.211984,232,6779.187198
0,924,6799.035447
14.7868,309,6805.767546
0,293,6812.438477
14.011486,202,6816.834004
0,291,6823.84038
8.594534,348,6832.143595
10.014288,400,6840.96421
9.915221,420,6850.137405
12.597871,230,6855.070159
0,279,6860.817306
12.347189,307,6867.111364
6.084725,241,6871.421367
10.302314,535,6881.639332
8.852058,826,6897.401956
0,447,6907.25548
8.749797,208,6911.00535
20.619853,318,6918.848653
16.600919,373,6926.133084
0,304,6931.705806
0,645,6944.035156
0,338,6949.057881
0,318,6954.41102
7.716574,1086,6971.672215
12.472327,477,6979.780986
10.5061,556,6990.460211
0,247,6996.609336
0,576,7007.762836
0,233,7012.462025
12.375424,276,7018.118857
0,774,7032.253157
0,285,7039.1669
0,488,7047.858119
17.604651,276,7054.175214
22.385714,564,7064.738444
10.578006,245,7070.151645
10.538287,412,7080.203754
12.31746,293,7085.896021
13.627217,275,7092.657413
7.829836,892,7109.281445
8.208865,272,7115.220827
23.278499,307,7122.665475
0,321,7129.443715
14.555412,318,7136.92394
9.872089,495,7146.844188
9.815047,495,7157.088676
16.213982,262,7161.70865
9.505123,272,7166.972601
0,268,7172.623372
8.506915,439,7181.984821
0,518,7190.903013
0,547,7201.335946
15.769008,555,7211.523994
29.597154,298,7217.118309
0,597,7227.860151
0,265,7233.480871
0,802,7248.24207
8.334538,292,7254.809538
8.792393,479,7262.681125
0,272,7269.439862
12.787298,341,7275.579451
0,547,7284.698474
0,785,7298.986368
9.72917,321,7305.648605
9.554436,437,7314.07692
16.107798,633,7326.316052
8.891921,321,7332.161912
12.676281,471,7341.932851
0,564,7351.021699
0,1605,7376.009387
0,243,7379.767246
0,829,7397.134024
9.325246,425,7404.324692
9.390206,466,7415.703296
10.243843,215,7420.491569
12.394435,306,7426.07836
0,247,7430.264838
10.702348,458,7438.908251
9.383183,309,7443.669083
13.374447,579,7454.0461
0,591,7466.118185
9.578101,263,7470.606011
10.087413,621,7481.174077
0,455,7489.448741
13.078676,539,7498.260972
8.887823,525,7508.119586
0,570,7519.330634
8.121989,270,7524.529652
0,460,7533.460687
31.581127,397,7541.16399
0,549,7551.655223
0,562,7561.688826
22.272351,694,7574.506748
0,383,7581.083474
0,579,7589.977053
0,861,7603.944401
9.663299,590,7616.2038
12.99555,630,7629.342081
10.764724,241,7634.67973
19.925118,535,7644.860024
0,220,7649.126891
11.09081,386,7655.909951
11.843221,549,7666.419739
8.487928,480,7676.95004
0,567,7688.040599
11.577618,266,7693.835362
9.410188,291,7699.154862
8.530441,544,7710.854375
8.168819,386,7718.789484
11.454915,373,7727.523048
10.227165,468,7736.623665
6.294824,432,7746.400916
8.334343,284,7751.719547
9.022062,273,7758.40701
9.534203,220,7764.097025
0,650,7775.941832
9.445588,234,7780.6676
10.434727,226,7784.558402
8.270683,537,7793.472406
8.076934,234,7798.209408
0,608,7809.878904
33.24648,644,7823.362732
16.453185,413,7831.65141
9.814159,383,7839.333441
9.622089,419,7848.197495
10.435695,292,7855.49033
0,457,7865.734323
6.072453,316,7872.914308
14.14476,268,7878.067448
10.241736,234,7883.448124
36.150492,243,7888.39379
9.930882,1057,7905.210588
16.672424,520,7915.047767
10.645495,803,7929.757155
12.113738,341,7936.262882
0,533,7947.49583
16.230073,367,7953.734826
0,232,7959.608515
0,440,7966.714731
0,472,7976.831266
10.712763,249,7980.792698
12.335263,733,7992.928098
10.978172,732,8006.245687
17.248525,254,8011.013416
12.084326,627,8024.125345
0,436,8032.116173
0,656,8044.91423
0,331,8052.943008
14.73165,253,8056.717885
0,259,8062.393727
0,790,8075.950381
0,490,8086.326117
33.172974,334,8092.568346
0,178,8096.227749
0,619,8108.481891
12.632565,251,8113.711243
8.595393,253,8119.290796
10.299267,880,8133.529995
10.710458,342,8141.220856
17.059425,388,8148.668462
22.695406,230,8153.445028
7.980628,760,8166.410585
9.635607,232,8172.128897
9.820819,383,8177.493748
20.538255,526,8188.472955
17.630587,862,8202.775011
7.980538,727,8213.748951
9.050726,355,8221.24285
15.40123,263,8225.518417
9.254642,645,8236.432461
0,832,8249.846386
11.501255,218,8255.250654
9.252323,593,8265.269047
31.073425,262,8271.801075
0,571,8282.925865
0,485,8291.397114
11.661003,293,8297.802087
8.674087,588,8309.379768
0,538,8320.606933
8.301222,402,8327.430861
26.265647,266,8332.181493
8.764021,425,8340.540115
21.506718,516,8349.38916
7.806733,588,8362.011864
7.527617,299,8369.46129
9.365608,285,8376.375931
9.412077,256,8381.521666
0,219,8386.044702
10.466728,572,8396.148084
12.638853,434,8404.024994
0,812,8417.756438
0,812,8432.181061
9.401805,495,8442.369365
10.694602,233,8447.832935
10.77547,662,8461.845407
0,242,8466.265009
15.792784,293,8472.216052
8.000996,260,8477.306996
0,760,8489.827222
0,389,8496.186445
20.12318,940,8510.510197
9.31029,513,8520.454224
7.614309,391,8528.707882
0,634,8539.669658
0,237,8544.845493
12.367393,355,8552.525778
0,541,8562.169076
0,544,8570.996979
0,385,8579.178843
0,671,8590.135835
0,721,8604.989594
11.917945,246,8608.587481
58.779601,374,8616.220893
0,460,8625.901363
0,235,8629.866128
21.766279,570,8640.50092
0,528,8650.154675
0,503,8661.75354
0,249,8667.351288
12.391791,323,8676.374462
0,229,8680.189587
0,399,8687.909466
14.882463,577,8700.018515
0,282,8706.323846
0,289,8712.913629
22.288205,398,8721.451604
9.236607,501,8731.375168
16.228407,235,8736.28912
20.495518,415,8744.052438
15.593369,328,8750.556603
14.561621,553,8760.575649
17.248435,603,8773.834878
0,239,8779.497647
87.264182,300,8786.25684
0,268,8791.626479
0,492,8799.751865
12.484292,577,8811.310894
8.422212,556,8823.843437
11.344593,330,8830.668008
0,290,8836.965697
16.738893,315,8843.300913
9.238201,381,8850.304095
9.710263,532,8860.111716
0,515,8871.363374
7.238667,364,8878.139674
0,596,8890.808567
0,413,8898.068172
0,449,8907.145708
0,469,8915.520782
0,628,8929.21858
0,282,8935.597096
0,534,8947.495071
8.927195,337,8955.012389
0,324,8963.556659
0,362,8971.799998
16.915961,279,8976.785702
14.337245,285,8982.486553
