#{"env_id": "SetDown-v3", "t_start": 1534350540.2682712}
r,l,t
0,2000,25.315746
0,2000,48.317327
0,2000,72.120237
0,2000,95.888254
0,2000,119.223109
0,2000,141.736252
0,2000,163.949003
0,2000,187.847922
0,2000,210.503663
0,2000,233.442056
0,913,246.884804
0,592,255.487659
0,389,263.212977
8.259961,428,269.89216
0,418,278.289264
8.325432,585,289.803776
11.399367,393,296.369146
9.658824,326,303.559529
0,276,310.233298
0,526,319.909873
0,497,328.22729
0,437,336.391328
37.301659,327,345.701072
8.338839,346,357.306829
15.917118,487,365.579834
18.478433,321,372.809014
0,260,379.205176
7.324673,291,385.595521
0,304,392.33378
0,378,401.077429
0,320,407.076421
0,267,412.778921
0,253,418.869345
0,437,425.697039
0,314,435.901467
0,418,444.970825
0,315,450.489963
0,224,454.789355
9.399799,429,460.409726
99.280601,222,466.05519
11.170124,311,472.25026
0,255,477.024146
0,446,482.176923
0,455,491.390175
0,402,498.724142
0,228,502.211447
8.297501,229,506.773078
0,430,517.165031
0,350,525.963171
0,394,532.847083
0,394,539.749123
0,404,546.672504
0,248,551.967201
0,441,558.26055
0,441,565.545809
27.579494,253,570.89643
12.363905,438,577.313399
0,421,584.768506
14.435817,272,589.083719
0,307,597.003745
0,234,602.515243
5.997962,405,615.860869
0,342,620.953255
0,285,626.290664
0,360,632.163277
8.179819,247,636.443744
0,351,644.091666
0,324,649.75155
0,436,657.083658
0,339,661.870364
13.959393,330,668.443318
0,288,672.999476
8.364151,486,680.113262
0,468,694.125123
6.983532,262,699.576045
10.923101,271,705.098532
0,409,712.526965
0,245,717.715497
0,288,723.12113
14.747424,251,729.041935
7.896853,459,739.004654
9.535333,350,745.566805
0,397,752.414396
11.562129,246,757.211612
0,284,761.525196
0,340,773.168794
0,460,784.402412
0,387,791.529005
8.898264,375,800.564227
29.822859,316,807.143811
12.045825,485,815.899141
9.36928,307,822.42835
8.439064,381,830.163086
0,230,836.348701
0,239,842.320739
0,398,849.942736
6.930912,283,855.635023
0,287,864.658747
0,421,875.140174
11.442269,475,882.662402
7.766151,245,889.125909
17.782402,417,893.90937
0,380,901.306453
0,351,908.574041
0,432,915.128659
7.975803,430,923.81209
7.959567,401,931.725226
0,451,940.401913
2.592032,151,948.176871
22.444471,255,959.844522
11.225531,401,964.538383
0,356,972.499728
8.303081,359,979.90057
0,232,985.466561
16.405627,433,994.245801
0,369,1001.885725
0,329,1008.207509
10.913563,227,1014.06449
0,365,1020.953971
0,242,1026.755253
0,270,1033.012213
8.681326,479,1045.72537
7.83068,407,1052.788812
9.258681,226,1057.951571
20.78803,390,1065.493823
0,286,1071.441601
10.350396,250,1077.760545
15.864493,371,1086.470434
0,443,1094.598806
0,414,1102.157441
39.027764,383,1111.734181
9.506596,469,1125.531823
10.167727,378,1133.129359
0,321,1139.970974
8.609847,251,1145.555571
0,454,1154.599111
7.769524,469,1162.553485
9.813583,340,1169.368572
8.624036,399,1177.217073
9.678055,508,1185.772928
0,340,1197.230507
19.735414,339,1207.682974
12.874714,427,1214.118144
7.043123,276,1219.421568
11.032782,321,1225.750209
0,282,1233.630334
11.348085,423,1240.775346
12.074241,216,1245.716347
8.5397,271,1253.368796
0,88,1260.156462
9.146721,417,1274.074294
0,219,1279.321786
0,359,1287.601933
10.638216,440,1296.115253
0,500,1303.863786
0,356,1309.024605
0,364,1317.18618
0,265,1322.435427
36.789224,346,1329.804887
0,335,1335.109722
0,262,1349.904403
11.393835,1207,1367.979133
6.034608,535,1377.51402
5.97294,492,1387.912932
9.461067,368,1394.55189
17.144675,438,1402.283479
8.331653,418,1410.495898
0,431,1423.456318
59.494302,423,1433.605352
0,372,1443.262363
0,249,1448.128035
0,340,1455.068265
0,356,1462.891599
0,444,1471.791972
