#{"env_id": "SetDown-v3", "t_start": 1534350540.6251755}
r,l,t
0,2000,24.979348
0,2000,47.957651
0,2000,71.7562
0,2000,95.519882
0,2000,118.86618
0,2000,141.397211
0,2000,163.592208
0,2000,187.484223
0,2000,210.126859
0,2000,233.085278
0,830,244.582044
0,676,255.7528
8.344462,381,261.944394
7.993243,474,271.669585
0,395,279.062793
0,537,288.100653
8.367737,399,294.924498
7.38043,306,300.583616
16.337957,269,307.192044
6.823776,511,316.571718
0,508,325.50761
6.83739,465,334.966032
9.301542,343,342.117605
0,360,357.422822
0,501,366.262015
9.992098,325,373.059644
0,260,379.435563
10.27656,278,385.748952
0,299,392.532819
8.41237,373,398.844046
0,324,406.717957
0,267,412.420151
0,253,418.51178
8.472844,436,424.889076
9.88319,316,436.419561
0,415,443.169307
11.794358,314,448.299643
13.61988,225,453.343145
9.445964,430,459.60443
8.720023,221,464.564757
0,311,470.491366
0,255,475.341175
0,465,484.111035
0,439,491.591873
0,400,497.683721
0,230,502.618496
0,231,508.023348
0,423,513.080116
0,355,526.134722
9.516029,391,531.549133
0,396,539.392255
0,401,544.644763
0,251,551.593433
14.324912,440,557.478211
0,442,565.18986
0,254,571.024184
0,438,577.509532
0,421,585.216804
0,273,589.956396
0,304,595.940405
2.783149,236,604.070916
8.700815,396,614.107364
0,349,620.169589
0,285,625.512178
8.982099,354,630.878191
0,255,636.533699
8.995307,348,642.637132
12.005517,325,648.818208
23.719526,437,656.738207
15.843854,340,662.142995
9.27621,327,666.636379
0,290,672.64321
0,496,682.953336
0,494,695.841314
0,227,699.761838
0,284,705.860673
0,396,712.595271
8.280224,260,719.134909
0,276,724.823963
0,248,729.384733
0,457,738.048566
0,350,744.358186
6.572105,396,750.933988
10.131011,245,755.281868
0,288,761.819801
0,340,774.054218
0,461,785.10061
0,384,790.715952
0,286,797.506639
7.23023,314,803.951255
0,454,812.265218
7.330677,311,818.978679
17.168025,349,825.447627
11.132254,239,831.555752
0,246,837.327401
11.323919,387,844.522834
10.167912,260,852.379319
0,454,861.859268
27.853072,423,874.779542
11.072645,475,882.294841
9.607954,238,886.629916
19.947512,425,894.187551
0,381,902.238057
18.475243,351,909.130512
7.799065,429,914.274871
11.810606,441,924.02715
6.761627,402,932.351558
0,454,941.099058
0,137,947.820109
0,253,957.734476
0,404,964.829545
10.548454,391,973.936105
0,363,981.13495
0,231,986.784055
6.728487,431,995.151656
0,381,1002.528312
11.145102,321,1008.831107
32.338823,187,1014.297823
0,365,1021.225522
0,224,1025.053944
0,355,1035.684688
0,444,1046.618827
0,449,1054.446699
0,237,1059.944947
9.441608,380,1067.528857
8.691077,273,1073.927232
0,281,1080.739007
27.947405,375,1087.76841
7.888851,458,1096.622164
0,418,1105.207797
16.81076,382,1116.373553
19.014592,430,1126.814571
11.141473,378,1134.294593
11.741256,330,1142.088936
0,248,1148.227698
12.684618,473,1156.665158
8.989608,482,1164.879408
0,294,1172.034446
0,377,1178.567905
8.324304,537,1187.300218
0,267,1199.607496
0,333,1205.566392
9.605618,486,1215.278909
16.826685,276,1221.83445
0,285,1228.558456
0,263,1233.799355
0,423,1240.932192
18.108436,216,1245.846466
0,279,1253.508293
0,80,1260.88623
0,419,1275.284061
0,231,1280.158643
0,346,1288.256745
0,395,1293.461118
9.090134,544,1304.03637
0,356,1309.300681
22.801576,361,1315.73861
0,265,1320.990378
7.721678,345,1327.811796
0,339,1335.246466
0,259,1347.049695
0,667,1359.267364
0,611,1369.346717
0,536,1379.963112
6.775493,414,1387.025435
0,447,1396.553773
0,477,1405.333876
10.779847,478,1413.565909
0,423,1429.129922
7.72795,375,1436.900099
0,258,1442.90466
27.105652,348,1450.628029
9.649902,389,1459.144947
7.65054,463,1468.007742
13.658348,249,1473.272453
9.237956,299,1480.484753
9.340658,264,1486.516342
0,419,1497.251034
20.391888,362,1509.951131
6.575359,238,1515.252045
8.004029,353,1522.902677
7.789495,384,1531.193248
8.276097,339,1537.873501
0,310,1544.712133
7.39411,411,1553.41634
8.585232,410,1560.329977
12.512051,252,1566.615413
27.817946,323,1577.036738
16.892632,211,1587.177202
0,299,1593.396781
0,233,1596.423571
0,442,1606.337122
0,339,1613.210889
0,295,1618.461498
0,249,1625.009804
0,440,1633.520119
0,344,1638.530897
0,217,1647.420784
0,583,1661.07443
0,289,1665.637196
0,372,1672.567109
0,509,1683.487326
9.894609,398,1690.178542
0,303,1695.840912
0,323,1703.127953
31.155183,294,1713.536652
0,405,1723.688659
0,383,1731.053305
9.172328,470,1740.106956
0,414,1747.330896
10.828894,402,1754.856984
8.442503,333,1761.654918
10.846191,408,1771.255806
8.97521,455,1779.335954
7.752507,368,1787.159601
0,390,1794.380736
0,425,1809.702002
12.664595,272,1816.155334
0,271,1822.909943
0,267,1829.136228
0,368,1836.870898
0,256,1841.359353
9.648705,492,1850.199901
9.600558,578,1860.763971
9.496297,519,1869.704712
8.26956,316,1875.610007
8.839757,499,1885.672664
0,156,1890.214567
8.057228,470,1905.890826
6.884853,418,1913.719266
8.013757,471,1922.708535
11.900482,414,1929.440046
0,449,1938.339958
0,403,1946.643267
12.839372,357,1952.910357
10.159094,316,1959.236095
6.322757,446,1968.130846
0,434,1983.273807
0,280,1990.300041
13.531204,406,1998.523063
7.708986,480,2006.664326
0,445,2015.28987
7.969979,304,2022.052506
8.677633,325,2030.115298
13.477837,350,2037.088603
0,222,2042.034536
0,276,2047.664282
0,279,2053.617696
0,326,2061.854972
0,322,2074.64938
0,294,2080.583903
8.894897,438,2089.579089
12.032705,436,2098.311743
0,286,2104.092141
0,337,2110.412081
6.305053,330,2117.959626
0,209,2123.683637
9.462415,299,2130.831079
8.795287,395,2138.014991
0,302,2145.247347
0,362,2153.174331
0,293,2167.095877
12.39797,483,2176.70958
8.920142,302,2182.917684
0,402,2190.19
9.568408,479,2200.890525
0,240,2206.696596
0,404,2212.760755
9.888088,386,2222.729567
17.324527,338,2230.337794
8.75447,505,2245.198429
8.318456,510,2253.856495
0,501,2262.817176
0,513,2271.706002
14.000782,463,2280.251827
0,269,2286.13515
7.325393,429,2293.224569
0,280,2299.882223
0,266,2314.558844
12.336997,280,2320.903807
0,232,2326.318383
20.729683,271,2331.932019
8.467271,369,2339.976361
0,428,2349.301311
8.02309,322,2355.752954
25.969384,309,2361.480829
13.771182,472,2371.00229
0,389,2379.107329
9.292819,479,2389.722843
0,462,2402.772187
9.710357,531,2412.316376
18.098658,416,2420.582875
15.588367,307,2426.056679
0,280,2431.920001
9.522064,266,2438.620631
9.209071,426,2447.236836
8.887244,313,2454.356503
8.652074,292,2460.553027
0,259,2473.240732
11.895031,360,2481.717973
9.30815,300,2488.428398
8.989079,273,2493.417144
6.372531,459,2503.4976
9.611608,366,2510.441215
9.658074,311,2517.007542
8.220503,230,2521.636126
11.763814,284,2527.684707
0,407,2538.055326
14.046843,329,2544.875149
27.351839,228,2555.616023
0,377,2565.480936
8.939082,493,2574.639186
10.280579,338,2581.508198
0,368,2587.868698
0,425,2596.823578
9.688148,253,2603.273474
14.219469,220,2607.406866
8.472211,499,2618.484904
8.72481,402,2626.068954
0,312,2638.867676
8.574549,398,2649.260651
10.338368,502,2658.725
16.55122,263,2664.367867
11.909294,461,2673.599833
8.066919,350,2681.263377
0,241,2686.097924
12.405045,250,2692.206077
0,397,2700.635601
5.437809,211,2710.900202
0,229,2717.637259
7.361085,470,2727.172349
8.651336,527,2737.343022
0,530,2746.727796
0,279,2750.957655
10.156994,325,2758.397706
0,514,2768.526689
10.652565,720,2779.610803
12.786975,401,2786.074316
24.033922,355,2793.011115
9.096746,549,2809.776353
12.552245,391,2817.012109
10.328317,325,2822.863344
11.67182,328,2830.448358
11.037165,297,2836.241882
44.179308,435,2845.245601
22.375697,430,2853.872553
8.995639,538,2863.603569
0,364,2870.729652
0,319,2878.616169
8.935389,237,2888.556967
0,395,2896.775413
24.018598,511,2906.989207
0,257,2913.251112
10.9408,329,2919.102713
8.369751,484,2928.707615
0,341,2935.406157
11.473974,503,2944.456066
15.742724,709,2965.513778
15.71194,293,2971.400173
21.301622,567,2981.806309
13.062733,273,2987.481001
15.691031,684,2998.964705
0,261,3004.598915
8.737477,352,3010.66493
49.002588,357,3018.570127
8.777561,290,3024.849913
8.264092,311,3031.834037
0,138,3039.99431
9.980284,431,3052.055825
0,260,3057.830691
11.947514,299,3063.933217
9.976744,264,3068.894328
17.21991,410,3077.836111
11.187436,547,3089.065989
0,369,3097.217688
0,383,3106.412421
12.833009,317,3115.420508
