#{"t_start": 1534282695.5925667, "env_id": "SetDown-v3"}
r,l,t
0,1500,17.520895
0,1500,33.830129
0,1500,49.847795
0,1500,63.779069
0,1500,79.079077
0,1500,94.26297
0,1500,110.256603
0,1500,124.691189
0,1500,140.273301
0,1500,156.496112
3,1500,172.457922
0,1500,186.968863
0,1500,202.728464
0,1500,218.05749
0,1500,232.226164
34,1500,247.6707
0,1500,263.443037
0,1500,279.414541
4,1500,293.354331
0,1500,308.959331
17,1500,324.100508
0,1500,340.083649
0,1500,354.326121
0,1500,369.495383
59,1500,384.423468
83,1500,400.184422
95,1500,413.865014
190,1500,428.782543
237,1500,445.18042
0,1500,459.388555
0,1500,475.45873
33,1500,491.555126
127,1500,507.018844
88,1500,521.997213
0,1500,537.121063
3,1500,552.921579
0,1500,568.772422
148,1500,582.807832
139,1500,598.131931
0,1500,615.668348
179,1500,632.133307
0,1500,647.341196
0,1500,663.027123
122,1500,678.855822
71,1500,692.933551
32,1500,709.638636
0,1500,725.694234
262,1500,742.319963
9,885,752.64065
0,1500,770.40785
64,1500,788.25027
0,1500,807.013635
434,1235,823.868046
0,1500,844.182377
0,1500,862.79632
0,1500,882.527178
0,1500,900.094579
208,1500,918.261748
225,1500,934.099928
0,1500,952.53845
0,1500,970.571107
0,1500,987.359093
225,1060,1001.853159
0,1500,1019.590138
0,1500,1036.197102
0,1500,1053.838892
0,1500,1071.375664
0,1500,1088.990709
0,1500,1105.609682
519,1070,1120.429626
0,1500,1139.435246
522,883,1150.465876
0,1500,1167.715626
0,1500,1185.069822
0,864,1197.112122
0,1500,1215.238376
67,908,1225.978883
397,1398,1244.403147
287,674,1253.964496
429,852,1266.702591
0,1500,1285.871895
224,713,1297.569794
245,654,1305.815058
0,1500,1323.52941
0,1500,1340.176639
445,1354,1357.685638
479,1500,1375.951775
0,1500,1394.538377
352,1230,1408.353527
501,1399,1428.125169
11,958,1438.725799
0,1500,1455.864477
0,1500,1473.952624
0,1500,1491.546835
763,1500,1510.302266
581,1500,1530.636208
0,1500,1548.219623
547,1500,1564.680378
446,1500,1581.994689
0,1500,1599.265177
0,1500,1617.651502
574,1500,1635.207605
790,1500,1653.013235
0,1500,1671.514696
0,1500,1690.279781
0,1500,1707.283963
0,1500,1725.987332
1023,1500,1744.243956
946,1500,1761.828088
585,1500,1779.351995
0,1500,1797.614326
0,1500,1815.811543
0,1500,1833.083176
737,1500,1852.2449
0,1500,1870.506605
773,1500,1888.850402
0,1500,1905.250145
632,1500,1923.177605
607,1500,1941.099535
0,1500,1959.160123
0,1500,1976.157636
0,1500,1993.657457
0,1500,2011.139483
0,1500,2027.49675
451,1500,2045.086314
353,1500,2062.442301
435,1500,2079.337291
591,1500,2095.548036
0,1500,2113.057736
0,1500,2130.827759
0,1500,2148.387611
570,1500,2164.52268
0,1500,2182.760257
418,1500,2200.715018
0,1500,2220.312051
66,1105,2233.300035
0,1500,2250.53986
690,1500,2268.158334
0,1500,2284.413021
0,1500,2301.867162
0,1500,2319.421039
63,1500,2336.245259
0,1500,2354.131414
472,1500,2371.918363
387,1500,2390.203957
0,1500,2406.47995
512,1500,2424.308883
486,1500,2442.233002
0,1500,2460.388743
0,1500,2477.231336
704,1500,2494.280611
0,1500,2511.657268
220,1500,2528.555763
0,1500,2545.093423
657,1500,2562.907751
416,1500,2579.973013
317,1500,2596.845086
691,1500,2614.755958
364,1500,2632.388663
345,1500,2650.230049
720,1500,2666.206181
585,1500,2683.766866
0,1500,2700.586631
0,1500,2718.311626
447,1500,2734.585736
0,1500,2752.545113
0,1500,2771.635194
363,1500,2790.277074
656,1500,2806.964709
531,1500,2824.351174
502,1500,2841.915785
699,1500,2858.396896
384,1500,2876.381988
289,1500,2898.21197
541,1500,2919.585248
551,1500,2936.509986
337,1500,2953.942263
632,1500,2971.757231
0,1500,2989.081028
513,1500,3005.530287
0,1500,3022.919801
0,1500,3041.960805
0,1500,3059.525949
808,1500,3075.542673
0,1500,3093.927573
600,1500,3111.72559
1001,1500,3127.886274
1114,1500,3145.279545
562,1500,3163.36034
798,1500,3180.975571
0,1500,3197.193809
0,1500,3215.106989
595,1500,3233.255465
718,1500,3251.40309
820,1500,3268.195541
0,1500,3286.063923
410,1500,3304.111296
0,1500,3321.313349
0,1500,3339.235278
289,1500,3357.091519
456,1500,3374.773258
0,1500,3391.296467
0,1500,3409.014205
0,1500,3427.4094
309,1500,3445.291609
0,1500,3462.303573
0,1500,3479.806823
0,1500,3498.73186
112,1500,3518.481038
242,1500,3540.126959
90,1500,3557.926448
194,1500,3575.479444
0,1500,3591.637163
0,1500,3611.381993
0,1500,3629.285291
0,1500,3646.618858
203,1500,3662.804846
181,1500,3680.176327
222,1500,3698.339269
231,1500,3716.397848
0,1500,3733.894939
0,1500,3750.682887
0,1500,3768.150727
11,1500,3786.479828
65,1500,3805.48936
116,1500,3822.8155
0,1500,3839.8578
232,1500,3856.349752
281,1500,3873.500882
0,1500,3890.750634
0,1500,3908.694281
0,1500,3925.328866
151,1500,3942.845299
0,1500,3962.609325
0,1500,3982.723081
0,1500,4004.956411
0,1500,4022.907852
2,1500,4040.627316
0,1500,4059.003402
