#{"t_start": 1534282695.1469562, "env_id": "SetDown-v3"}
r,l,t
0,1500,17.995481
8,1500,34.284616
0,1500,50.304813
0,1500,64.232762
0,1500,79.524623
0,1500,94.70127
0,1500,110.701934
0,1500,125.137944
0,1500,140.718874
0,1500,156.970013
4,1500,172.903533
0,1500,187.453328
0,1500,203.173925
86,1500,218.49457
0,1500,232.671959
74,1500,248.113301
0,1500,263.882066
0,1500,279.860132
0,1500,293.799892
0,1500,309.409477
13,1500,324.536388
0,1500,340.536766
10,1500,354.771396
29,1500,369.934655
118,1500,384.869095
61,1500,400.62729
71,1500,414.304456
59,1500,429.212027
39,1500,445.634401
43,1500,459.82017
0,1500,475.904581
21,1500,491.998974
73,1500,507.46441
46,1500,522.4551
0,1500,537.566104
94,1500,553.352593
0,1500,569.225073
168,1500,583.26545
148,1500,598.580169
0,1500,616.075558
41,1500,632.58516
0,1500,647.786553
0,1500,663.470064
132,1500,679.3004
117,1500,693.38347
96,1500,710.078485
0,1500,726.130418
256,1500,742.768524
8,931,754.425605
0,1500,772.217326
112,1500,789.929638
0,1500,808.430126
76,1077,822.505296
0,1500,842.643657
0,1500,861.362817
0,1500,880.939615
0,1500,898.868818
202,1093,910.304198
289,1500,927.560946
0,1500,945.599677
0,1500,962.201452
0,1500,980.314314
41,1267,997.613951
0,1500,1015.645827
0,1500,1032.079051
0,1500,1049.983938
0,1500,1067.266922
0,1500,1084.807332
0,1500,1101.657001
442,1222,1117.563547
0,1500,1136.599052
508,880,1148.802593
0,1500,1166.281176
0,1500,1182.461953
163,613,1192.824901
0,1500,1210.011316
115,923,1222.207357
403,1321,1238.815724
338,667,1248.379546
77,728,1258.652426
0,1500,1277.598389
103,782,1289.205198
362,712,1300.402276
0,1500,1317.459601
0,1500,1335.136898
46,971,1347.883294
527,1500,1364.967898
0,1500,1383.569264
339,1248,1399.021864
621,1489,1416.716691
240,889,1430.235627
0,1500,1447.62366
0,1500,1464.037233
0,1500,1481.706605
519,1139,1495.914355
612,1450,1515.074232
0,1500,1534.850732
523,1500,1552.506533
441,1500,1569.83071
0,1500,1585.964284
0,1500,1603.549125
214,1500,1621.878069
851,1500,1639.361714
0,1500,1656.99151
0,1500,1675.655063
0,1500,1694.537369
0,1500,1711.549917
821,1500,1730.311126
721,1500,1748.596417
564,1500,1767.049201
0,1500,1783.521249
0,1500,1801.88946
0,1500,1820.036632
645,1500,1839.042349
0,1500,1856.538443
908,1500,1874.604106
0,1500,1892.834427
521,1500,1909.261586
479,1500,1927.336575
0,1500,1945.2052
0,1500,1963.2894
0,1500,1980.109586
0,1500,1997.515171
0,1500,2015.450608
780,1500,2032.802706
308,1500,2049.195942
404,1500,2066.637196
611,1500,2083.245701
0,1500,2100.604597
0,1500,2117.18064
0,1500,2134.859529
1017,1500,2152.453706
0,1500,2168.783789
499,1500,2186.757203
0,1500,2204.740412
644,1500,2224.133858
0,1500,2240.937044
735,1500,2258.534211
0,1500,2275.892289
0,1500,2293.345925
0,1500,2309.664515
90,1500,2327.444568
0,1500,2345.417437
481,1500,2363.224827
394,1500,2380.311335
0,1500,2397.379571
497,1500,2415.797173
575,1500,2432.097387
0,1500,2450.270529
0,1500,2468.333645
703,1500,2485.984114
0,1500,2501.705387
147,1500,2519.360796
0,1500,2536.291758
592,1500,2554.270207
407,1500,2570.618031
308,1500,2588.413211
893,1500,2605.880136
363,1500,2624.115808
606,1500,2640.261741
746,1500,2658.012423
599,1500,2675.427391
0,1500,2691.389277
0,1500,2708.634145
368,1500,2725.949567
0,1500,2743.970706
0,1500,2761.28441
448,1500,2780.026334
338,1500,2798.185148
378,1500,2815.829936
465,1500,2832.138162
856,1500,2849.875732
409,1500,2867.317429
186,1500,2885.754382
371,1500,2908.188384
803,1500,2928.048129
454,1500,2945.650253
511,1500,2961.855137
0,1500,2979.310189
568,1500,2996.954046
0,1500,3014.342663
0,1500,3031.500342
0,1500,3049.936939
841,1500,3066.903078
0,1500,3085.331965
527,1500,3101.86588
748,1500,3119.408544
741,1500,3136.73622
532,1500,3153.134769
882,1500,3170.92604
0,1500,3188.892894
0,1500,3206.545317
550,1500,3223.424854
707,1500,3241.347345
826,1500,3259.527624
0,1500,3277.433314
314,1500,3294.345517
0,1500,3312.592263
0,1500,3330.506044
348,1500,3348.305687
496,1500,3364.828172
0,1500,3382.838258
0,1500,3400.302544
0,1500,3417.391797
343,1500,3435.31575
0,1500,3453.549563
0,1500,3471.280373
0,1500,3487.510636
181,1500,3507.999012
244,1500,3531.175998
60,1500,3549.102331
77,1500,3566.173434
0,1500,3583.184319
0,1500,3600.987629
0,1500,3620.527745
0,1500,3636.888282
306,1500,3654.320479
162,1500,3672.085313
242,1500,3688.149412
227,1500,3705.808841
0,1500,3724.833596
0,1500,3742.553983
0,1500,3758.644933
94,1500,3776.217018
96,1500,3795.588845
47,1500,3814.797529
0,1500,3830.060794
208,1500,3848.041466
347,1500,3865.271343
0,1500,3882.489213
0,1500,3898.841173
0,1500,3916.586016
115,1500,3934.55742
0,1500,3951.274596
0,1500,3972.343925
0,1500,3990.916407
0,1500,4014.404366
361,1500,4030.349382
0,1500,4048.459336
