#{"t_start": 1534282695.4002638, "env_id": "SetDown-v3"}
r,l,t
0,1500,17.713344
0,1500,34.022342
0,1500,50.042931
0,1500,63.986752
0,1500,79.276188
0,1500,94.455424
0,1500,110.473143
0,1500,124.881769
0,1500,140.489918
18,1500,156.702614
2,1500,172.649423
0,1500,187.155884
0,1500,202.926978
19,1500,218.246115
0,1500,232.418481
105,1500,247.86014
0,1500,263.638143
0,1500,279.607166
0,1500,293.546657
0,1500,309.151323
0,1500,324.283158
0,1500,340.275847
31,1500,354.518195
21,1500,369.681326
101,1500,384.622255
65,1500,400.398445
52,1500,414.051071
86,1500,428.95866
56,1500,445.367981
65,1500,459.5717
0,1500,475.651107
43,1500,491.745684
110,1500,507.219442
7,1500,522.189466
0,1500,537.313414
84,1500,553.108292
0,1500,568.971048
149,1500,583.003541
106,1500,598.323905
0,1500,615.827116
228,1500,632.321183
0,1500,647.538829
0,1500,663.216481
92,1500,679.051606
125,1500,693.125532
101,1500,709.826757
0,1500,725.899149
205,1495,742.036072
88,832,751.922737
0,1500,769.626498
46,1500,787.462785
0,1400,804.162104
311,1175,819.440594
0,1500,839.698713
0,1500,858.288229
0,1500,877.802776
0,1500,895.983851
168,1385,912.904662
348,1500,930.333509
0,1500,948.400825
0,1500,966.259907
0,1500,983.071085
531,1241,999.34089
0,1500,1017.186761
0,1500,1033.806063
0,1500,1051.500991
0,1500,1068.799842
0,1500,1086.427869
0,1500,1103.139696
466,1078,1117.922739
0,1500,1136.897841
426,842,1147.475369
0,1500,1164.965914
0,1500,1181.171826
237,570,1191.488433
0,1500,1208.709785
182,910,1220.896555
401,1349,1237.674119
378,712,1247.647519
25,782,1259.299657
0,1500,1278.300006
73,656,1287.886202
153,614,1297.334094
0,1500,1314.764198
0,1500,1332.418886
177,1157,1348.187222
555,1500,1365.216597
0,1500,1383.81239
313,1238,1399.190209
510,1390,1415.071472
188,794,1426.937637
0,1500,1444.883765
0,1500,1461.016109
0,1500,1478.921068
622,1336,1496.243066
558,1286,1512.142476
0,1500,1532.239642
472,1500,1549.842413
662,1500,1566.242035
0,1500,1583.42667
0,1500,1600.788705
292,1500,1619.280961
805,1500,1636.857459
0,1500,1654.544672
0,1500,1673.007792
0,1500,1691.816266
0,1500,1708.965933
880,1500,1727.797676
750,1500,1745.940049
582,1500,1764.575592
0,1500,1780.942628
0,1500,1799.334632
0,1500,1817.359352
626,1500,1834.691895
0,1500,1853.875743
793,1500,1871.978099
0,1500,1890.334746
513,1500,1906.790697
570,1500,1924.75574
0,1500,1942.663761
0,1500,1960.772287
0,1500,1977.723956
0,1500,1995.122367
0,1500,2012.81919
569,1500,2030.273562
296,1500,2046.675422
457,1500,2064.201691
525,1500,2080.785364
0,1500,2096.981949
0,1500,2114.589777
0,1500,2132.479715
915,1500,2149.949261
0,1500,2166.134646
367,1500,2184.291631
0,1500,2202.237386
708,1319,2218.964131
0,1500,2236.692519
769,1500,2254.032538
0,1500,2271.471381
0,1500,2287.761365
0,1500,2305.210673
276,1500,2322.715603
0,1500,2340.984827
419,1500,2357.605027
503,1500,2375.300744
0,1500,2393.185688
235,1500,2411.072087
422,1500,2427.59337
0,1500,2445.64559
0,1500,2463.653945
709,1500,2480.619461
0,1500,2497.408215
115,1500,2514.963882
0,1500,2531.808305
801,1500,2548.403785
276,1500,2566.231055
432,1500,2583.604697
1002,1500,2601.504011
289,1500,2618.350648
534,1500,2635.862699
685,1500,2653.595857
447,1500,2670.983858
0,1500,2687.078685
0,1500,2704.098253
716,1500,2721.513828
0,1500,2737.74642
0,1500,2756.473652
447,1500,2774.939859
549,1500,2793.68118
493,1500,2810.310441
466,1500,2827.694182
815,1500,2845.325558
378,1500,2863.051262
336,1500,2880.193144
505,1500,2902.371453
417,1500,2923.316808
369,1500,2941.348053
712,1500,2957.429659
0,1500,2974.874069
577,1500,2992.358161
0,1500,3008.870708
0,1500,3026.983709
0,1500,3045.356735
663,1500,3062.597594
0,1500,3079.154067
527,1500,3097.245125
163,1500,3115.090053
758,1500,3132.402061
631,1500,3148.850908
766,1500,3166.412311
0,1500,3184.319065
0,1500,3201.974854
474,1500,3218.563342
626,1500,3236.679701
824,1500,3254.749028
0,1500,3271.645363
401,1500,3289.508109
0,1500,3307.762161
0,1500,3325.7981
197,1500,3342.579682
379,1500,3360.424055
0,1500,3378.360914
0,1500,3395.800328
0,1500,3412.599004
187,1500,3430.741606
0,1500,3448.792025
0,1500,3466.754822
0,1500,3483.131094
235,1500,3502.446469
254,1500,3521.710481
131,1500,3543.478882
187,1500,3561.555454
0,1500,3578.646828
0,1500,3595.979377
0,1500,3614.816748
0,1500,3632.526901
312,1500,3649.948694
342,1500,3667.334491
588,1500,3683.534881
188,1500,3701.352848
0,1500,3719.983885
0,1500,3737.049267
0,1500,3754.031047
21,1500,3771.587634
95,1500,3790.389574
9,1500,3809.187388
0,1500,3825.935148
279,1500,3843.342659
228,1500,3860.78071
0,1500,3876.722693
0,1500,3894.187697
0,1500,3911.807623
134,1500,3929.965981
0,1500,3946.32456
0,1500,3966.792244
0,1500,3986.488975
0,1500,4008.37098
13,1500,4025.923848
0,1500,4043.890796
0,1500,4062.370816
