#{"t_start": 1534282696.1059294, "env_id": "SetDown-v3"}
r,l,t
17,1500,17.007606
30,1500,33.322069
1,1500,49.345815
0,1500,63.273789
0,1500,78.577451
0,1500,93.74779
0,1500,109.74324
0,1500,124.17631
0,1500,139.759862
13,1500,155.97756
28,1500,171.944453
0,1500,186.493019
0,1500,202.221239
82,1500,217.539474
0,1500,231.719095
143,1500,247.154405
0,1500,262.929687
0,1500,278.90951
0,1500,292.849691
0,1500,308.457797
0,1500,323.583689
0,1500,339.57368
2,1500,353.812509
27,1500,368.98
70,1500,383.91313
61,1500,399.668193
64,1500,413.357625
29,1500,428.253333
91,1500,444.661289
121,1500,458.86604
0,1500,474.959221
49,1500,491.041785
89,1500,506.530606
58,1500,521.484111
0,1500,536.609615
81,1500,552.393639
0,1500,568.258307
346,1500,582.294365
106,1500,597.621844
0,1500,615.116711
132,1500,631.660477
0,1500,646.827888
0,1500,662.511169
220,1500,678.34153
107,1500,692.420192
219,1500,709.119613
0,1500,725.171538
311,1500,741.811953
12,819,750.151758
0,1500,767.867181
61,1500,785.70751
0,1500,804.890344
288,1165,820.434024
0,1500,840.620206
0,1500,859.338277
0,1500,878.847519
0,1500,896.875274
220,1274,911.55442
200,1500,928.886145
0,1500,946.962037
0,1500,964.82884
0,1500,981.607101
494,1106,996.209901
0,1500,1014.167053
0,1500,1030.649589
0,1500,1048.555698
0,1500,1065.843646
0,1500,1083.373195
0,1500,1100.245819
365,1290,1118.158071
0,1500,1137.064245
0,1363,1154.294226
0,1500,1171.389626
0,1500,1190.355515
46,667,1198.810738
0,1500,1216.695732
167,968,1228.498544
261,1212,1245.264032
331,715,1254.764958
95,751,1266.622833
0,1500,1285.78652
112,616,1295.401043
369,749,1304.869137
0,1500,1322.569602
0,1500,1339.157436
329,1147,1354.94718
543,1500,1373.25548
0,1500,1389.978125
510,1251,1405.71386
521,1316,1423.291232
362,961,1435.603051
0,1500,1452.523626
0,1500,1470.627756
0,1500,1486.790213
666,1404,1505.6403
696,1500,1526.173722
0,1500,1544.234379
572,1500,1560.460762
461,1500,1578.192327
0,1500,1595.161914
0,1500,1612.034133
602,1500,1630.807241
765,1500,1649.077407
0,1500,1667.183081
0,1500,1684.576974
0,1500,1703.202827
0,1500,1721.894312
1017,1500,1739.782256
796,1500,1757.568245
645,1500,1775.233221
0,1500,1793.228777
0,1500,1811.792384
0,1500,1828.937804
702,1500,1848.084354
0,1500,1866.615628
803,1500,1883.3239
0,1500,1901.170944
534,1500,1919.112223
722,1500,1937.025384
0,1500,1953.718581
0,1500,1971.565294
0,1500,1989.855505
0,1500,2007.155117
0,1500,2023.447021
683,1500,2041.175728
325,1500,2058.487143
380,1500,2075.319086
695,1500,2091.484687
0,1500,2108.754831
0,1500,2126.79828
0,1500,2143.425329
770,1500,2160.535013
0,1500,2178.331601
506,1500,2196.762134
0,1500,2213.644418
606,1275,2230.595891
0,1500,2247.915931
755,1500,2264.538408
0,1500,2281.7751
0,1500,2298.960739
0,1500,2316.776993
118,1500,2333.530158
0,1500,2351.33655
461,1500,2369.207077
592,1500,2387.674325
0,1500,2403.604497
571,1500,2421.60035
480,1500,2439.518521
0,1500,2457.836894
0,1500,2474.65575
625,1500,2491.545406
0,1500,2509.02531
151,1500,2524.894431
0,1500,2542.511678
744,1500,2560.175312
262,1500,2577.553906
513,1500,2594.207026
796,1500,2611.991523
308,1500,2629.777261
556,1500,2647.589696
732,1500,2663.492026
460,1500,2680.97738
0,1500,2697.967763
0,1500,2714.535478
551,1500,2731.854758
0,1500,2749.70949
0,1500,2768.845081
306,1500,2786.411385
527,1500,2804.40698
480,1500,2821.688946
739,1500,2839.214159
678,1500,2855.770415
408,1500,2873.520499
212,1500,2894.992991
417,1500,2916.684448
584,1500,2933.882204
280,1500,2951.240315
710,1500,2969.284241
0,1500,2985.020641
802,1500,3002.978484
0,1500,3020.036832
0,1500,3039.193399
0,1500,3055.753088
777,1500,3072.955211
0,1500,3091.229541
633,1500,3109.183585
863,1500,3125.424902
853,1500,3142.683983
603,1500,3160.589254
1032,1500,3178.385862
0,1500,3194.588578
0,1500,3212.501701
587,1500,3230.404662
597,1500,3247.267565
980,1500,3265.59816
0,1500,3283.402517
314,1500,3301.629803
0,1500,3318.457196
0,1500,3336.438941
199,1500,3354.441832
222,1500,3371.979466
0,1500,3388.526012
0,1500,3406.306775
0,1500,3424.691981
404,1500,3442.623317
0,1500,3459.619897
0,1500,3477.239086
0,1500,3495.740133
94,1500,3514.616378
141,1500,3537.446596
105,1500,3555.321165
161,1500,3572.946883
0,1500,3589.05929
0,1500,3608.627971
0,1500,3626.592648
0,1500,3644.001526
380,1500,3660.046146
285,1500,3677.77582
330,1500,3695.703326
178,1500,3713.613259
0,1500,3731.011675
0,1500,3748.313548
0,1500,3765.579185
150,1500,3781.925365
125,1500,3802.707642
117,1500,3820.26176
0,1500,3837.306334
161,1500,3853.790457
314,1500,3871.000329
0,1500,3888.133243
0,1500,3906.080652
0,1500,3922.60488
83,1500,3940.030531
0,1500,3959.605392
0,1500,3978.695972
0,1500,4002.352175
0,1500,4020.372032
189,1500,4037.998259
0,1500,4054.954837
