#{"t_start": 1534282694.918055, "env_id": "SetDown-v3"}
r,l,t
0,1500,18.200704
0,1500,34.504932
0,1500,50.522321
0,1500,64.452393
0,1500,79.762647
0,1500,94.955427
0,1500,110.933672
0,1500,125.36989
0,1500,140.953551
0,1500,157.165607
0,1500,173.133792
0,1500,187.638035
0,1500,203.409114
20,1500,218.723529
0,1500,232.904867
0,1500,248.349674
0,1500,264.111025
0,1500,280.089151
0,1500,294.029037
0,1500,309.633924
0,1500,324.765151
0,1500,340.76971
7,1500,355.003421
9,1500,370.165438
159,1500,385.098042
103,1500,400.856047
50,1500,414.539574
70,1500,429.465844
130,1500,445.847759
92,1500,460.052898
0,1500,476.141498
67,1500,492.227772
154,1500,507.701623
67,1500,522.671724
0,1500,537.795595
37,1500,553.581514
0,1500,569.446102
262,1500,583.482244
125,1500,598.806279
0,1500,616.313685
74,1500,632.803132
0,1500,648.015708
0,1500,663.69887
118,1500,679.533492
112,1500,693.608063
147,1500,710.311908
0,1500,726.359353
180,1500,743.002314
7,820,751.830175
0,1500,769.493526
96,1500,787.332593
0,1500,806.520661
199,1165,822.093731
0,1500,842.232291
0,1500,860.941069
0,1500,880.460522
0,1500,898.487616
234,1416,915.232008
262,1500,932.624675
0,1500,950.732085
0,1500,968.617764
0,1500,985.587449
565,1208,1001.501653
0,1500,1019.185196
0,1500,1035.829186
0,1500,1053.592845
0,1500,1071.009088
0,1500,1088.573214
0,1500,1105.222251
431,1056,1119.878355
0,1500,1138.786433
408,804,1148.585593
0,1500,1166.054968
0,1500,1182.272126
124,541,1190.965016
0,1500,1208.723468
126,1042,1223.275511
29,1319,1239.946167
14,649,1249.314405
170,878,1261.470395
0,1500,1280.556525
331,706,1290.622494
189,611,1300.042772
0,1500,1317.235615
0,1500,1334.944017
296,1161,1350.704814
446,1443,1367.210488
0,1500,1385.693948
429,1400,1402.583893
30,1462,1421.53526
325,907,1433.868463
0,1500,1450.855386
0,1500,1468.924863
0,1500,1485.112904
563,1280,1502.249581
625,1500,1522.938267
0,1500,1540.445208
569,1500,1557.972286
463,1500,1575.43787
0,1500,1592.641121
0,1500,1609.459973
456,1500,1627.650982
875,1500,1646.576652
0,1500,1662.586775
0,1500,1681.623183
0,1500,1700.263387
0,1500,1719.163904
1077,1500,1735.85761
701,1500,1754.74094
584,1500,1772.508009
0,1500,1790.368895
0,1500,1807.655783
0,1500,1825.953691
553,1500,1844.874503
0,1500,1863.719099
763,1500,1880.211435
0,1500,1898.473503
576,1500,1916.34048
456,1500,1932.773506
0,1500,1950.933004
0,1500,1968.838441
0,1500,1987.05021
0,1500,2003.129887
0,1500,2020.80199
533,1500,2038.347339
338,1500,2055.712277
421,1500,2071.735141
695,1500,2088.756866
0,1500,2106.111549
0,1500,2122.73613
0,1500,2140.747808
839,1500,2157.979777
0,1500,2175.686228
336,1500,2192.553237
0,1500,2210.505952
611,1187,2226.753859
0,1500,2243.413912
776,1500,2261.059735
0,1500,2278.296607
0,1500,2295.561166
0,1500,2312.183605
177,1500,2329.895254
0,1500,2347.879593
392,1500,2365.534617
495,1500,2382.690943
0,1500,2399.851822
346,1500,2418.113023
496,1500,2435.83048
0,1500,2452.742431
0,1500,2470.82164
604,1500,2488.288646
0,1500,2504.210795
102,1500,2521.808249
0,1500,2538.681977
863,1500,2556.77317
331,1500,2572.97532
352,1500,2590.823143
876,1500,2608.303023
278,1500,2626.510372
515,1500,2642.758197
552,1500,2660.417926
626,1500,2677.566566
0,1500,2694.975434
0,1500,2711.102443
615,1500,2728.346353
0,1500,2746.367362
0,1500,2763.813097
530,1500,2782.498235
417,1500,2800.713118
475,1500,2818.194529
549,1500,2834.62719
736,1500,2852.332263
556,1500,2869.816077
175,1500,2890.366341
425,1500,2911.481228
815,1500,2930.493816
399,1500,2948.029182
560,1500,2965.48716
0,1500,2981.802979
671,1500,2999.326441
0,1500,3016.672335
0,1500,3034.085326
0,1500,3052.226068
852,1500,3069.396805
0,1500,3087.877534
425,1500,3104.288098
796,1500,3121.989839
805,1500,3139.18869
603,1500,3156.916938
876,1500,3173.525067
0,1500,3191.272913
0,1500,3209.071339
703,1500,3225.862398
824,1500,3243.860156
827,1500,3261.953999
0,1500,3279.890608
374,1500,3296.891356
0,1500,3314.880698
0,1500,3332.761536
170,1500,3350.795259
307,1500,3367.179685
0,1500,3385.232429
0,1500,3402.856539
0,1500,3421.068692
198,1500,3437.869584
0,1500,3455.947159
0,1500,3473.780444
0,1500,3490.2824
80,1500,3510.750776
234,1500,3533.838214
134,1500,3551.538668
99,1500,3568.541469
0,1500,3585.498471
0,1500,3604.398105
0,1500,3622.979434
0,1500,3639.357455
297,1500,3656.67922
370,1500,3674.56523
352,1500,3692.150972
172,1500,3708.493306
0,1500,3727.351766
0,1500,3744.833177
0,1500,3761.180584
72,1500,3778.482555
183,1500,3798.354923
22,1500,3816.97823
0,1500,3832.408269
178,1500,3850.643941
204,1500,3867.588301
0,1500,3884.929354
0,1500,3901.228724
0,1500,3919.01984
97,1500,3936.80954
0,1500,3955.585814
0,1500,3975.07818
0,1500,3993.501212
0,1500,4016.888694
130,1500,4032.888038
0,1500,4051.128199
