#{"t_start": 1534266202.0860019, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.39166
0,1500,32.822819
0,1500,48.533192
0,1500,63.27089
0,1500,78.587856
0,1500,93.71175
0,1500,109.381382
0,1500,123.307054
0,1500,138.988614
10,1500,154.97757
175,1500,177.27021
4,1500,191.435156
307,1500,207.057043
378,1500,222.478703
0,1500,237.488322
138,1500,252.814337
25,1500,267.639948
0,1500,283.011632
40,1500,297.513402
125,1500,312.346842
56,1500,328.29074
0,1500,344.031368
125,1500,358.985864
21,1500,374.620767
24,1500,390.034583
109,1500,406.5604
59,1500,421.222986
208,1500,436.955259
204,1500,452.927245
124,1500,467.301374
0,1500,482.018142
68,1500,496.885135
368,1500,511.901062
88,1500,526.343331
0,1500,542.125226
298,1500,558.250721
0,1500,573.197396
494,1500,587.746087
365,1500,603.425451
0,1500,619.170223
418,1500,635.482189
0,1500,649.317269
0,1500,664.898237
177,1500,685.020134
431,1500,702.934958
77,1500,719.324861
0,1500,734.815562
338,1500,750.825483
748,1500,764.743846
0,1500,779.962768
259,1500,794.907165
0,1500,809.683775
96,1500,823.644883
0,1500,839.014176
0,1500,853.849006
0,1500,874.948839
0,1500,888.47513
713,1500,903.621477
805,1500,918.355839
0,1500,933.17087
0,1500,948.690321
0,1500,963.549849
252,1500,980.135376
0,1500,996.113325
0,1500,1011.847257
0,1500,1027.251161
0,1500,1043.341378
0,1500,1057.504972
0,1500,1073.029876
39,1500,1088.835537
0,1500,1104.421345
253,1500,1119.250806
0,1500,1135.412416
0,1500,1151.417151
142,1500,1165.832677
0,1500,1180.905947
251,1500,1196.897969
289,1500,1212.906621
85,1500,1227.351055
207,1500,1242.379227
0,1500,1258.434062
584,1500,1274.492521
934,1500,1288.677551
0,1500,1304.715775
0,1500,1320.840817
393,1500,1335.789312
572,1500,1351.036129
0,1500,1366.656056
381,1500,1382.841155
528,1500,1397.445588
597,1500,1413.326421
0,1500,1429.205557
0,1500,1444.504519
0,1500,1458.863128
282,1500,1474.668851
351,1500,1490.701484
0,1500,1506.520505
388,1500,1520.088529
379,1500,1535.882323
0,1500,1551.666083
0,1500,1565.849775
189,1500,1581.436164
896,1500,1597.958486
0,1500,1614.123283
0,1500,1628.49047
0,1500,1644.044724
0,1500,1659.671354
645,1500,1675.651365
453,1500,1689.998069
266,1500,1705.369049
0,1500,1721.109669
0,1500,1737.322799
0,1500,1752.293889
5,1500,1768.230139
0,1500,1784.242069
515,1500,1798.715957
0,1500,1814.785604
411,1500,1830.799515
786,1500,1846.686639
0,1500,1860.978205
0,1500,1876.410929
0,1500,1892.429559
0,1500,1908.113908
0,1500,1922.562566
254,1500,1938.499261
45,1500,1954.202326
6,1500,1971.1156
105,1500,1985.306558
0,1500,2001.150954
0,1500,2017.303783
0,1500,2031.622211
863,1500,2048.119217
0,1500,2064.750793
346,1500,2081.082221
0,1500,2096.218022
543,1500,2111.895815
0,1500,2128.049747
744,1500,2144.031941
0,1500,2158.933818
0,1500,2174.444071
0,1500,2190.279465
472,1500,2206.002096
0,1500,2221.315531
268,1500,2237.965282
167,1500,2253.738666
0,1500,2268.221771
503,1500,2283.911965
522,1500,2299.877362
0,1500,2316.032625
0,1500,2330.748798
881,1500,2346.801276
0,1500,2362.928824
839,1500,2379.509842
0,1500,2394.521693
875,1500,2410.733606
631,1500,2426.629777
551,1500,2441.497875
1056,1500,2456.946534
589,1500,2472.708589
433,1500,2489.337354
736,1500,2504.165645
606,1500,2519.07078
0,1500,2535.373997
0,1500,2550.873625
793,1500,2565.649557
0,1500,2581.639585
0,1500,2598.006629
639,1500,2614.445869
544,1500,2629.534141
533,1500,2645.385641
782,1500,2661.372845
812,1500,2676.3737
596,1500,2692.426105
372,1500,2708.62448
495,1500,2724.38948
654,1500,2739.240404
476,1500,2754.397648
661,1500,2770.324762
0,1500,2786.229412
919,1500,2800.781649
0,1500,2817.017787
0,1500,2833.0105
0,1500,2848.801631
684,1500,2863.15787
0,1500,2878.977114
472,1500,2894.648375
624,1500,2909.171706
552,1500,2925.177101
410,1500,2940.425375
715,1500,2956.398879
0,1500,2970.685462
0,1500,2986.785182
615,1500,3002.112725
599,1500,3017.995176
986,1500,3032.881461
0,1500,3048.737934
429,1500,3064.915081
0,1500,3081.241246
0,1500,3095.537578
435,1500,3110.78962
692,1500,3126.87454
0,1500,3141.221631
0,1500,3157.142061
0,1500,3172.947608
688,1500,3188.674447
0,1500,3202.939371
0,1500,3218.320434
0,1500,3234.051411
751,1500,3250.353829
735,1500,3265.153506
