#{"t_start": 1534266201.2001333, "env_id": "SetDown-v3"}
r,l,t
0,1500,17.277565
0,1500,33.693664
0,1500,49.409195
0,1500,64.156796
0,1500,79.467642
0,1500,94.597473
0,1500,110.267085
0,1500,124.173305
0,1500,139.88046
9,1500,155.870528
246,1500,178.156127
133,1500,192.327953
221,1500,207.943117
261,1500,223.364722
0,1500,238.352475
64,1500,253.709097
23,1500,268.517145
0,1500,283.897587
92,1500,298.408034
92,1500,313.23314
19,1500,329.153133
0,1500,344.920921
95,1500,359.87199
28,1500,375.509024
258,1500,390.920099
203,1500,407.482183
46,1500,422.090087
347,1500,437.838
85,1500,453.813178
55,1500,468.182803
0,1500,482.893814
70,1500,497.771257
82,1500,512.786669
51,1500,527.229261
0,1500,543.004853
129,1500,559.145317
0,1500,574.081028
564,1500,588.637061
144,1500,604.310991
0,1500,620.056128
400,1500,636.367725
0,1500,650.213053
0,1500,665.777143
134,1500,685.909715
527,1500,703.839357
91,1500,720.2108
0,1500,735.703442
349,1500,751.71098
621,1500,765.62936
0,1500,780.8569
280,1500,795.777448
0,1500,810.567298
140,1500,824.530593
0,1500,839.89489
0,1500,854.734931
0,1500,875.834724
0,1500,889.35252
808,1500,904.483464
813,1500,919.252372
0,1500,934.067838
0,1500,949.555016
0,1500,964.436843
164,1500,980.990171
0,1500,997.001044
0,1500,1012.703608
0,1500,1028.112007
0,1500,1044.212857
0,1500,1058.390684
0,1500,1073.913575
82,1500,1089.70624
0,1500,1105.323264
154,1500,1120.145089
0,1500,1136.296499
0,1500,1152.324947
293,1500,1166.718367
0,1500,1181.794915
0,1500,1197.777379
248,1500,1213.823339
112,1500,1228.2368
343,1500,1243.269073
0,1500,1259.337543
732,1500,1275.356096
710,1500,1289.554861
0,1500,1305.6017
0,1500,1321.730551
333,1500,1336.675181
562,1500,1351.92073
0,1500,1367.554461
508,1500,1383.722343
519,1500,1398.331513
738,1500,1414.212125
0,1500,1430.076184
0,1500,1445.390508
0,1500,1459.767718
104,1500,1475.545094
411,1500,1491.57949
0,1500,1507.393925
380,1500,1520.968943
327,1500,1536.768043
0,1500,1552.556521
0,1500,1566.728624
118,1500,1582.324584
534,1500,1598.844363
0,1500,1615.011566
0,1500,1629.391705
0,1500,1644.947686
0,1500,1660.557089
622,1500,1676.537164
324,1500,1690.884289
397,1500,1706.255176
0,1500,1722.002987
0,1500,1738.215483
0,1500,1753.179675
0,1500,1769.11038
0,1500,1785.134279
431,1500,1799.587276
0,1500,1815.638999
273,1500,1831.685361
822,1500,1847.579485
0,1500,1861.864065
0,1500,1877.287473
0,1500,1893.307589
0,1500,1908.989101
0,1500,1923.444479
304,1500,1939.385233
4,1500,1955.088376
39,1500,1972.009885
156,1500,1986.192078
0,1500,2002.018803
0,1500,2018.18932
0,1500,2032.520685
851,1500,2049.009597
0,1500,2065.636831
424,1500,2081.962691
0,1500,2097.103904
675,1500,2112.777661
0,1500,2128.914936
770,1500,2144.917619
0,1500,2159.819363
0,1500,2175.330121
0,1500,2191.165536
709,1500,2206.907694
0,1500,2222.199317
177,1500,2238.867251
203,1500,2254.624667
0,1500,2269.11922
483,1500,2284.81162
605,1500,2300.75591
0,1500,2316.90045
0,1500,2331.628911
791,1500,2347.687211
0,1500,2363.814541
822,1500,2380.367677
0,1500,2395.40395
876,1500,2411.638984
633,1500,2427.497601
555,1500,2442.384017
687,1500,2457.832276
477,1500,2473.594224
460,1500,2490.223348
842,1500,2505.03737
595,1500,2519.96928
0,1500,2536.259844
0,1500,2551.744796
834,1500,2566.520192
0,1500,2582.525246
0,1500,2598.892178
669,1500,2615.322559
628,1500,2630.411254
575,1500,2646.271439
702,1500,2662.23651
904,1500,2677.253742
733,1500,2693.319577
322,1500,2709.510639
519,1500,2725.307466
565,1500,2740.122522
418,1500,2755.283292
703,1500,2771.205873
0,1500,2787.121039
922,1500,2801.659935
0,1500,2817.907498
0,1500,2833.899683
0,1500,2849.687763
688,1500,2864.03466
0,1500,2879.883309
524,1500,2895.533915
487,1500,2910.06622
567,1500,2926.062732
510,1500,2941.3115
635,1500,2957.293469
0,1500,2971.569926
0,1500,2987.679456
371,1500,3002.999801
827,1500,3018.88746
913,1500,3033.767309
0,1500,3049.612247
453,1500,3065.801036
0,1500,3082.127331
0,1500,3096.416876
404,1500,3111.675795
780,1500,3127.763469
0,1500,3142.114608
0,1500,3158.022953
0,1500,3173.833137
607,1500,3189.560133
0,1500,3203.839454
0,1500,3219.206294
0,1500,3234.955713
681,1500,3251.23966
762,1500,3266.028198
784,1500,3282.923544
430,1500,3299.227026
0,1500,3315.815937
0,1500,3330.787788
0,1500,3347.772444
0,1500,3363.956327
377,1500,3379.187609
436,1500,3395.111689
384,1500,3410.110459
322,1500,3425.540548
0,1500,3440.594695
0,1414,3458.326733
0,1500,3476.91404
197,1500,3494.172498
304,1500,3510.548273
151,1500,3527.451963
0,1500,3546.564221
626,1500,3562.535074
187,1500,3579.523169
0,1500,3598.488473
0,1500,3618.219536
0,1500,3634.47588
96,1500,3651.034053
0,1500,3667.943773
0,1500,3686.050285
0,1500,3702.750013
0,1500,3720.144945
91,1500,3736.749495
0,1500,3753.918545
0,1500,3769.742225
0,1500,3787.384243
324,1500,3804.531778
0,1500,3820.356017
0,1500,3837.49922
0,1500,3854.414697
13,1500,3871.124577
0,1500,3887.037543
448,1500,3903.412322
0,1500,3920.115093
0,1500,3937.490709
0,1500,3953.948047
0,1500,3971.103165
0,1500,3987.876975
0,1500,4003.974988
193,1500,4021.14029
83,1500,4038.476294
0,1500,4055.568212
394,1500,4070.80351
465,1500,4087.594332
392,1500,4104.358226
312,1500,4121.090007
0,1500,4136.616274
0,1500,4154.086513
311,1500,4171.679988
575,1500,4188.363568
0,1500,4204.554398
330,1500,4221.372846
0,1500,4238.108978
477,1500,4254.155993
537,1500,4270.658019
638,1500,4287.328511
0,1500,4304.233949
0,1500,4319.793203
0,1500,4337.059909
600,1500,4353.29249
650,1500,4370.084604
0,1500,4386.474275
176,1500,4403.332127
0,1500,4420.82908
0,1500,4437.222152
155,1500,4453.276439
203,1500,4469.852176
492,1500,4487.350597
1002,1500,4502.549185
0,1500,4519.412062
0,1500,4536.500638
0,1500,4553.966637
778,1500,4570.212714
464,1500,4587.384264
460,1500,4604.903432
0,1500,4622.499464
0,1500,4638.297229
0,1500,4655.364815
479,1500,4672.277939
0,1500,4689.39943
282,1500,4704.805241
0,1500,4721.249009
0,1500,4738.380113
0,1500,4754.816157
437,1500,4771.750326
0,1500,4788.504061
416,1500,4806.74824
0,1500,4822.576633
560,1500,4839.656117
545,1500,4855.960186
0,1500,4873.402839
0,1500,4889.113176
691,1500,4906.000988
0,1500,4922.742647
0,1500,4939.89014
0,1500,4955.449961
0,1500,4972.100466
262,1500,4989.678048
587,1500,5004.951516
0,1500,5021.718166
306,1500,5037.780085
0,1500,5054.615339
834,1500,5069.734845
0,1500,5087.506409
552,1500,5104.447844
0,1500,5121.063498
0,1500,5137.284107
527,1500,5154.07289
620,1500,5171.243563
473,1500,5187.677841
581,1500,5204.486034
886,1500,5221.643999
0,1500,5238.937184
606,1500,5254.877888
0,1500,5271.519238
467,1500,5288.239402
0,1500,5304.535371
0,1500,5320.396282
0,1500,5337.012563
0,1500,5354.326306
0,1500,5371.31233
0,1500,5386.431573
0,1500,5403.470644
0,1500,5420.811334
0,1500,5436.521145
0,1500,5453.708024
140,1500,5470.400484
0,1500,5487.846661
0,1500,5503.286397
177,1500,5519.909847
154,1500,5536.51132
0,1500,5554.095577
0,1500,5569.846044
333,1500,5587.928714
0,1500,5605.033529
720,1500,5621.927177
210,1500,5637.268035
0,1500,5654.720056
0,1500,5671.868007
0,1500,5687.128094
0,1500,5704.261666
180,1500,5721.272074
0,1500,5737.951068
0,1500,5753.948811
451,1500,5770.661688
640,1500,5788.017673
0,1500,5804.543386
0,1500,5820.456869
0,1500,5837.765954
694,1500,5854.631726
534,1500,5871.442938
613,1500,5886.256125
0,1500,5903.487985
409,1500,5920.340132
0,1500,5936.591132
0,1500,5953.185749
595,1500,5969.413942
363,1500,5986.126284
325,1500,6002.718132
0,1500,6019.148207
470,1500,6036.472253
634,1500,6053.507962
835,1500,6069.197096
0,1500,6086.476238
0,1500,6103.243825
0,1500,6120.932701
0,1500,6137.061901
378,1500,6154.317541
0,1500,6171.080194
412,1500,6187.677984
0,1500,6204.345689
130,1500,6221.252457
532,1500,6239.067827
0,1500,6255.260896
0,1500,6273.232059
0,1500,6291.319346
611,1500,6309.307982
0,1500,6325.678383
0,1500,6342.806038
53,1500,6360.465054
481,1500,6377.021984
0,1500,6393.957997
276,1500,6412.04403
0,1500,6428.742353
573,1500,6443.483002
0,1500,6460.357348
564,1500,6477.146915
0,1500,6493.389709
342,1500,6509.570832
0,1500,6526.546902
498,1500,6542.574307
595,1500,6559.619657
627,1500,6575.452828
466,1500,6592.704141
0,1500,6609.547206
716,1500,6625.338109
0,1500,6641.131583
717,1500,6657.738738
1070,1500,6674.314578
0,1500,6691.263877
0,1500,6707.300841
0,1500,6723.719623
708,1500,6740.225474
0,1500,6756.016024
0,1500,6773.223128
453,1500,6789.886838
999,1500,6806.180142
400,1500,6822.273712
575,1500,6838.25679
795,1500,6854.587902
0,1500,6870.084168
574,1500,6887.345994
0,1500,6903.939305
440,1500,6919.814475
0,1500,6935.059968
0,1500,6952.659898
503,1500,6969.471971
596,1500,6986.482408
0,1500,7002.479018
0,1500,7019.335675
282,1500,7035.836246
0,1500,7052.480899
0,1500,7068.158465
0,1500,7085.507915
0,1500,7102.47994
0,1500,7117.792284
641,1500,7134.319901
0,1500,7150.849068
777,1500,7167.30461
0,1500,7183.482765
0,1500,7200.430705
906,1500,7217.326149
0,1500,7233.692997
0,1500,7249.502959
160,1500,7266.33016
0,1500,7282.800185
0,1500,7299.768299
0,1500,7315.13623
75,1500,7331.64559
0,1500,7347.935481
0,1500,7362.939706
0,1500,7379.257543
0,1500,7396.464675
0,1500,7413.070552
43,1500,7428.259119
50,1500,7445.937452
0,1500,7463.486153
0,1500,7480.610425
0,1500,7496.55213
