#{"t_start": 1534266201.8705058, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.607274
0,1500,33.023189
7,1500,48.74669
0,1500,63.475981
0,1500,78.797333
0,1500,93.927151
0,1500,109.602515
0,1500,123.503053
0,1500,139.204278
16,1500,155.197363
3,1500,177.485997
99,1500,191.650713
98,1500,207.272727
177,1500,222.694111
0,1500,237.682208
109,1500,253.029704
22,1500,267.846699
0,1500,283.239563
123,1500,297.728996
36,1500,312.562483
40,1500,328.488981
0,1500,344.237969
239,1500,359.216906
40,1500,374.836641
242,1500,390.249817
253,1500,406.775854
134,1500,421.419592
362,1500,437.16768
286,1500,453.143242
148,1500,467.513468
0,1500,482.234489
154,1500,497.10078
153,1500,512.122719
395,1500,526.562496
0,1500,542.328212
295,1500,558.466256
0,1500,573.395187
496,1500,587.973888
142,1500,603.646854
0,1500,619.394535
387,1500,635.703481
0,1500,649.534582
0,1500,665.113733
261,1500,685.23563
724,1500,703.150664
270,1500,719.540531
0,1500,735.031767
462,1500,751.05638
325,1500,764.970529
0,1500,780.172082
310,1500,795.106803
0,1500,809.913527
13,1500,823.860309
0,1500,839.225767
0,1500,854.065814
0,1500,875.164607
0,1500,888.694548
570,1500,903.822738
792,1500,918.571358
0,1500,933.386285
0,1500,948.884717
0,1500,963.763989
201,1500,980.319685
0,1500,996.328787
0,1500,1012.027032
0,1500,1027.441864
0,1500,1043.554686
0,1500,1057.720547
0,1500,1073.243331
60,1500,1089.037941
0,1500,1104.678766
192,1500,1119.474575
0,1500,1135.619437
0,1500,1151.627997
201,1500,1166.048083
0,1500,1181.123834
178,1500,1197.10711
146,1500,1213.126694
9,1500,1227.567728
164,1500,1242.589649
0,1500,1258.666718
605,1500,1274.685419
627,1500,1288.884332
0,1500,1304.940963
0,1500,1321.056302
286,1500,1336.01756
459,1500,1351.250263
0,1500,1366.862607
474,1500,1383.071411
500,1500,1397.669335
630,1500,1413.554584
0,1500,1429.413118
0,1500,1444.720184
0,1500,1459.083707
92,1500,1474.881111
425,1500,1490.898131
0,1500,1506.723763
407,1500,1520.305131
388,1500,1536.109284
0,1500,1551.893122
0,1500,1566.058124
217,1500,1581.652058
650,1500,1598.18122
0,1500,1614.338962
0,1500,1628.705706
0,1500,1644.251916
0,1500,1659.893349
347,1500,1675.867042
574,1500,1690.221625
283,1500,1705.584886
0,1500,1721.325103
0,1500,1737.538232
0,1500,1752.509369
24,1500,1768.434254
0,1500,1784.457854
493,1500,1798.917003
0,1500,1814.977086
0,1500,1831.014945
511,1500,1846.902314
0,1500,1861.193882
0,1500,1876.625378
0,1500,1892.626667
0,1500,1908.325168
0,1500,1922.773894
271,1500,1938.714962
