#{"t_start": 1534266201.6684103, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.809445
0,1500,33.22556
0,1500,48.95909
0,1500,63.712773
0,1500,79.023773
0,1500,94.136572
0,1500,109.799103
0,1500,123.705193
0,1500,139.406574
0,1500,155.395583
0,1500,177.694028
47,1500,191.86456
401,1500,207.480395
199,1500,222.900923
0,1500,237.887953
163,1500,253.231687
32,1500,268.048875
0,1500,283.431455
181,1500,297.93118
62,1500,312.771754
62,1500,328.691292
0,1500,344.440176
55,1500,359.405716
53,1500,375.038722
213,1500,390.460675
300,1500,406.984624
43,1500,421.622225
428,1500,437.384789
268,1500,453.356597
32,1500,467.720596
0,1500,482.432683
135,1500,497.302937
346,1500,512.318597
80,1500,526.768599
0,1500,542.534232
201,1500,558.671608
0,1500,573.597538
55,1500,588.164718
134,1500,603.850486
0,1500,619.587837
480,1500,635.899508
0,1500,649.734893
0,1500,665.313785
252,1500,685.430227
710,1500,703.37087
108,1500,719.74476
0,1500,735.236241
424,1500,751.242844
496,1500,765.181022
0,1500,780.387735
299,1500,795.308983
0,1500,810.1007
176,1500,824.064308
0,1500,839.440552
0,1500,854.275882
0,1500,875.366611
0,1500,888.884461
684,1500,904.016447
782,1500,918.77292
0,1500,933.588314
0,1500,949.091373
0,1500,963.969077
273,1500,980.524729
0,1500,996.536798
0,1500,1012.240593
0,1500,1027.648817
0,1500,1043.739027
0,1500,1057.940826
0,1500,1073.446427
116,1500,1089.239336
0,1500,1104.89421
272,1500,1119.668627
0,1500,1135.828562
0,1500,1151.834582
372,1500,1166.256638
0,1500,1181.317453
0,1500,1197.3155
57,1500,1213.324408
165,1500,1227.76883
242,1500,1242.791792
0,1500,1258.852696
518,1500,1274.892151
830,1500,1289.086501
0,1500,1305.133723
0,1500,1321.263455
457,1500,1336.21126
678,1500,1351.459223
0,1500,1367.062972
529,1500,1383.246405
484,1500,1397.863418
601,1500,1413.751281
0,1500,1429.61086
0,1500,1444.924341
0,1500,1459.281109
110,1500,1475.077006
445,1500,1491.115126
0,1500,1506.925828
459,1500,1520.503233
271,1500,1536.299876
0,1500,1552.083901
0,1500,1566.260523
178,1500,1581.860154
797,1500,1598.387414
0,1500,1614.555603
0,1500,1628.908005
0,1500,1644.454058
0,1500,1660.101902
271,1500,1676.083271
406,1500,1690.417682
338,1500,1705.786987
0,1500,1721.534902
0,1500,1737.747414
0,1500,1752.716633
40,1500,1768.635989
0,1500,1784.659983
204,1500,1799.127481
0,1500,1815.171018
0,1500,1831.223797
346,1500,1847.11919
0,1500,1861.411324
0,1500,1876.819154
