#{"t_start": 1534286784.8006313, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.493117
0,1500,33.166144
0,1500,48.872607
0,1500,63.741011
0,1500,80.051093
0,1500,96.468217
0,1500,111.642739
0,1500,126.444288
0,1500,142.711179
0,1500,159.64914
0,1500,175.543536
0,1500,189.523049
0,1500,204.81088
0,1500,220.794861
0,1500,235.289654
0,1500,250.599321
0,1500,266.785528
0,1500,282.423809
0,1500,296.979044
0,1500,312.42004
0,1500,327.873801
0,1500,342.992397
0,1500,356.810848
0,1500,372.408578
0,1500,388.110116
0,1500,403.954933
0,1500,418.296909
0,1500,433.287119
0,1500,448.841553
0,1500,463.2355
0,1500,478.841594
0,1500,494.437875
0,1500,509.678025
0,1500,524.24118
0,1500,539.974886
0,1500,555.279352
15,1500,570.635951
0,1500,585.657076
0,1500,601.540338
0,1500,616.931484
0,1500,632.414212
11,1500,646.341294
0,1500,661.564203
0,1500,677.155762
0,1500,691.095182
0,1500,706.501656
8,1500,721.938093
0,1500,737.374979
0,1500,751.796196
16,1500,767.41098
0,1500,782.553961
8,1500,798.222649
0,1500,813.450925
0,1418,827.847515
0,1367,843.978537
0,1372,859.040694
0,1360,875.534763
0,1373,891.620644
0,1128,904.946976
0,1042,921.379353
0,999,934.246644
0,979,947.131674
0,944,958.604325
0,1035,972.458288
0,1023,985.199537
0,906,997.698761
0,918,1009.475328
0,857,1020.767493
0,868,1033.358245
0,851,1043.98938
0,797,1055.495734
0,872,1066.929622
0,838,1079.111669
0,780,1089.243802
0,740,1099.27536
0,770,1110.829871
0,693,1120.218742
0,705,1130.157963
0,681,1140.921805
0,716,1150.494416
0,677,1159.779867
0,688,1170.008686
0,678,1178.949656
0,703,1188.947827
0,669,1199.084952
0,666,1209.016465
0,666,1218.2377
24,678,1228.563759
0,677,1237.870496
0,657,1247.961347
0,681,1260.616021
0,691,1270.826547
0,674,1280.723549
0,631,1291.415887
0,656,1300.711083
0,690,1310.475923
0,630,1320.616957
0,649,1329.559946
0,647,1338.275509
0,632,1348.795743
0,689,1358.17046
0,646,1367.248174
0,631,1377.237577
0,641,1386.0134
0,643,1395.462527
0,649,1404.834836
0,659,1415.360912
0,640,1424.770798
0,629,1433.821903
0,626,1444.742371
0,632,1454.01175
0,660,1462.897532
0,625,1472.843763
0,618,1481.809977
0,626,1490.497136
0,614,1501.087157
0,646,1510.458412
0,604,1518.997494
0,625,1528.051746
0,625,1538.401037
0,615,1547.359126
0,590,1556.406263
0,601,1566.56375
0,630,1575.377177
0,590,1584.370384
0,593,1595.514347
0,572,1605.688707
0,604,1615.384403
0,611,1624.843297
0,625,1635.269251
0,613,1643.578355
0,578,1652.380234
0,638,1662.595765
0,587,1671.691643
0,579,1679.917549
0,605,1688.957991
0,578,1698.632586
0,604,1707.266213
0,626,1716.370129
0,616,1726.847663
0,594,1734.815881
0,603,1743.903459
0,653,1753.997329
0,617,1762.936093
0,639,1772.027851
0,632,1780.896965
0,606,1791.139101
0,606,1799.657205
0,621,1808.887633
0,668,1819.26339
0,611,1827.711187
0,639,1836.978235
0,610,1847.71122
0,668,1858.743888
0,638,1868.763779
0,647,1878.728791
0,634,1887.373156
0,623,1896.375265
0,609,1905.190778
0,664,1915.171093
0,688,1925.285237
0,636,1934.007128
0,685,1944.679646
0,679,1954.350698
0,656,1963.491464
0,703,1974.329194
0,689,1983.894301
0,616,1992.902564
0,700,2004.768056
0,693,2014.43907
0,670,2024.220811
0,681,2034.656814
0,643,2043.828975
0,653,2053.121628
0,656,2062.975083
0,688,2073.42775
0,700,2084.474735
0,763,2097.138559
0,868,2108.9916
0,708,2119.313402
0,852,2130.583636
0,889,2142.279885
0,848,2154.198509
0,780,2164.908679
0,774,2175.750343
0,752,2185.384247
0,697,2194.796281
0,758,2206.511352
0,747,2216.657126
0,816,2227.366504
0,887,2240.431877
0,829,2250.093795
0,760,2261.278602
0,814,2272.02656
0,772,2282.117057
0,982,2298.827166
0,840,2310.881813
0,963,2324.368064
0,1112,2337.35947
0,944,2350.130978
0,890,2360.963772
0,1234,2376.209769
0,1210,2389.279325
0,1053,2403.586212
0,954,2416.361916
0,1051,2430.274815
0,1094,2443.718802
0,1218,2458.432402
0,921,2469.97498
0,983,2484.444866
0,878,2497.167911
0,932,2510.01605
0,1080,2523.20504
0,1110,2537.610758
0,932,2547.492509
0,1418,2565.217589
0,903,2574.99401
0,1020,2588.624734
0,995,2600.11546
0,1055,2614.17392
0,1500,2631.740088
0,1500,2648.044607
0,1500,2668.016121
0,1063,2683.367646
0,1161,2697.296609
0,1238,2713.214525
0,1500,2731.147667
0,1486,2747.073943
0,1500,2763.669792
0,1500,2780.873614
0,1500,2797.568974
0,1500,2815.027414
0,1500,2834.819063
0,1500,2854.287354
0,1500,2870.193586
0,1500,2887.438312
0,1500,2905.560454
0,1500,2923.487343
142,1500,2939.964006
69,1500,2957.981571
24,1500,2975.816625
0,1500,2993.742017
0,1500,3011.453248
0,1500,3032.324696
0,1500,3050.085716
0,1500,3066.694721
2,1500,3084.899769
0,1500,3102.903527
0,1500,3121.079452
0,1500,3137.450792
33,1500,3155.201828
156,1500,3172.624338
145,1500,3192.060235
111,1500,3210.658915
0,1500,3228.126816
0,1500,3245.451126
58,1500,3263.148275
0,1500,3279.496766
0,1500,3296.897171
0,1500,3314.565537
0,1500,3331.095114
60,1500,3349.183262
3,1500,3369.855042
0,1500,3389.103717
0,1500,3405.339297
107,1500,3423.448841
0,1500,3440.909123
670,1500,3458.691433
0,1500,3475.269607
0,1500,3493.547491
0,1500,3511.224089
0,1500,3529.782459
116,1500,3549.345392
28,1500,3568.488667
0,1500,3586.392761
0,1500,3602.642111
143,1500,3619.619757
0,1500,3637.153071
898,1500,3654.447391
0,1500,3670.716155
0,1500,3689.003725
0,1500,3709.041076
0,1500,3728.543939
0,1500,3745.23387
54,1500,3762.744144
16,1500,3780.327268
52,1500,3798.272894
0,1500,3814.943316
0,1500,3832.818248
0,1500,3850.291771
292,1500,3867.718462
182,1500,3887.25794
6,1500,3904.331759
0,1500,3921.955439
21,1500,3937.851339
0,1500,3955.964928
139,1500,3973.635134
145,1500,3991.762692
202,1500,4008.352609
0,1500,4026.65381
267,1500,4046.677064
0,1500,4064.881961
89,1500,4082.24409
0,1500,4100.083123
0,1500,4117.433258
158,1500,4133.783622
67,1500,4151.089357
0,1500,4168.697141
308,1500,4187.051356
83,1500,4203.859131
86,1500,4224.375845
71,1500,4242.010518
0,1500,4259.435356
0,1500,4275.523206
0,1500,4293.205373
0,1500,4310.286173
187,1500,4327.111306
0,1500,4344.534589
525,1500,4362.50612
0,1500,4382.526142
59,1500,4400.35827
26,1500,4417.421287
0,1500,4435.119184
0,1500,4452.912807
0,1500,4469.555333
0,1500,4487.148241
0,1500,4504.785589
171,1500,4522.631862
0,1500,4541.674109
80,1500,4561.563141
0,1500,4578.786932
6,1500,4594.683534
1,1500,4612.110469
101,1500,4630.146283
58,1500,4647.827364
60,1500,4664.094831
88,1500,4681.894946
13,1500,4702.022601
30,1500,4721.957021
65,1500,4738.617829
117,1500,4755.954705
0,1500,4772.882596
0,1500,4790.553766
68,1500,4807.220773
0,1500,4824.547045
0,1500,4843.399179
9,1500,4859.940019
15,1500,4880.207638
0,1500,4899.071273
0,1500,4916.245581
0,1500,4932.463586
0,1500,4950.427703
134,1500,4968.409671
57,1500,4986.61276
199,1500,5002.546875
66,1500,5021.427385
0,1500,5043.218646
222,1500,5061.317724
158,1500,5078.185199
0,1500,5095.87332
0,1500,5113.438936
26,1500,5129.577705
189,1500,5147.536804
226,1500,5165.598433
0,1500,5184.532502
0,1500,5205.512457
0,1500,5223.101726
0,1500,5240.826629
0,1500,5259.618977
11,1500,5275.48115
90,1500,5293.195045
0,1500,5310.199042
0,1500,5327.055661
0,1500,5345.852509
117,1500,5365.887417
0,1500,5383.750403
0,1500,5400.358302
0,1500,5417.76479
609,1500,5435.310555
43,1500,5453.481641
19,1500,5469.901844
59,1500,5487.394828
0,1500,5508.07975
112,1500,5526.71291
0,1500,5543.586541
0,1500,5562.699707
0,1500,5582.289751
0,1500,5600.135691
97,1500,5618.405181
0,1500,5640.755587
51,1500,5658.816574
0,1500,5676.27694
53,1500,5694.346416
51,1500,5711.740425
0,1500,5729.01073
0,1500,5745.087425
60,1500,5762.45136
0,1500,5782.828834
271,1500,5802.182371
0,1500,5817.695333
64,1500,5834.86843
0,1500,5851.652386
50,1500,5867.727239
0,1500,5885.08481
122,1500,5902.505432
0,1500,5922.107171
0,1500,5939.242471
0,1500,5956.598866
0,1500,5973.927567
54,1500,5991.52099
0,1500,6007.986369
158,1500,6025.86412
0,1500,6043.117668
0,1500,6061.633031
44,1500,6080.391249
171,1500,6097.918413
69,1500,6115.165648
0,1500,6130.953911
83,1500,6148.455019
91,1500,6165.824716
0,1500,6182.580029
0,1500,6198.844452
0,1500,6218.040771
0,1500,6237.649423
0,1500,6254.866812
41,1500,6271.321122
0,1500,6287.956435
120,1500,6305.385232
0,1500,6322.884214
137,1500,6339.120268
264,1500,6356.953328
0,1500,6377.518635
0,1500,6394.615555
42,1500,6411.818667
15,1500,6428.688201
0,1500,6445.787289
168,1500,6461.518919
143,1500,6478.679643
452,1500,6496.032195
13,1500,6515.611487
33,1500,6534.22835
0,1500,6552.019356
134,1500,6569.407624
0,1500,6586.422647
117,1500,6603.986582
53,1500,6621.585042
0,1500,6639.716775
68,1500,6656.07398
93,1500,6675.858929
0,1500,6694.015308
111,1500,6711.592427
224,1500,6727.649025
71,1500,6745.157398
0,1500,6762.611177
19,1500,6780.216945
88,1500,6797.02365
0,1500,6814.72541
0,1500,6835.103789
96,1500,6851.884435
0,1500,6870.296968
0,1500,6886.989263
7,1500,6904.240143
132,1500,6920.543464
123,1500,6937.656629
0,1500,6954.331091
113,1500,6973.447611
128,1500,6991.511414
0,1500,7009.525826
14,1500,7027.575362
0,1500,7044.790816
0,1500,7060.980475
0,1500,7078.309644
1,1500,7096.071837
19,1500,7112.770954
107,1500,7133.419523
0,1500,7151.087757
0,1500,7168.963334
0,1500,7185.09791
0,1500,7201.845123
232,1500,7219.145352
0,1500,7237.023153
0,1500,7252.973228
0,1500,7272.820138
0,1500,7291.746958
0,1500,7309.399344
0,1500,7325.577396
0,1500,7343.17178
0,1500,7360.91185
0,1500,7377.179143
92,1500,7395.245888
0,1500,7412.746763
0,1500,7433.339853
0,1500,7450.505604
0,1500,7467.918762
16,1500,7485.150734
0,1500,7502.500144
19,1500,7518.379351
0,1500,7535.93521
64,1500,7553.552373
0,1500,7573.007294
0,1500,7590.63903
17,1500,7607.322093
0,1500,7625.01386
0,1500,7641.296612
5,1500,7658.690956
72,1500,7675.945248
28,1500,7693.891238
68,1500,7710.502688
0,1500,7730.727864
0,1500,7749.106851
9,1500,7766.097522
57,1500,7781.838248
0,1500,7799.065368
0,1500,7815.922878
0,1500,7831.959576
26,1500,7849.387008
0,1500,7869.484844
91,1500,7888.712645
31,1500,7904.631061
0,1500,7921.699337
61,1500,7938.808541
0,1500,7955.945526
0,1500,7972.313225
0,1500,7989.891819
152,1500,8008.404229
38,1500,8027.969092
0,1500,8044.032312
0,1500,8061.197467
0,1500,8077.742128
0,1500,8094.180702
0,1500,8111.903251
8,1500,8129.232608
10,1500,8148.033181
62,1500,8167.540524
10,1500,8185.371699
12,1500,8202.987466
0,1500,8220.45124
0,1500,8236.279572
50,1500,8253.78396
0,1500,8271.050904
0,1500,8288.348291
2,1500,8306.375398
0,1500,8326.179743
0,1500,8343.191176
0,1500,8360.103285
14,1500,8377.123607
0,1500,8394.25576
0,1500,8411.617079
9,1500,8427.322353
49,1500,8446.547979
0,1500,8466.541272
52,1500,8483.82808
0,1500,8499.807668
0,1500,8517.242807
39,1500,8534.450208
0,1500,8551.723331
27,1500,8567.464183
18,1500,8586.836752
0,1500,8606.77242
0,1500,8623.455634
0,1500,8640.956668
0,1500,8658.138093
0,1500,8675.102977
0,1500,8691.257895
5,1500,8708.447909
0,1500,8727.878581
0,1500,8747.118573
0,1500,8763.280013
0,1500,8780.680545
0,1500,8797.747156
14,1500,8815.475673
0,1500,8831.606211
0,1500,8848.889672
6,1500,8868.034444
0,1500,8886.165246
0,1500,8903.490974
0,1500,8921.371714
17,1500,8938.694541
0,1500,8954.844814
0,1500,8972.015259
0,1500,8988.969313
0,1500,9008.276805
40,1500,9026.549014
31,1500,9043.884026
0,1500,9061.418556
25,1500,9077.30705
0,1500,9094.775155
40,1500,9111.326918
196,1500,9129.232331
0,1500,9146.412187
0,1500,9166.534543
56,1500,9184.510241
0,1500,9201.710554
0,1500,9217.562921
43,1500,9235.565194
32,1500,9253.447902
25,1500,9270.831682
0,1500,9287.01169
0,1500,9306.084232
24,1500,9324.493013
0,1500,9340.54968
0,1500,9357.441438
16,1500,9375.151833
0,1500,9392.258043
0,1500,9408.310026
21,1500,9425.651348
0,1500,9446.888358
0,1500,9465.232862
0,1500,9480.82911
96,1500,9497.956063
129,1500,9514.905433
0,1500,9532.604668
0,1500,9548.137619
0,1500,9566.8561
0,1500,9586.602377
0,1500,9602.720943
186,1500,9620.067724
65,1500,9638.021487
285,1500,9655.848138
0,1500,9671.672287
0,1500,9688.243688
24,1500,9707.643816
157,1500,9726.947639
