#{"t_start": 1534286784.3361814, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.954812
0,1500,33.630662
0,1500,49.336696
0,1500,64.223577
0,1500,80.503909
0,1500,96.930688
0,1500,112.098821
0,1500,126.913858
0,1500,143.175263
0,1500,160.09439
0,1500,176.030468
0,1500,189.979699
0,1500,205.290241
0,1500,221.251525
0,1500,235.754328
0,1500,251.063857
0,1500,267.249612
0,1500,282.887786
0,1500,297.427068
0,1500,312.88449
0,1500,328.338331
0,1500,343.467363
0,1500,357.274375
0,1500,372.895362
0,1500,388.556525
0,1500,404.411569
0,1500,418.756031
0,1500,433.739368
0,1500,449.308439
0,1500,463.699888
0,1500,479.313435
0,1500,494.90909
0,1500,510.14723
0,1500,524.719337
2,1500,540.431349
0,1500,555.744015
0,1500,571.083389
0,1500,586.127512
0,1500,602.004385
0,1500,617.395737
0,1500,632.86469
32,1500,646.805633
20,1500,662.035495
0,1500,677.602177
0,1500,691.559455
0,1500,706.965949
0,1500,722.413589
0,1500,737.839385
0,1500,752.260387
0,1500,767.863982
0,1500,783.018372
11,1500,798.707763
0,1500,813.903211
0,1500,831.724923
0,1463,847.656476
0,1500,864.685355
0,1475,881.883909
0,1227,896.584514
0,1116,910.212793
0,1053,926.158916
0,1071,939.400661
0,928,951.73935
0,954,963.662405
0,961,976.614306
0,995,988.764368
0,902,1001.351692
0,886,1013.298106
0,905,1026.541017
0,874,1037.140043
0,867,1048.681456
0,863,1060.689809
0,819,1071.375383
0,769,1082.924744
0,790,1093.352783
0,784,1103.552367
0,720,1114.68075
0,715,1124.360588
0,715,1134.505908
0,715,1145.233805
0,707,1154.607576
0,700,1164.162726
0,688,1174.179477
0,699,1183.55504
0,723,1194.532553
0,686,1204.857095
0,684,1214.099582
0,687,1224.640569
0,657,1233.551884
0,694,1243.710535
0,672,1256.117164
0,662,1266.729514
0,702,1276.398785
0,672,1288.09293
0,681,1297.167969
0,672,1307.400759
0,635,1315.688039
0,665,1326.676707
0,614,1334.788591
0,641,1343.839784
0,607,1353.901929
0,680,1363.147754
0,625,1372.150461
0,641,1381.974682
0,634,1391.055517
0,667,1401.908964
0,672,1412.21543
0,646,1421.946574
0,603,1430.791955
0,639,1441.269921
0,635,1450.909577
0,656,1460.057157
0,637,1468.886455
0,626,1478.9146
0,627,1487.79221
0,627,1496.671988
0,603,1507.126749
0,593,1515.86421
0,623,1524.711009
0,613,1535.013352
0,601,1543.777111
0,619,1553.208517
0,602,1561.986137
0,630,1572.017243
0,615,1580.623443
0,598,1590.167998
0,574,1602.142572
0,592,1611.738383
0,593,1620.340991
0,600,1630.722633
0,604,1639.759858
0,624,1648.239069
0,619,1657.767118
0,585,1667.02836
0,587,1675.802889
0,609,1684.990288
0,603,1694.807974
0,620,1704.021702
0,599,1712.766908
0,640,1723.19406
0,606,1732.303839
0,633,1741.602905
0,586,1749.35519
0,629,1759.986326
0,633,1769.026411
0,611,1777.303973
0,644,1787.99302
0,584,1796.277792
0,589,1804.694236
0,649,1815.536512
0,662,1824.485839
0,638,1833.930635
0,677,1843.350121
0,628,1855.979963
0,655,1865.914114
0,639,1874.891957
0,657,1885.334953
0,629,1894.272871
0,620,1903.184146
0,641,1913.256261
0,676,1922.391156
0,688,1931.818074
0,637,1941.977197
0,722,1952.058043
0,679,1961.465327
0,641,1971.611629
0,684,1980.989971
0,772,1991.598424
0,675,2002.686449
0,686,2012.431162
0,643,2021.648236
0,693,2032.626742
0,734,2042.56157
0,685,2052.455216
0,644,2062.295049
0,702,2073.058018
0,702,2084.189069
0,719,2096.633081
0,740,2106.160358
0,752,2116.844441
0,711,2126.947925
0,808,2137.020185
0,913,2151.251991
0,835,2161.95058
0,747,2171.617843
0,818,2183.205081
0,704,2192.984033
0,764,2204.504714
0,792,2214.824292
0,828,2225.797827
0,810,2237.132103
0,908,2248.55182
0,853,2260.784057
0,886,2273.13503
0,816,2283.951479
0,878,2298.352474
0,1115,2314.943102
0,831,2326.152288
0,1052,2338.668766
0,1175,2354.294704
0,954,2365.741699
0,974,2377.626716
0,1245,2391.587517
0,1216,2408.087261
0,1040,2423.120761
0,852,2432.666137
0,1138,2446.405169
0,1281,2461.644087
0,1391,2482.00368
0,884,2494.339233
0,897,2506.839197
0,966,2519.15412
0,1014,2531.027295
0,1260,2546.103697
0,1395,2562.891417
0,1500,2582.166867
0,1273,2597.618334
0,1038,2610.80849
0,1214,2625.20683
0,1171,2639.490447
0,1103,2650.556894
0,1500,2671.141442
0,1500,2689.82829
0,1500,2710.162298
0,1304,2724.966563
0,1332,2740.319519
0,1500,2757.728579
0,1500,2773.244576
0,1500,2790.942064
0,1500,2808.56851
0,1500,2827.076713
0,1500,2846.064204
10,1500,2863.907328
0,1500,2880.943955
2,1500,2898.663743
7,1500,2915.590833
0,1500,2933.538535
68,1500,2951.18012
0,1500,2967.814428
100,1500,2985.786012
123,1500,3003.832329
21,1500,3024.604048
0,1500,3041.962921
0,1500,3060.357955
0,1500,3077.765734
0,1500,3096.040474
0,1500,3112.703192
113,1500,3130.745332
0,1500,3148.355309
0,1500,3166.316536
63,1500,3182.65563
11,1500,3203.905071
82,1500,3221.663297
79,1500,3237.859429
82,1500,3255.303813
0,1500,3273.122645
0,1500,3290.370593
206,1500,3306.695222
0,1500,3324.431394
0,1500,3342.218853
0,1500,3361.526069
0,1500,3381.223726
264,1500,3398.868132
134,1500,3416.716281
0,1500,3434.570656
0,1500,3450.805727
157,1500,3468.6699
0,1500,3486.679976
632,1500,3503.281761
0,1500,3521.124354
0,1500,3541.36395
0,1500,3561.622423
0,1500,3578.599803
96,1500,3596.076684
62,1500,3613.239244
0,1500,3630.848093
0,1500,3646.654645
40,1500,3663.990619
0,1500,3682.396553
567,1500,3701.05006
21,1500,3720.61036
0,1500,3738.512941
0,1500,3756.253052
0,1500,3772.424239
0,1500,3790.556349
170,1500,3808.290814
13,1500,3826.164583
90,1500,3842.480048
0,1500,3859.844191
0,1500,3880.426187
0,1500,3898.184282
413,1500,3914.09236
88,1500,3931.452629
44,1500,3949.119458
0,1500,3967.288013
168,1500,3983.691831
0,1500,4001.304845
8,1500,4020.245095
158,1500,4037.406332
187,1500,4058.13513
0,1500,4075.794085
317,1500,4093.435387
0,1500,4109.802056
19,1500,4126.819081
0,1500,4144.909775
0,1500,4162.064152
54,1500,4178.934901
26,1500,4197.057662
0,1500,4216.69958
140,1500,4234.224921
47,1500,4251.730986
185,1500,4269.141176
109,1500,4286.744034
0,1500,4302.381736
0,1500,4320.411955
29,1500,4337.968662
0,1500,4355.596239
115,1500,4373.195041
0,1500,4393.983655
281,1500,4411.260236
0,1500,4428.75195
2,1500,4444.776995
0,1500,4462.681005
0,1500,4480.616874
0,1500,4497.273044
0,1500,4514.688203
0,1500,4533.53497
0,1500,4554.723135
21,1500,4571.445499
0,1500,4588.538031
79,1500,4605.658434
0,1500,4623.657957
4,1500,4640.166162
29,1500,4657.685281
91,1500,4674.982791
20,1500,4693.581586
180,1500,4714.108242
78,1500,4732.124075
54,1500,4749.587208
83,1500,4765.543433
123,1500,4782.471598
83,1500,4800.311783
0,1500,4818.197711
0,1500,4834.908314
17,1500,4853.267897
0,1500,4872.544525
0,1500,4892.517218
81,1500,4908.683724
122,1500,4926.011946
0,1500,4943.587702
60,1500,4961.845239
0,1500,4978.459912
0,1500,4996.160525
183,1500,5013.612586
26,1500,5033.566413
0,1500,5053.542928
102,1500,5071.48233
0,1500,5089.196758
262,1500,5105.537555
19,1500,5122.983965
0,1500,5141.054821
0,1500,5158.985807
48,1500,5175.588147
98,1500,5197.157188
186,1500,5216.44141
0,1500,5234.337965
0,1500,5251.096119
0,1500,5269.365774
13,1500,5286.335454
0,1500,5302.833832
144,1500,5320.262645
0,1500,5338.346437
0,1500,5358.999675
0,1500,5375.954461
0,1500,5393.39961
0,1500,5411.551928
0,1500,5428.98899
0,1500,5445.319775
0,1500,5463.830525
573,1500,5480.887239
0,1500,5499.069125
2,1500,5519.250985
0,1500,5536.541316
0,1500,5555.903989
0,1500,5573.405025
0,1500,5592.761237
0,1500,5611.413357
0,1500,5632.106856
0,1500,5650.914678
201,1500,5669.347465
268,1500,5687.646705
125,1500,5705.25311
0,1500,5721.267371
251,1500,5738.762914
76,1500,5755.83489
0,1500,5773.828004
0,1500,5794.027831
13,1500,5811.363065
0,1500,5828.573333
96,1500,5844.618831
0,1500,5861.269656
92,1500,5878.721299
0,1500,5896.304504
39,1500,5913.627014
0,1500,5932.832864
26,1500,5950.293523
0,1500,5967.663002
0,1500,5983.987404
