#{"t_start": 1534286784.8738663, "env_id": "SetDown-v3"}
r,l,t
10,1500,16.416709
52,1500,33.093294
0,1500,48.800659
0,1500,63.667714
0,1500,79.968706
0,1500,96.424982
0,1500,111.561282
0,1500,126.377667
0,1500,142.647536
0,1500,159.556831
0,1500,175.476798
0,1500,189.441937
0,1500,204.737452
0,1500,220.723476
0,1500,235.227803
0,1500,250.533695
0,1500,266.721838
0,1500,282.350261
0,1500,296.916247
0,1500,312.346829
0,1500,327.800716
0,1500,342.919449
0,1500,356.733289
0,1500,372.335284
0,1500,388.018754
0,1500,403.869794
0,1500,418.218603
0,1500,433.201942
0,1500,448.768525
0,1500,463.177659
0,1500,478.777638
0,1500,494.38182
0,1500,509.613667
0,1500,524.177657
0,1500,539.893838
0,1500,555.206791
0,1500,570.538947
0,1500,585.609839
0,1500,601.473636
12,1500,616.858299
0,1500,632.332707
17,1500,646.277928
0,1500,661.501902
0,1500,677.072982
0,1500,691.029826
0,1500,706.428343
1,1500,721.871409
0,1500,737.330176
0,1500,751.73393
30,1500,767.325648
0,1500,782.48969
37,1500,798.137895
0,1500,813.373667
0,1473,829.594482
0,1352,844.621412
5,1376,859.765834
0,1262,874.494719
0,1305,890.203992
0,1101,902.780246
2,1124,920.11523
0,984,933.082499
0,1013,946.230743
0,913,957.439875
0,992,970.664873
0,943,982.994541
0,940,995.693264
0,857,1006.761598
0,832,1018.006388
0,798,1029.692183
0,829,1040.637561
0,850,1052.514041
0,779,1062.525252
0,800,1073.20396
0,790,1084.7177
0,752,1094.779004
0,767,1104.479339
0,773,1116.528444
0,735,1126.628976
0,723,1137.857559
0,721,1147.479098
0,677,1156.650155
0,693,1167.195548
0,689,1176.645983
0,706,1186.130078
0,697,1196.717206
0,683,1206.625898
0,655,1215.465933
0,660,1225.911111
0,663,1234.841788
0,664,1245.012028
0,646,1257.291778
0,657,1267.538464
0,662,1276.484686
0,653,1286.977654
0,703,1297.203002
0,670,1307.384684
0,664,1316.391059
0,622,1325.629835
0,622,1334.914459
0,642,1343.782629
0,644,1354.09873
0,644,1363.081885
0,655,1372.347348
0,609,1381.884851
0,633,1391.057877
0,626,1400.108212
0,674,1410.891154
0,657,1420.651862
0,622,1429.783904
0,613,1439.534442
0,625,1449.496223
0,661,1458.785166
0,620,1467.388635
0,613,1477.300808
0,630,1486.242504
0,620,1495.001185
0,620,1505.661297
0,617,1514.636081
0,617,1523.352716
0,604,1533.613131
0,598,1542.339335
0,621,1551.716838
0,639,1560.919515
0,633,1571.011821
0,624,1580.636234
0,582,1588.985617
0,574,1600.316365
0,620,1611.83755
0,584,1620.331806
0,610,1630.711541
0,627,1639.941121
0,606,1648.764744
0,634,1657.995489
0,589,1667.819661
0,634,1676.732841
0,601,1686.017251
0,611,1695.89203
0,585,1704.344658
0,608,1713.192331
0,593,1723.29349
0,617,1732.440948
0,608,1740.653603
0,600,1749.374203
0,568,1758.298614
0,617,1767.151947
0,600,1775.755198
0,620,1785.722629
0,628,1794.728239
0,653,1804.630225
0,610,1814.289912
0,644,1823.128839
0,658,1832.770797
0,640,1841.736518
0,651,1853.97113
0,614,1864.086777
0,624,1873.119977
0,613,1882.699084
0,641,1891.810266
0,641,1900.645243
0,635,1910.882208
0,647,1919.732769
0,652,1929.088059
0,687,1939.433813
0,715,1949.343539
0,647,1958.440191
0,681,1969.503114
0,696,1979.206682
0,628,1987.825347
0,631,1998.461622
0,664,2008.193167
0,663,2017.478912
0,680,2028.069354
0,662,2037.120487
0,681,2046.549879
0,662,2055.936467
0,699,2066.767191
0,714,2077.832034
0,695,2090.309668
0,798,2101.283016
0,761,2111.931794
0,783,2123.461411
0,903,2134.272196
0,855,2146.910376
0,737,2156.898005
0,866,2168.105412
0,780,2179.487974
0,765,2189.448489
0,691,2199.154196
0,783,2210.417872
0,752,2221.040822
0,839,2233.263799
0,916,2244.552819
0,792,2254.833704
0,833,2267.365386
0,808,2277.802158
0,985,2293.967625
0,856,2305.925656
0,1278,2323.640916
0,1029,2336.069468
0,947,2348.810336
0,933,2359.946068
0,1281,2375.671584
0,1354,2391.727066
0,1279,2408.744197
0,874,2420.315401
0,1095,2434.36954
0,1071,2448.464939
0,1225,2461.835002
0,957,2474.809292
0,871,2487.314903
0,875,2499.733508
0,1076,2513.737822
0,1399,2531.906405
0,1494,2550.054293
0,1347,2566.683027
0,1158,2580.015916
0,1055,2591.895565
0,1094,2605.805451
0,1274,2621.445931
0,1079,2634.870861
0,1451,2652.51047
0,1500,2671.6684
0,1500,2690.341057
0,1320,2707.649627
0,1230,2721.348348
0,1093,2734.675684
0,1500,2750.726657
0,1500,2767.014229
0,1500,2784.774253
0,1500,2802.671074
0,1500,2819.030361
17,1500,2839.309587
0,1500,2857.912767
0,1500,2875.043332
0,1500,2891.143993
0,1500,2909.65758
5,1500,2927.42172
0,1500,2945.144831
111,1500,2961.64503
174,1500,2979.76434
179,1500,2997.709399
0,1500,3015.910705
0,1500,3036.191541
0,1500,3054.122394
0,1500,3071.695425
0,1500,3088.798895
137,1500,3106.717069
0,1500,3124.916015
0,1500,3142.549497
0,1500,3158.955424
39,1500,3176.201896
0,1500,3196.767129
127,1500,3215.579066
2,1500,3232.100295
0,1500,3249.338352
0,1500,3267.134407
196,1500,3283.319887
0,1500,3300.832481
0,1500,3318.509017
0,1500,3336.188421
0,1500,3353.158421
335,1500,3374.491549
16,1500,3392.758696
0,1500,3410.5494
0,1500,3427.357895
156,1500,3444.738384
0,1500,3462.445161
18,1500,3480.601844
0,1500,3497.68041
0,1500,3515.267797
0,1500,3534.181931
0,1500,3553.702002
47,1500,3572.43049
36,1500,3590.108945
0,1500,3607.474951
0,1500,3623.731101
0,1500,3640.880632
0,1500,3658.184654
282,1500,3675.952441
1,1500,3692.971736
0,1500,3713.661601
0,1500,3732.725984
0,1500,3750.433674
0,1500,3766.749118
35,1500,3784.302267
137,1500,3802.143979
31,1500,3818.752362
0,1500,3836.528702
0,1500,3853.962888
0,1500,3873.801596
293,1500,3890.981208
3,1500,3908.06516
48,1500,3925.543158
0,1500,3942.977874
60,1500,3960.058071
0,1500,3977.718403
37,1500,3995.731496
292,1500,4012.704148
310,1500,4030.760325
0,1500,4051.238619
277,1500,4069.824088
0,1500,4086.180981
30,1500,4103.824699
0,1500,4120.97477
0,1500,4138.937927
52,1500,4154.973603
76,1500,4172.650171
0,1500,4191.038456
44,1500,4209.674501
39,1500,4228.361676
206,1500,4245.802474
62,1500,4263.043992
0,1500,4279.457358
0,1500,4296.683774
14,1500,4314.208902
0,1500,4332.036284
173,1500,4348.500604
0,1500,4366.631711
708,1500,4387.165022
0,1500,4405.411264
33,1500,4421.343733
13,1500,4438.969619
0,1500,4456.699406
0,1500,4474.456069
0,1500,4491.184025
0,1500,4508.532655
0,1500,4526.354402
171,1500,4546.251325
0,1500,4565.696392
51,1500,4582.813452
0,1500,4599.76811
0,1500,4616.089349
283,1500,4633.917457
97,1500,4651.834154
117,1500,4669.027608
89,1500,4685.67071
108,1500,4706.719491
40,1500,4725.769984
159,1500,4743.607625
6,1500,4759.649209
45,1500,4776.658496
0,1500,4794.289454
76,1500,4810.965875
0,1500,4828.750621
0,1500,4847.266425
0,1500,4865.595256
63,1500,4884.956892
146,1500,4902.99504
0,1500,4920.027574
27,1500,4937.450905
0,1500,4954.500141
0,1500,4972.471752
47,1500,4990.295288
38,1500,5007.837685
64,1500,5026.302658
77,1500,5047.275561
0,1500,5065.222753
147,1500,5081.898888
27,1500,5099.710979
0,1500,5117.140141
0,1500,5134.784575
65,1500,5151.443923
48,1500,5169.581134
286,1500,5189.755996
0,1500,5210.660507
0,1500,5227.053203
0,1500,5245.053258
0,1500,5263.599267
0,1500,5279.476043
53,1500,5297.00425
8,1500,5313.972128
0,1500,5331.972227
0,1500,5350.485147
0,1500,5369.801132
0,1500,5387.293864
0,1500,5405.588827
0,1500,5421.808618
0,1500,5439.213374
557,1500,5457.534147
7,1500,5474.748027
0,1500,5491.939188
0,1500,5512.798831
0,1500,5530.322227
211,1500,5547.899535
0,1500,5566.817442
0,1500,5586.556386
0,1500,5605.467379
0,1500,5623.330589
109,1500,5644.95483
345,1500,5662.959174
0,1500,5681.693927
0,1500,5698.169022
100,1500,5715.455696
139,1500,5732.772904
0,1500,5750.219956
0,1500,5767.152151
240,1500,5787.596744
0,1500,5805.744004
123,1500,5821.598647
0,1500,5838.709452
43,1500,5855.459516
0,1500,5872.704158
0,1500,5889.060117
0,1500,5906.899253
102,1500,5926.391528
0,1500,5944.459698
0,1500,5960.64621
0,1500,5977.843993
0,1500,5995.091297
130,1500,6013.354184
0,1500,6029.710437
113,1500,6046.939383
