#{"t_start": 1534286785.2288682, "env_id": "SetDown-v3"}
r,l,t
0,1500,16.06686
31,1500,32.738292
0,1500,48.444186
0,1500,63.312522
0,1500,79.618741
0,1500,96.038001
0,1500,111.206165
0,1500,126.036769
0,1500,142.282704
0,1500,159.201735
0,1500,175.122659
0,1500,189.090998
0,1500,204.382565
0,1500,220.358838
0,1500,234.861642
0,1500,250.171387
0,1500,266.358675
0,1500,281.995183
0,1500,296.53423
0,1500,311.991952
0,1500,327.445817
0,1500,342.564232
0,1500,356.383224
0,1500,371.980205
0,1500,387.663904
0,1500,403.506379
0,1500,417.86358
0,1500,432.8547
0,1500,448.413679
0,1500,462.807185
0,1500,478.418829
0,1500,494.022907
0,1500,509.249896
0,1500,523.813002
23,1500,539.530804
0,1500,554.857703
0,1500,570.184019
0,1500,585.22872
0,1500,601.112236
0,1500,616.510715
0,1500,631.980038
59,1500,645.913152
49,1500,661.135805
0,1500,676.709507
0,1500,690.66674
0,1500,706.073302
1,1500,721.509942
0,1500,736.991619
0,1500,751.36767
9,1500,766.96141
0,1500,782.12556
19,1500,797.80667
0,1500,813.010372
0,1491,829.831933
0,1500,848.460402
0,1440,863.095675
0,1328,878.326953
0,1280,893.773803
0,1132,907.056829
0,1077,923.871435
0,1019,936.501927
0,990,949.33703
0,924,960.370103
0,1046,975.098219
0,973,987.047484
0,902,999.62159
0,807,1010.397445
0,873,1022.995005
0,940,1034.497225
0,880,1045.872961
0,798,1057.42062
0,853,1068.204167
0,829,1080.657198
0,775,1091.447138
0,756,1101.446824
0,749,1112.914106
0,696,1122.298421
0,749,1132.248416
0,725,1143.621041
0,720,1153.102425
0,716,1162.812788
0,703,1173.910044
0,696,1183.134816
0,725,1194.107493
0,674,1203.475461
0,669,1212.603393
0,682,1223.146484
0,667,1232.044641
0,651,1241.788105
0,655,1252.289994
0,688,1264.867326
0,667,1274.286709
0,643,1283.89704
0,631,1294.048354
0,640,1303.47411
0,667,1312.615628
0,674,1323.695144
0,653,1332.378928
0,626,1341.275191
0,645,1351.760601
0,653,1360.635888
0,631,1369.881484
0,655,1379.847208
0,650,1389.006709
0,653,1398.847075
0,634,1408.867935
0,641,1418.396676
0,641,1427.640669
0,648,1438.178544
0,628,1447.738451
0,629,1456.814716
0,637,1465.564252
0,633,1475.64501
0,628,1484.682594
0,622,1493.367002
0,605,1503.803045
0,597,1512.200047
0,611,1520.855193
0,610,1531.137882
0,626,1540.152662
0,595,1549.092861
0,593,1558.010231
0,612,1568.115928
0,630,1577.244272
0,596,1586.09904
0,571,1597.24864
0,587,1607.850613
0,583,1617.092936
0,619,1626.526706
0,609,1636.734958
0,635,1645.373058
0,624,1654.436517
0,647,1665.168211
0,601,1673.721857
0,615,1683.2332
0,585,1692.504772
0,622,1701.338516
0,619,1710.222165
0,565,1718.783342
0,581,1728.916337
0,582,1737.359361
0,590,1745.621199
0,642,1755.88217
0,592,1764.532752
0,610,1773.435705
0,636,1783.415983
0,596,1792.296378
0,598,1800.916576
0,633,1810.253548
0,662,1820.423508
0,594,1829.053206
0,677,1838.332085
0,635,1850.377518
0,652,1860.995434
0,630,1870.106253
0,635,1879.946405
0,644,1888.707351
0,638,1898.015319
0,597,1907.899005
0,638,1916.306217
0,643,1925.707702
0,637,1934.498888
0,683,1945.232403
0,693,1954.797906
0,631,1963.877285
0,678,1974.379274
0,687,1983.952157
0,653,1993.338758
0,624,2003.606034
0,690,2013.25524
0,678,2023.135969
0,645,2032.804775
0,664,2042.201586
0,651,2050.978736
0,675,2061.938147
0,683,2071.618292
0,656,2082.185558
0,693,2094.527532
0,834,2105.841887
0,688,2115.127697
0,837,2127.557827
0,820,2137.961561
0,770,2149.34184
0,791,2159.579413
0,819,2169.939232
0,741,2180.579226
0,767,2191.14623
0,756,2201.498665
0,770,2212.92459
0,816,2223.69945
0,984,2237.592212
0,966,2250.137806
0,814,2262.35812
0,841,2273.333097
0,818,2285.315637
23,917,2299.57958
0,932,2312.94701
0,1107,2327.963142
0,1041,2339.877069
0,982,2352.965749
0,876,2363.708177
0,1272,2379.43538
0,1334,2396.118843
0,1241,2411.655885
0,907,2424.451619
0,1150,2438.359113
0,1092,2452.242021
0,1331,2467.870254
0,838,2480.092584
0,1016,2494.675691
0,920,2507.616546
0,1008,2520.436618
0,1219,2535.163598
0,1279,2550.730107
0,1444,2568.184848
0,1348,2584.873512
0,998,2596.212163
0,1090,2610.749517
0,1114,2623.3052
0,1162,2637.649421
0,1500,2656.215449
0,1500,2675.657676
0,1500,2694.365077
0,1349,2711.133503
0,1500,2729.055913
0,1385,2744.388519
0,1500,2761.096483
0,1500,2778.170704
0,1500,2794.679477
0,1500,2812.331104
0,1500,2831.523504
0,1500,2851.423242
0,1500,2867.335576
11,1500,2884.698031
2,1500,2902.711464
11,1500,2920.602701
28,1500,2937.14623
0,1500,2955.203296
55,1500,2973.076905
134,1500,2989.52599
8,1500,3008.25847
0,1500,3029.005474
0,1500,3047.19074
2,1500,3063.79291
0,1500,3081.767482
0,1500,3100.089494
73,1500,3118.068297
0,1500,3134.501492
0,1500,3152.270985
0,1500,3169.817631
25,1500,3187.247961
92,1500,3207.886322
251,1500,3225.12454
84,1500,3242.678611
0,1500,3258.953631
0,1500,3276.661235
57,1500,3294.037059
0,1500,3311.727981
0,1500,3328.256698
0,1500,3346.084834
0,1500,3366.381713
204,1500,3386.235452
27,1500,3402.448154
0,1500,3420.503198
0,1500,3438.177641
166,1500,3454.565525
0,1500,3472.438311
108,1500,3490.586828
0,1500,3508.26583
0,1500,3525.114505
0,1500,3546.098714
0,1500,3565.511351
67,1500,3583.66124
18,1500,3599.69494
0,1500,3616.917692
0,1500,3634.289067
50,1500,3651.54042
0,1500,3667.751404
369,1500,3686.182101
0,1500,3705.746675
0,1500,3724.70304
0,1500,3742.150322
0,1500,3759.900794
0,1500,3777.363498
36,1500,3794.307246
124,1500,3812.157893
102,1500,3829.875099
0,1500,3847.354755
0,1500,3864.175651
0,1500,3884.602168
180,1500,3901.627112
65,1500,3919.21111
25,1500,3935.075032
0,1500,3953.064924
97,1500,3970.774384
0,1500,3987.514229
15,1500,4005.356741
154,1500,4023.856699
544,1500,4043.354187
0,1500,4062.100458
256,1500,4079.258216
0,1500,4097.332724
38,1500,4114.79189
0,1500,4130.844024
0,1500,4148.277889
82,1500,4165.767931
46,1500,4184.159605
0,1500,4201.037596
84,1500,4221.270616
38,1500,4239.184263
155,1500,4255.338528
139,1500,4272.740401
0,1500,4290.275024
0,1500,4307.479676
0,1500,4324.291327
0,1500,4341.768361
97,1500,4359.479758
0,1500,4379.274943
336,1500,4397.634652
0,1500,4414.626317
0,1500,4432.357191
21,1500,4448.783331
0,1500,4466.784229
0,1500,4484.148777
0,1500,4502.12549
