#{"t_start": 1533671745.2225893, "env_id": "SetDown-v3"}
r,l,t
0,1501,23.029819
0,1501,46.143146
0,1501,68.356225
0,1501,91.8103
0,1501,114.114673
0,1501,136.917847
0,1501,162.006141
0,1501,184.852216
0,1501,207.702622
843,1501,230.394979
0,1501,256.542911
0,1501,280.100982
0,1501,303.657229
0,1501,326.787125
0,1501,347.319268
30,1501,369.4364
0,1501,395.58039
0,1501,420.424292
0,1501,442.889715
0,1501,465.364222
0,1501,488.162323
0,1501,519.944771
0,1501,546.425776
0,1501,570.419844
0,1501,593.129893
0,1501,615.288049
0,1501,637.515281
0,1501,659.47432
0,1501,682.210053
0,1501,702.357677
0,1501,725.376491
0,1501,755.652942
0,1501,781.093943
0,1501,804.77676
0,1501,828.219372
0,1501,850.826591
0,1501,874.104489
0,1501,896.807028
0,1501,919.181677
31,1501,947.893301
0,1501,970.39186
0,1501,993.341205
0,1501,1016.606131
0,1501,1036.403525
0,1501,1065.811976
443,1501,1089.111507
0,1501,1112.616073
0,1501,1135.092531
0,1501,1164.998787
0,1501,1187.924444
0,1501,1210.664975
0,1501,1234.348277
0,1501,1263.690458
0,1501,1286.204488
0,1501,1308.980497
0,1501,1331.408878
0,1501,1353.399609
0,1501,1377.636629
-18.696036,1501,1398.685148
-22.15957,1501,1420.78671
0,1501,1444.328838
0,1501,1466.783679
0,1501,1488.565434
0,1501,1518.162496
0,1501,1540.317061
0,1501,1562.95335
0,1501,1585.900681
0,1501,1608.882052
0,1501,1631.49912
0,1501,1654.155872
0,1501,1676.211962
0,1501,1706.593602
0,1501,1729.132806
0,1501,1749.451287
429,1501,1772.338552
0,1501,1794.205558
0,1501,1825.637738
0,1501,1851.899674
0,1501,1875.537005
0,1501,1898.20426
0,1501,1920.606526
0,1501,1942.728449
729,1501,1965.936847
0,1501,1988.735866
0,1501,2011.888083
0,1501,2035.330877
0,1501,2058.960155
99,1501,2080.140646
0,1501,2102.815911
0,1501,2126.058898
0,1501,2148.736181
0,1501,2179.204098
0,1501,2200.879933
0,1501,2223.601453
25,1501,2245.98402
0,1501,2268.786925
0,1501,2296.768213
0,1501,2320.005272
0,1501,2342.208738
37,1501,2366.990236
0,1501,2391.523301
0,1501,2421.349838
0,1501,2441.091908
0,1501,2464.412512
115,1501,2488.406667
628,1501,2511.622869
0,1501,2534.02937
29.377614,1501,2556.04672
-597.407279,1501,2581.037397
-1026.796281,1501,2604.642874
870,1501,2628.629063
-120.115957,1501,2651.951365
0,1501,2674.629157
0,1501,2697.571324
0,1501,2720.895158
13,1501,2743.879412
202,1501,2770.571189
8,1501,2791.307945
0,1501,2815.076871
382,1501,2839.157148
101,1501,2865.633792
52,1501,2891.561704
267,1501,2915.818309
40,1501,2940.291055
0,1501,2965.803289
382,1501,2991.77755
0,1501,3016.520538
113,1501,3042.021255
391,979,3059.923451
700,1171,3088.278324
121,1501,3114.907365
988,1340,3137.371052
0,1501,3164.538544
0,1501,3189.50765
827,1086,3210.579313
448,1079,3239.653241
786,1159,3263.233303
332,1501,3289.740181
96,1180,3312.099331
100,1368,3342.126566
0,1501,3368.802456
675,1201,3391.626998
510,1459,3421.777873
342,1501,3447.627487
200,1501,3480.941704
0,1149,3502.473374
731,1501,3528.490505
125,1501,3554.827564
428,1501,3588.179784
0,1426,3614.092631
451,1501,3640.691334
476,1501,3671.743254
634,1006,3690.77172
385,1383,3717.915488
0,1501,3753.430477
822,1201,3775.887992
688,1383,3801.905105
511,1501,3835.087137
713,1328,3860.12143
143,1501,3886.279718
636,1501,3917.149402
288,1501,3942.295442
0,1501,3968.198351
0,1501,4002.430131
573,1424,4029.152449
0,1229,4060.355503
620,1191,4085.435721
156,1501,4111.96123
-127.951065,1501,4145.244387
0,1501,4173.264015
733,1481,4197.26534
216,1501,4233.093727
774,1501,4259.712871
537,1501,4294.436972
37,1183,4319.166869
286,1478,4349.409878
12,1501,4377.517756
167,1501,4403.366063
96,1501,4438.856588
0,1501,4463.492453
371,1501,4497.83899
328,1501,4525.359162
759,1501,4556.135996
-126.707313,1501,4587.058071
1115,1501,4614.046146
351,1501,4648.957767
854,1501,4675.815836
302,1501,4710.326814
0,1501,4734.786761
285,1501,4756.380288
0,1501,4790.372117
133,1501,4822.332237
148,1501,4849.515474
398,1501,4874.204107
191,1501,4905.576887
482,1464,4932.271017
905,1490,4960.687822
450,1501,4992.45085
566,1501,5018.558427
-60.914049,1501,5045.93831
49,1501,5072.852254
540,1501,5098.872298
90,1501,5125.735449
699,1501,5151.066351
816,1423,5181.203323
316,1501,5207.565918
302,1501,5233.889527
692.085726,1439,5260.827282
403,1501,5289.094019
383,1501,5318.207723
18,1501,5346.481824
717,1052,5366.005881
116,1457,5392.788512
486,1501,5420.98385
0,954,5438.168702
430,1501,5465.700803
86,1414,5492.542454
528,1501,5519.417015
494,1382,5545.261501
289,1173,5567.250328
0,1501,5596.241144
517,861,5614.64649
636,1292,5637.73879
40,1501,5666.636552
368,909,5686.026861
485,1115,5707.841222
363,1391,5734.70195
475,1279,5757.686938
269,1249,5782.826022
424,1045,5803.36142
134,993,5824.587431
0,1327,5848.336342
