#{"t_start": 1533671745.4504328, "env_id": "SetDown-v3"}
r,l,t
0,1501,22.810537
2,1501,45.927231
0,1501,68.128456
0,1501,91.582379
0,1501,113.887236
0,1501,136.667658
0,1501,161.778534
0,1501,184.626088
0,1501,207.473403
386,1501,230.179023
0,1501,256.321338
0,1501,279.883049
0,1501,303.452918
-86.76727,1501,326.579876
0,1501,347.079123
0,1501,369.2089
0,1501,395.372747
0,1501,420.190543
0,1501,442.66395
0,1501,465.134338
0,1501,487.919026
0,1501,519.727086
0,1501,546.197748
0,1501,570.192658
0,1501,592.902097
0,1501,615.07369
0,1501,637.296091
0,1501,659.244031
0,1501,681.980008
0,1501,702.131622
0,1501,725.151696
144,1501,755.425252
0,1501,780.855186
0,1501,804.549008
0,1501,827.995768
0,1501,850.596977
0,1501,873.886868
0,1501,896.551667
0,1501,918.960657
136,1501,947.665363
0,1501,970.187339
0,1501,993.118157
0,1501,1016.378332
0,1501,1036.205863
0,1501,1065.582293
852,1501,1088.891792
0,1501,1112.393548
0,1501,1134.87161
0,1501,1164.773015
0,1501,1187.695681
0,1501,1210.436792
3,1501,1234.133221
0,1501,1263.462708
18,1501,1285.976852
118,1501,1308.759025
0,1501,1331.154697
0,1501,1353.196958
0,1501,1377.408968
-14.186978,1501,1398.466647
-155.298405,1501,1420.564524
0,1501,1444.112267
0,1501,1466.556019
0,1501,1488.343387
0,1501,1517.940997
0,1501,1540.088909
0,1501,1562.736633
0,1501,1585.680663
-6.3777,1501,1608.654491
-47.151091,1501,1631.271853
0,1501,1653.919605
0,1501,1676.001215
0,1501,1706.389501
0,1501,1728.892377
0,1501,1749.244828
498,1501,1772.131952
0,1501,1793.978144
0,1501,1825.420649
0,1501,1851.687534
0,1501,1875.332958
0,1501,1897.976596
0,1501,1920.377951
0,1501,1942.514591
461,1501,1965.728871
0,1501,1988.501751
0,1501,2011.693519
0,1501,2035.107671
0,1501,2058.730605
255,1501,2079.908337
7,1501,2102.596148
0,1501,2125.824094
0,1501,2148.519607
0,1501,2178.976332
0,1501,2200.652421
0,1501,2223.401067
945,1501,2245.772024
0,1501,2268.554158
-0.005223,1501,2296.553067
0,1501,2319.789049
0,1501,2341.972196
219,1501,2366.7774
0,1501,2391.306843
12,1501,2421.129059
0,1501,2440.864224
16,1501,2464.199532
239,1501,2488.170415
659,1501,2511.407358
-842.038026,1501,2533.781362
-721.533613,1501,2555.819105
-171.610816,1501,2580.822631
-741.585125,1501,2604.410364
755,1501,2628.401261
-0.042464,1501,2651.723666
234,1501,2674.408383
-13.607318,1501,2697.340429
8,1501,2720.674703
0,1501,2743.651963
998,1501,2770.334052
347,1501,2791.092006
0,1501,2814.838965
270,1501,2838.901016
14,1501,2865.42032
30,1501,2891.335518
264,1501,2915.590708
0,1501,2940.064213
210,1501,2965.577542
272,1501,2991.54542
61,1501,3016.277288
124,1501,3041.793236
205,870,3054.977433
0,1186,3086.403211
502,1501,3113.175339
58,1222,3133.841575
548,1501,3161.265439
229,1501,3186.180754
83,1068,3206.430258
804,1345,3240.922209
175,1089,3261.757282
33,1501,3288.254163
60,1163,3309.570796
0,1262,3337.29108
591,1501,3363.908762
149,1258,3388.413946
325,1501,3420.374194
151,1501,3446.167141
621,1501,3479.210785
0,1175,3501.512884
459,1501,3527.520302
35,1501,3553.784523
369,1501,3587.194416
532,1310,3608.825764
241,1501,3635.067359
824,1501,3669.072638
617,1162,3691.066919
422,1349,3716.897582
386,1501,3752.537337
675,1107,3773.405539
581,1501,3801.222321
42,1501,3834.386949
494,1126,3854.294064
841,1501,3881.241614
103,1501,3914.681401
0,1501,3939.931685
207,1501,3965.24066
0,1501,3999.829188
828,1232,4020.990705
357,1361,4050.852268
346,1262,4079.950819
75,1501,4106.596976
-78.347255,1501,4134.232517
0,1501,4168.02908
677,1427,4193.961961
195,1501,4229.763808
687,1284,4250.73396
748,1301,4277.149551
775,1367,4310.584524
597,1092,4331.995051
348,1501,4365.688299
441,1501,4391.19561
0,1501,4426.656291
1018,1501,4449.20997
744,1501,4473.816308
318,1501,4509.373185
509,1501,4536.707744
194,1501,4571.87267
1001,1284,4595.090944
1100.359166,1501,4622.609146
941,1501,4657.618687
85,1501,4684.306033
0,1501,4715.600584
117,1501,4739.847016
117,1501,4772.270375
15,1501,4799.003929
1254,1501,4830.738678
823,1501,4857.310991
497,1501,4887.494562
192,1501,4913.501322
54,1287,4935.285001
331,1501,4966.13202
64,1501,4997.167475
850,1501,5023.256093
454,1501,5050.593599
437,1501,5077.469833
218,1501,5103.569669
643,1501,5130.515812
730,1340,5155.415243
670,1501,5185.706818
248,1501,5209.285001
778,1292,5232.835663
-213.880215,1501,5261.319621
46.542226,1501,5289.53104
67,1457,5316.874036
654,990,5334.538459
603,1501,5364.032459
459,1501,5391.630285
365,843,5404.844587
7,1501,5435.401464
7.886294,1422,5461.87834
383,1501,5489.870369
353,1417,5516.180468
0,1224,5536.784449
47,1263,5559.013953
643,1023,5579.033117
0,1411,5607.932864
324,1501,5636.863476
395,904,5654.659069
262,1159,5677.954316
542,1407,5706.231781
57.17129,1412,5733.360995
372,1255,5756.220168
673,1276,5781.583201
450,1137,5804.176429
7,1305,5829.278553
3.643846,1287,5855.406346
280,1441,5883.943093
266,980,5902.986024
135,1093,5923.131444
570,1410,5948.548395
116.548308,1265,5972.903828
234,1020,5993.24771
206,1501,6022.863026
233.320213,1501,6049.62498
41,1203,6070.653458
-10.689501,1501,6100.405817
93,1464,6128.519218
0,1501,6156.861559
35,1448,6184.684323
325,1420,6208.683573
451,1074,6232.785964
601,1501,6261.719673
112,1501,6286.936784
631,1501,6315.826645
876,1501,6342.769628
589,1100,6363.060252
422,861,6381.935613
549,936,6402.060959
437,1082,6423.904763
501,1139,6445.827441
538,914,6465.887691
587,975,6486.221979
554,1325,6514.063955
343,1340,6538.517079
348,843,6556.458598
529,1316,6582.865556
373,1083,6606.017169
866,1369,6629.769379
324,988,6649.509401
0,1501,6678.622047
536,830,6695.448968
430,1501,6726.534405
477,1349,6750.421468
22,1501,6778.858055
89,1501,6807.965973
503,926,6826.311362
212,1353,6854.532493
130,1099,6877.077905
655,1190,6899.135534
130,882,6917.539323
420,1294,6942.174467
161,706,6958.388128
0,1339,6983.000143
634,1318,7010.20369
405,903,7029.395715
518,1266,7054.493716
193,1288,7080.065023
521,1306,7103.482498
701,1171,7125.769172
698,1356,7153.29614
263,1123,7175.164657
41,1248,7202.062463
67,1501,7230.236316
486,1425,7255.20819
295,892,7274.219296
580,1484,7302.996699
686,1373,7330.393242
532,1501,7359.178848
-108.524637,1501,7388.602361
0,1420,7414.708746
1334,1501,7443.704482
126.803098,1346,7470.108168
439,1501,7498.967988
0,1426,7527.037859
641,1278,7550.471745
0,1404,7577.720544
66,1257,7601.361775
496,1350,7627.97548
171,1102,7649.352876
592,1501,7679.997716
57,987,7697.926633
161,1176,7721.81324
625,1501,7750.733474
618,1316,7776.755811
-153.182987,1501,7804.374859
0,1501,7834.608254
-124.614308,1496,7866.723359
172,1501,7894.698872
-0.003574,1307,7922.2361
26,1294,7951.059076
742,1146,7972.659922
239,1041,7993.360715
514,1263,8016.648935
492,1442,8044.08756
331,1501,8071.259725
256,1501,8099.637725
622,1501,8127.68102
0,1464,8158.780622
281,929,8179.253345
704,1025,8197.913224
