#{"t_start": 1533671746.3827932, "env_id": "SetDown-v3"}
r,l,t
0,1501,21.869771
30,1501,44.983919
0,1501,67.202318
0,1501,90.650508
0,1501,112.979683
0,1501,135.732171
0,1501,160.852006
0,1501,183.706243
0,1501,206.532113
746,1501,229.224225
0,1501,255.398288
0,1501,278.953562
57,1501,302.498268
-0.777897,1501,325.626971
0,1501,346.14614
0,1501,368.281998
0,1501,394.4282
0,1501,419.26626
0,1501,441.729407
0,1501,464.198853
0,1501,486.993051
0,1501,518.790576
0,1501,545.270206
0,1501,569.27023
0,1501,591.981196
0,1501,614.133064
0,1501,636.340166
0,1501,658.302589
0,1501,681.049632
0,1501,701.197473
31,1501,724.217961
53,1501,754.494473
0,1501,779.922762
0,1501,803.622175
0,1501,827.05944
0,1501,849.664695
0,1501,872.952647
0,1501,895.628529
0,1501,918.021104
84,1501,946.737736
0,1501,969.239274
0,1501,992.188128
0,1501,1015.446007
0,1501,1035.250115
0,1501,1064.649933
473,1501,1087.960518
0,1501,1111.452505
0,1501,1133.93652
0,1501,1163.844241
0,1501,1186.751508
0,1501,1209.532556
0,1501,1233.180546
0,1501,1262.533282
28,1501,1285.051575
0,1501,1307.815739
0,1501,1330.228057
0,1501,1352.239573
0,1501,1376.482053
0,1501,1397.528965
0,1501,1419.614535
0,1501,1443.171575
0,1501,1465.62373
0,1501,1487.406568
0,1501,1517.002631
0,1501,1539.15776
0,1501,1561.796457
0,1501,1584.732643
0,1501,1607.725596
0,1501,1630.337097
0,1501,1652.988237
0,1501,1675.051617
0,1501,1705.43372
0,1501,1727.97792
0,1501,1748.30058
446,1501,1771.184558
0,1501,1793.048515
0,1501,1824.477286
0,1501,1850.732841
0,1501,1874.38853
0,1501,1897.044068
0,1501,1919.448666
0,1501,1941.568996
405,1501,1964.775356
0,1501,1987.551537
0,1501,2010.732646
0,1501,2034.184144
0,1501,2057.788138
83,1501,2078.980827
0,1501,2101.655482
0,1501,2124.896491
0,1501,2147.579632
0,1501,2178.039765
84,1501,2199.72044
0,1501,2222.466423
896,1501,2244.816509
0,1501,2267.621674
0,1501,2295.602061
0,1501,2318.845345
0,1501,2341.040156
99,1501,2365.829065
18,1501,2390.363283
0,1501,2420.220495
0,1501,2439.931856
2,1501,2463.252466
0,1501,2487.248114
168,1501,2510.462841
-23.445376,1501,2532.852542
112.29597,1501,2554.906807
-496.474493,1501,2579.88473
-40.850306,1501,2603.482656
130,1501,2627.469963
-57.869493,1501,2650.791129
-177.501008,1501,2673.469132
-498.869956,1501,2696.408332
36,1501,2719.732483
36,1501,2742.751111
75,1501,2769.427189
53,1501,2790.171923
0,1501,2813.91121
68,1501,2837.980705
85,1501,2864.475114
94,1306,2886.231559
0,1501,2910.835381
0,1501,2935.457899
416,1501,2960.480254
407,1501,2986.901525
478,1501,3008.98664
0,1501,3033.984411
0,1318,3062.19064
262,1180,3090.527298
15,1501,3116.677467
94,1286,3140.708155
81,1501,3168.045792
95,1501,3192.934716
0,967,3208.655946
483,1128,3239.480734
268,1066,3260.027578
350,1501,3286.475529
677,1301,3313.639087
347,1383,3342.200204
79.498348,1501,3368.692681
465,1257,3395.898951
389,1501,3423.198992
286,1501,3448.857116
0,1501,3482.254273
72,1180,3505.173579
421,1501,3531.280039
86,1501,3561.496675
158,1501,3591.169054
701,1411,3616.214403
40,1501,3643.135479
303,1501,3676.458315
759,1217,3699.676965
84,1501,3730.933112
