#{"t_start": 1533671745.476935, "env_id": "SetDown-v3"}
r,l,t
0,1501,22.775379
0,1501,45.888676
0,1501,68.101873
0,1501,91.560128
0,1501,113.860439
0,1501,136.674928
0,1501,161.768101
0,1501,184.603954
0,1501,207.437684
818,1501,230.130058
6,1501,256.289061
0,1501,279.846514
57,1501,303.402965
24,1501,326.539229
0,1501,347.058875
0,1501,369.182025
0,1501,395.324525
0,1501,420.161742
0,1501,442.635078
0,1501,465.106763
0,1501,487.892231
0,1501,519.690329
0,1501,546.172788
0,1501,570.182411
0,1501,592.875479
0,1501,615.044085
0,1501,637.258697
0,1501,659.208447
0,1501,681.953502
0,1501,702.103353
0,1501,725.138835
228,1501,755.398968
0,1501,780.828476
0,1501,804.522432
0,1501,827.964981
0,1501,850.58434
0,1501,873.850258
0,1501,896.525224
0,1501,918.93479
0,1501,947.638748
0,1501,970.137922
0,1501,993.090272
0,1501,1016.351681
0,1501,1036.149513
0,1501,1065.555657
816,1501,1088.857731
0,1501,1112.354236
0,1501,1134.855763
0,1501,1164.749248
0,1501,1187.659354
0,1501,1210.418517
0,1501,1234.106075
0,1501,1263.446967
0,1501,1285.950368
0,1501,1308.721465
0,1501,1331.127876
0,1501,1353.145822
0,1501,1377.382321
0,1501,1398.430885
-24.955574,1501,1420.520161
-0.382385,1501,1444.07097
0,1501,1466.529506
0,1501,1488.310469
0,1501,1517.908402
0,1501,1540.066485
0,1501,1562.699035
0,1501,1585.635822
0,1501,1608.634818
-81.642244,1501,1631.243046
0,1501,1653.893103
0,1501,1675.957661
0,1501,1706.339316
0,1501,1728.878653
10,1501,1749.197132
497,1501,1772.090558
0,1501,1793.949397
0,1501,1825.398945
0,1501,1851.63858
0,1501,1875.284663
0,1501,1897.952966
0,1501,1920.352198
6,1501,1942.47427
764,1501,1965.674412
0,1501,1988.457372
0,1501,2011.633724
0,1501,2035.080846
0,1501,2058.693725
160,1501,2079.902787
0,1501,2102.569919
0,1501,2125.79746
798,1501,2148.481017
0,1501,2178.945932
0,1501,2200.630248
0,1501,2223.352732
646,1501,2245.726867
0,1501,2268.530342
-150.516686,1501,2296.489345
0,1501,2319.750785
0,1501,2341.945899
199,1501,2366.734901
41,1501,2391.268987
41,1501,2421.098327
0,1501,2440.844138
0,1501,2464.158346
131,1501,2488.143986
684,1501,2511.373537
0,1501,2533.753072
-882.053669,1501,2555.805325
-763.646591,1501,2580.782722
26,1501,2604.383839
797.767368,1501,2628.379588
-726.244651,1501,2651.699816
18,1501,2674.377315
-357.806312,1501,2697.31991
0,1501,2720.629659
7,1501,2743.626415
444,1501,2770.337279
212.212401,1501,2791.060378
0,1501,2814.818277
185,1501,2838.874435
0,1501,2865.378706
119,1430,2889.226686
32,1501,2913.480191
7,1501,2937.954409
444,1501,2963.300158
386,1501,2989.479369
63,1501,3014.330382
107,1501,3039.722625
877,1367,3066.804426
592,1276,3098.482468
360,1501,3124.23298
198,1416,3146.641212
122,1501,3173.714884
273,1501,3198.686952
253,1041,3224.372989
804,1195,3250.835425
539,1060,3271.329478
508,1501,3297.81343
21,1100,3324.343087
530,1220,3345.723969
36,1501,3372.122835
830,1402,3405.061906
462,1501,3430.386315
332,1501,3456.402313
514,1286,3485.28922
115,1049,3505.31393
180,1501,3531.418423
191,1501,3560.937594
420,1501,3591.322682
673,1448,3617.67858
226,1501,3644.534324
201,1501,3677.914314
352,1117,3698.676147
210,1209,3720.542534
666,1501,3755.657293
681,1207,3780.124768
595,1501,3807.365146
356,1501,3840.484727
170,1501,3867.535058
283,1501,3892.495136
40,1501,3926.188541
92,1501,3951.190295
0,1501,3983.301319
64,1501,4011.870853
449,1270,4035.995435
104,1108,4065.722659
40,1209,4087.395959
227,1501,4113.883617
-16.126977,1501,4148.945264
142,1501,4175.24018
67,1414,4201.310694
171,1501,4236.941206
730,1501,4263.850111
345,1467,4295.629101
687,1341,4322.777313
652,1396,4356.187828
192,1501,4381.79276
229,1501,4412.013225
82,1501,4443.125228
384,1501,4464.919078
0,1501,4499.363789
964,1501,4527.285764
875,1501,4560.846421
860,1501,4588.62308
30,1258,4612.334607
0,1501,4647.230554
844,1458,4670.927417
938,1501,4700.685707
0,1501,4730.118092
237,1501,4754.431888
0,1501,4788.403405
88,1501,4820.116974
905,1485,4847.055938
312,1501,4872.047425
309,1501,4903.489906
85,1494,4930.01124
731,1232,4951.624401
786,1501,4984.054404
122,1501,5011.639715
138,1501,5038.517311
76,1501,5065.588888
856,1501,5091.581699
248,1501,5118.218805
144,1501,5145.87834
835,1251,5169.247855
14,1501,5196.787598
652,1501,5222.997052
458.554288,1483,5249.280287
486.384306,1501,5277.751501
215.959355,1501,5306.093027
321,1501,5335.171356
675,1021,5354.489263
596,1501,5381.642317
389,1501,5410.521986
0,810,5425.111228
498,1487,5452.607326
606,1295,5477.656003
392,1501,5502.687881
506,1422,5528.895621
133,1217,5553.043392
142,1212,5575.646218
759,1104,5597.736222
571,1418,5625.277509
17,1501,5654.169495
559,921,5673.610728
41,1259,5697.817814
0,1274,5722.938609
375,1243,5745.883477
632,1391,5773.081723
512,1055,5793.51678
38,1132,5816.573519
0,1294,5842.736434
314,1265,5866.366953
370,1501,5894.449114
23,1039,5915.159091
408,1091,5936.440117
0,1501,5963.887791
42.36595,1388,5991.231528
0,946,6012.079937
262,1501,6038.592811
561,1501,6062.788807
351,1060,6085.890857
7,1501,6112.472664
89,1475,6140.674172
643,1454,6169.127458
539,1501,6196.874307
26,1347,6223.502744
309,1203,6246.922082
539,1325,6272.116197
304,1491,6300.25226
0,1501,6329.177419
505,1478,6352.700536
77,1012,6373.311834
78,837,6391.760037
3,1135,6414.528066
343,931,6433.341304
117,1116,6455.376848
186,746,6472.929053
