#{"env_id": "SetDown-v3", "t_start": 1532446025.562731}
r,l,t
839.838741,1500,5.14715
775.858965,1500,9.870898
894.465675,1500,14.369353
851.861132,1500,18.982255
899.926016,1500,23.464779
683.577263,1190,27.035282
899.497819,1500,31.198304
946.296251,1500,35.351817
786.104977,1500,39.570312
820.782175,1500,43.947245
853.326159,1500,48.090592
759.793518,1500,52.171417
776.939294,1500,56.335704
781.143215,1500,60.56348
851.463452,1500,64.769347
785.28676,1500,68.923821
719.008485,970,71.938053
793.082657,1500,76.192924
878.684059,1500,80.425588
1324.296116,1090,83.821342
908.509602,1500,88.022413
913.192346,1500,92.362679
846.312578,1500,96.458503
758.925354,1500,100.737689
796.604046,1500,105.041323
842.623611,1500,109.204292
905.692733,1500,113.432172
842.816118,1500,117.513299
808.41219,1500,121.606773
935.915746,1500,125.867804
901.055341,1500,129.997139
779.546474,1500,134.093982
858.85466,1500,138.45223
572.953668,1137,141.438911
871.232568,1500,145.683261
859.261705,1500,150.144682
870.585545,1500,154.314136
939.247047,1500,158.66999
928.469233,1500,162.846395
912.510966,1500,167.243132
897.520224,1500,171.677039
405.599295,1051,174.783734
879.190729,1500,179.109988
425.894832,1021,182.374193
909.311632,1500,186.95224
8898.921412,929,189.462653
272.728888,838,192.171648
44067.230726,939,195.292921
773.406052,1337,199.388495
880.967619,1500,203.890124
4472.392964,1013,206.763258
858.461138,1500,210.923794
815.495889,1500,215.301896
872.713843,1500,219.922331
408.918818,890,222.833584
890.939771,1500,227.395472
674.334482,1187,231.087932
936.485469,1500,235.328632
414.957551,986,237.991925
449.419305,1029,241.006079
502.429972,984,244.037848
901.191298,1500,248.338031
437.76689,1136,251.357986
946.355996,1500,255.617634
732.869962,1274,259.263553
620.210787,1188,262.74353
762.187129,1500,266.893781
939.581152,1500,271.117245
564.485217,1181,274.466122
832.193827,1500,278.658493
947.822935,1500,282.72849
522.807539,1119,285.63624
678.197376,1202,289.085306
877.157079,1500,293.176149
786.755792,1500,297.484832
885.162337,1500,301.59307
