#{"env_id": "SetDown-v3", "t_start": 1532448974.364761}
r,l,t
847.038328,1500,4.558106
768.59419,1500,8.750448
894.035141,1500,12.577909
672.128695,1291,15.937921
874.585312,1500,19.7134
868.935965,1500,23.599048
842.32217,1500,27.457817
951.30838,1500,31.278522
777.230486,1500,35.127707
812.470582,1436,38.834626
865.311899,1500,42.819512
804.51966,1500,46.642163
780.46874,1500,50.451766
896.800345,1488,54.286541
760.763352,1168,57.417782
510.184306,1408,61.308675
842.085891,1500,65.170772
521.962953,1071,68.117264
708.711045,1278,71.503098
851.365083,1500,75.373024
896.43621,1500,79.265733
468.651105,1093,81.945246
780.97141,1500,85.89585
738.813875,1500,89.790082
923.305256,1500,93.724544
881.500469,1500,97.540044
637.94037,1231,100.855201
835.331211,1178,104.052622
765.196461,1500,107.931644
382.300692,991,110.674868
1543.794994,1201,113.636589
346.868994,968,116.398564
647.648608,1500,120.324495
704.520546,1289,123.692327
617.758278,1500,127.736105
969.965807,1500,131.604417
897.24401,1500,135.486672
841.124542,1500,139.357618
821.75017,1500,143.171436
789.525867,1500,147.056695
847.602401,1500,150.890758
624.063127,1500,154.938399
900.492501,1500,158.815619
973.932196,1500,162.717904
953.726254,1500,166.557888
855.494311,1500,170.433616
758.091062,1500,174.256735
851.325185,1500,178.069906
788.913746,1500,181.943389
898.505428,1500,185.795359
814.815918,1500,189.790865
940.966087,1500,193.798488
672.525779,1500,197.669155
643.625746,1500,201.551626
803.649412,1500,205.351398
874.63294,1500,209.349265
800.083961,1500,213.204974
802.991387,1500,217.090953
892.358725,1500,220.940406
892.076936,1500,224.765717
869.938838,1500,228.720728
856.799019,1500,232.558739
908.688287,1500,236.418756
885.015035,1500,240.384032
747.018755,1500,244.361161
846.704442,1500,248.212682
847.045419,1500,252.1474
805.563219,1500,256.126674
847.385474,1500,260.049303
606.338977,1329,263.580816
776.467075,1500,267.615997
919.549224,1500,271.473139
909.820782,1500,275.320229
829.961993,1500,279.204294
797.02499,1500,283.263391
742.055496,1500,287.258151
920.544987,1500,291.350892
815.725368,1500,295.527004
803.605815,1500,299.742022
843.195438,1500,303.861996
766.840149,1500,307.743858
845.254869,1500,311.548775
885.117913,1500,315.376864
838.055869,1500,319.2866
685.081175,937,321.61896
630.119254,1278,324.953733
2230.285669,1177,328.09484
801.521702,1500,331.923589
857.110904,1500,335.921703
559.928058,1397,339.583313
975.251936,1500,343.489959
910.96367,1500,347.306649
727.943755,1422,350.989368
417.325119,1170,354.101467
696.481393,1311,357.65299
653.743152,1300,360.748011
768.994467,1500,364.548913
365.760232,980,367.279109
805.098408,1500,371.066133
645.692635,1500,375.043146
668.063255,1500,378.846713
913.44527,1500,382.690755
884.638621,1500,386.504659
964.68501,1500,390.328329
918.900982,1500,394.273745
734.204591,1500,398.092546
906.852675,1500,401.948285
783.41642,1500,405.852539
665.60199,1500,409.638662
846.651302,1500,413.423103
738.929465,1500,417.211333
796.918433,1500,421.029705
807.426422,1500,424.823828
777.772381,1500,428.646815
774.989597,1500,432.601068
929.435886,1500,436.465919
930.71768,1500,440.307518
920.995803,1500,444.16509
721.289319,1500,447.99888
630.756013,1388,451.660939
844.617273,1500,455.483025
786.098707,1500,459.502414
859.740192,1500,463.328842
660.419397,1328,466.887326
778.825242,1500,470.709134
656.481128,1500,474.806893
706.966822,1500,478.603593
910.846105,1500,482.454325
652.610161,1500,486.409783
826.684582,1500,490.269351
839.35053,1500,494.197633
826.843703,1500,498.016852
917.094539,1500,501.843235
791.027392,1500,505.855516
834.289425,1500,509.712105
923.257079,1500,513.692447
776.263364,1500,517.533335
843.949189,1500,521.451532
792.626661,1500,525.304255
679.049771,1500,529.148416
824.639019,1500,533.076011
774.695333,1500,536.973835
756.785907,1500,540.815904
722.140909,1500,544.724008
889.497018,1500,548.645047
774.294574,1500,552.456019
793.480824,1500,556.263025
752.230381,1500,560.067746
809.863919,1500,563.937892
969.99265,1500,567.860348
1023.068899,1268,571.203687
778.133236,1500,575.072203
920.178166,1500,578.91232
796.237142,1461,582.6815
771.893406,1500,586.587725
929.83628,1500,590.486346
17040.399303,1164,593.569101
931.061052,1500,597.43491
16934.125743,809,599.473248
928.231223,1500,603.502012
510.699948,1166,606.601408
275.452948,900,608.884968
247.996704,821,611.244909
318.187827,877,613.776644
417.88324,884,616.029615
489.930231,984,618.889446
533.967826,1157,622.011759
761.442257,1500,625.915392
781.992018,1471,629.794155
882.050654,1500,633.663187
866.040863,1500,637.433409
908.521835,1500,641.238613
845.334777,1500,645.103153
769.314966,1500,648.874466
855.248918,1500,652.662278
808.829119,1500,656.492359
783.167553,1500,660.381673
857.892346,1500,664.23481
751.746377,1500,668.056726
837.22966,1500,671.86376
907.696746,1500,675.710984
795.533815,1500,679.543937
954.369698,1500,683.344469
776.966563,1500,687.160575
731.716197,1500,690.992558
829.904087,1500,694.766861
719.649301,1500,698.611783
790.268972,1500,702.390684
931.151169,1500,706.332132
868.527727,1500,710.42397
834.26412,1500,714.331686
879.176615,1500,718.145806
881.437185,1500,721.957596
778.328562,1500,725.855029
877.978725,1500,729.921913
871.444013,1500,733.719145
771.528472,1500,737.550775
794.825247,1500,741.423375
869.853324,1500,745.355117
911.747627,1500,749.394681
772.861446,1431,753.061996
923.015283,1500,756.844632
852.267219,1500,760.659454
807.453363,1500,764.509337
902.048017,1500,768.324215
880.956774,1500,772.189172
788.160545,1500,775.968344
817.61976,1500,779.780282
775.812114,1500,783.687592
814.010613,1500,787.558789
880.489301,1500,791.400561
944.251347,1500,795.240922
764.009546,1500,799.017066
845.915648,1500,802.972719
328.179418,1048,805.586846
929.351381,1500,809.443042
860.92084,1500,813.450945
874.839586,1500,817.318439
925.704563,1500,821.153324
804.39054,1500,825.023765
877.354541,1500,828.855176
934.787057,1500,832.842425
787.646771,1500,836.845895
841.042703,1500,840.636633
32736.498241,1368,844.166058
818.656942,1500,847.998481
399.545411,914,850.57108
861.345556,1500,854.432295
907.065817,1500,858.229847
966.152801,1500,862.090622
835.220309,1378,865.628311
375.104542,918,867.907443
550.78171,1241,871.220884
578.706401,1229,874.476126
876.867142,1497,878.368439
821.149599,1500,882.211487
812.335449,1500,886.057941
984.332209,1500,889.951756
316.493716,829,892.047441
781.422394,1500,895.827842
1006.94092,1167,898.959291
618.917231,1212,902.169318
867.778249,1500,906.031829
836.436293,1500,909.797672
680.507805,1500,913.66034
336.312866,1039,916.481836
797.280359,1500,920.290906
813.138346,1500,924.129708
189.460638,869,926.410047
513.406587,1244,929.810219
845.473653,1500,933.679567
697.544035,1500,937.558885
804.461068,1500,941.383028
801.859888,1500,945.212482
818.030578,1500,949.046885
927.884457,1500,952.989272
869.486375,1500,956.854827
873.515871,1500,960.838322
831.953492,1500,964.654531
859.794554,1500,968.689616
787.782736,1500,972.543278
824.905553,1500,976.477939
826.549109,1500,980.441382
711.682926,1500,984.441975
800.640387,1500,988.357947
663.174558,1500,992.189806
899.358413,1500,996.08624
812.936894,1500,999.939682
805.946563,1500,1003.770996
835.152831,1500,1007.538807
808.3411,1500,1011.33588
711.105631,1500,1015.236343
835.055864,1500,1019.025614
723.518536,1500,1022.980792
427.564502,1500,1026.807935
741.243114,1500,1030.811131
837.558136,1500,1034.75198
836.001537,1500,1038.712201
647.415683,1500,1042.539522
630.319995,1500,1046.402454
775.223426,1500,1050.182572
887.472861,1500,1054.027572
824.323573,1500,1057.872749
768.684373,1500,1061.811932
789.336044,1500,1065.631945
877.47571,1500,1069.488366
864.751792,1500,1073.255316
882.249701,1500,1077.161003
819.147915,1500,1081.082544
828.262561,1500,1085.011601
763.818303,1500,1088.945072
843.559275,1500,1092.864675
777.535073,1500,1096.755332
776.950505,1500,1100.626156
854.180067,1500,1104.600795
747.886281,1500,1108.562377
749.200782,1500,1112.372617
863.99608,1500,1116.223064
845.115664,1500,1119.987587
827.326635,1500,1123.767298
795.49012,1500,1127.5534
852.930859,1500,1131.355731
761.805297,1500,1135.279294
828.846288,1500,1139.146856
783.221825,1500,1143.155815
883.354969,1500,1147.024546
807.319245,1500,1150.892647
766.744281,1500,1154.718097
777.900947,1500,1158.552054
785.37103,1500,1162.379619
756.996965,1500,1166.213715
846.215959,1500,1170.061216
773.323424,1500,1173.97697
865.283042,1500,1177.833442
762.901309,1500,1181.697906
774.009935,1500,1185.519462
878.350746,1500,1189.31374
836.399576,1500,1193.207675
873.441278,1500,1197.100085
811.588505,1500,1200.953676
718.52251,1500,1204.774748
812.715149,1500,1208.535218
852.859549,1500,1212.431794
458.113545,1500,1216.593972
911.743887,1500,1220.677526
761.456689,1500,1224.645923
909.216401,1500,1228.432244
786.441771,1500,1232.251793
846.30018,1500,1236.092021
870.133066,1500,1239.90554
808.173002,1500,1243.785934
773.914271,1500,1247.60332
819.345023,1500,1251.476384
817.873916,1500,1255.305469
775.375354,1500,1259.140023
868.07462,1500,1262.942449
728.664164,1500,1266.747746
913.549935,1500,1270.604662
905.020243,1500,1274.543724
948.283014,1500,1278.388772
916.975774,1500,1282.183172
727.59408,1500,1286.077556
863.142418,1500,1289.997885
759.300489,1500,1293.835934
840.733187,1500,1297.795068
904.695545,1500,1301.715778
785.98895,1500,1305.757318
745.938693,1500,1309.632367
825.80905,1500,1313.471317
821.919231,1500,1317.325585
823.159468,1500,1321.260037
932.577712,1500,1325.097806
784.473766,1500,1328.991112
766.468812,1500,1332.768617
833.645831,1500,1336.610143
839.0875,1500,1340.526416
926.661144,1500,1344.324673
894.977303,1500,1348.210603
812.559721,1500,1352.012719
831.288507,1500,1355.959499
794.969678,1500,1359.878778
737.602271,1500,1363.774447
780.32146,1500,1367.56983
656.166838,1500,1371.425212
899.959258,1500,1375.306348
932.090585,1500,1379.082261
866.232318,1500,1382.865461
840.595429,1500,1386.692977
847.428326,1500,1390.517203
784.470719,1500,1394.313368
605.239073,1500,1398.368448
811.941984,1500,1402.23507
812.899612,1500,1406.244537
870.868452,1500,1410.065902
765.487838,1500,1414.003275
906.780434,1500,1417.811516
843.927704,1500,1421.588735
824.133384,1500,1425.432468
813.957613,1500,1429.222921
917.290161,1500,1433.189166
749.436438,1500,1436.988909
790.479892,1500,1440.809056
789.472729,1500,1444.634784
770.42135,1500,1448.396582
777.754596,1500,1452.226497
703.717421,1500,1456.03793
854.915095,1500,1459.958773
882.716868,1500,1463.791995
907.24006,1500,1467.690958
816.605661,1500,1471.498601
877.980326,1500,1475.364993
829.64011,1500,1479.192374
754.959371,1500,1483.049778
834.645765,1500,1486.944893
877.984931,1500,1490.754803
932.41798,1500,1494.602273
845.238399,1500,1498.428714
775.945226,1500,1502.23836
837.569401,1500,1506.02311
854.160477,1500,1509.861411
837.771916,1500,1513.652453
851.026601,1500,1517.406264
846.28982,1500,1521.22245
874.5107,1500,1525.128948
832.792387,1500,1528.906932
774.224042,1500,1532.699557
801.462335,1500,1536.539949
767.883391,1500,1540.383135
939.82029,1500,1544.233797
903.098419,1500,1548.026323
781.419479,1500,1551.888343
828.338162,1500,1555.830902
913.701935,1500,1559.647671
872.242278,1500,1563.433012
902.89153,1500,1567.297723
832.879124,1500,1571.133119
898.383142,1500,1574.968018
809.099537,1500,1578.793229
789.754287,1500,1582.611868
920.280273,1500,1586.470782
873.30377,1500,1590.339709
795.960325,1500,1594.174392
908.830707,1500,1597.965993
909.536089,1500,1601.785173
937.399597,1500,1605.640293
784.000116,1500,1609.503692
919.119942,1500,1613.391262
794.041818,1500,1617.247855
822.87616,1500,1621.273873
930.640864,1500,1625.085006
872.583965,1500,1629.102982
904.756317,1500,1632.955245
761.828976,1500,1636.798233
832.539198,1500,1640.622532
777.378071,1500,1644.536758
810.777221,1500,1648.462801
848.28297,1500,1652.371531
752.747331,1500,1656.290735
872.545819,1500,1660.180457
734.543127,1500,1663.967664
918.812606,1500,1667.816286
719.734602,1500,1671.643442
874.464826,1500,1675.442262
824.542265,1500,1679.229389
848.181294,1500,1683.07675
810.144882,1500,1686.928696
912.798343,1500,1690.760951
788.890295,1500,1694.577959
823.648641,1500,1698.391759
795.248692,1500,1702.225693
849.580106,1500,1706.054313
952.07418,1500,1710.053107
786.398421,1500,1713.922738
879.366004,1500,1717.697637
883.695456,1500,1721.50821
834.059951,1500,1725.472809
943.590295,1500,1729.304126
797.935583,1500,1733.142155
849.589536,1500,1736.953627
896.237404,1500,1740.791371
849.999744,1500,1744.675357
825.423655,1500,1748.706126
774.579844,1500,1752.554448
782.213232,1500,1756.412607
774.008007,1500,1760.315067
923.348998,1500,1764.203117
829.679796,1500,1768.03755
919.512192,1500,1771.845136
896.963406,1500,1775.635178
909.012689,1500,1779.563748
909.553723,1500,1783.423671
810.894418,1500,1787.263521
768.304634,1500,1791.127876
935.847082,1500,1794.959339
784.838876,1500,1798.805694
893.037861,1500,1802.686241
724.980083,1500,1806.494114
862.303057,1500,1810.334388
832.080932,1500,1814.181214
813.437909,1500,1818.064731
778.925977,1500,1821.903311
895.204226,1500,1825.724216
847.821256,1500,1829.607118
923.674006,1500,1833.451825
749.661001,1500,1837.29255
769.233052,1500,1841.100038
867.573849,1500,1844.895937
839.163039,1500,1848.827309
847.587571,1500,1852.638941
886.969088,1500,1856.496494
933.268515,1500,1860.282328
923.321052,1500,1864.24354
811.647715,1500,1868.144606
887.113929,1500,1871.946721
