#{"t_start": 1532505302.7753124, "env_id": "SetDown-v3"}
r,l,t
847.771645,1500,4.419295
766.042694,1500,8.627421
898.751579,1500,12.545685
745.086539,1500,16.397315
883.747912,1500,20.257715
861.686505,1500,24.07099
745.718848,1500,28.030336
951.823706,1500,31.833741
1419.557455,1500,35.830244
1268.939678,1378,39.628522
1252.027778,1500,43.396535
474.955317,1051,46.329105
578.368265,1047,49.30809
836.928946,1074,52.374059
1031.262433,1332,55.629171
484.647001,859,58.222646
737.142852,933,61.009544
2160.547159,774,63.148987
588.15619,1152,66.543808
567.713048,1085,69.723409
1778.656896,1048,72.397908
1402.350942,842,74.988872
1068.612017,1303,78.537208
875.647165,1172,81.702412
688.617069,1091,84.466488
650.637393,1500,88.375929
575.497064,1500,92.18198
844.859395,1500,95.967114
3561.27904,1046,98.915422
1252.475491,1276,102.353854
911.22648,1351,106.029669
848.228879,1182,108.979545
497.088579,1072,112.02101
1750.19079,1500,115.868965
658.613101,901,118.558824
749.443689,1130,121.619089
816.324209,796,123.747504
980.41985,1192,127.078718
745.845745,1162,130.329973
490.021264,993,132.923648
1030.251582,961,135.709279
621.587356,980,138.559022
787.914087,1221,141.585732
1169.714904,1500,145.436776
807.395227,1500,149.240773
982.2556,1500,153.25208
1919.300953,1423,156.967324
914.205487,1500,160.796454
858.792909,1500,164.772375
856.639281,1500,168.595139
790.228228,1500,172.557425
872.159154,1348,176.134332
811.160838,1500,180.01156
901.574168,1500,184.016941
871.801926,1500,187.928408
792.456162,1500,191.820959
681.773397,1500,195.744299
633.383788,1500,199.71505
772.714633,1500,203.526338
1116.398705,1500,207.345325
1694.301562,1500,211.26758
861.000155,1500,215.168386
745.107955,1500,219.075995
758.391469,1500,222.972567
940.058251,1500,226.828749
638.731841,1500,230.740274
909.458915,1500,234.5914
763.32432,1500,238.500285
926.369917,1500,242.360469
931.232583,1500,246.453258
929.374942,1500,250.280729
743.430888,1500,254.317329
558.274336,1500,258.274184
792.82366,1500,262.160345
860.949057,1500,265.953614
749.034089,1500,269.826845
843.650042,1500,273.627326
685.593847,1500,277.412114
770.075273,1500,281.261332
890.417884,1500,285.183124
635.340706,1500,289.000914
865.65609,1500,292.843211
820.870475,1500,296.803097
822.100729,1500,300.626534
690.863462,1500,304.41476
794.931683,1500,308.196606
753.64993,1500,312.012561
722.287247,1500,316.128958
854.043934,1500,319.986257
830.237173,1500,323.874759
864.831382,1500,327.729209
785.258641,1500,331.58779
814.407915,1500,335.395808
766.938989,1500,339.324349
781.398114,1500,343.410568
809.586147,1500,347.272375
771.106659,1500,351.249075
783.55675,1500,355.11662
881.195464,1500,358.984668
889.68109,1331,362.551604
889.186992,1500,366.424005
705.744324,1500,370.239653
2031.941122,1500,374.074835
721.018389,1322,377.974232
815.814754,1500,382.168213
775.906282,1500,386.318482
809.798207,1500,390.24585
588.505502,1500,394.014315
799.739226,1500,397.810433
908.097891,1500,401.76846
845.565842,1500,405.588369
873.087803,1500,409.384179
895.872156,1500,413.264699
722.250025,1500,417.050107
859.901386,1500,420.85183
867.021875,1500,424.640665
793.461649,1500,428.426741
765.31931,1500,432.236105
824.396986,1500,436.035364
1035.681256,1500,439.845163
764.256211,1500,443.634865
1189.160659,1500,447.698016
792.045665,1500,451.726776
915.41177,1500,455.514724
846.512135,1500,459.279541
637.887935,1500,463.08246
662.349997,1500,466.908728
587.036998,1500,470.730118
781.467906,1500,474.55863
785.442743,1500,478.356435
891.046327,1500,482.128366
847.753753,1500,485.987035
898.225457,1500,489.820676
840.187295,1500,493.743131
818.163975,1500,497.827006
627.381632,1073,500.803943
996.215837,1370,504.455726
817.028342,1219,507.460606
585.535125,1047,510.377609
781.651878,1500,514.126079
783.036006,1500,517.919242
793.644803,1500,521.693314
943.020574,1500,525.568449
899.582461,1500,529.485713
626.978077,1162,532.668578
796.617016,1500,536.511177
768.176462,1500,540.291256
851.45572,1500,544.123986
797.156635,1500,547.897236
585.377518,1500,551.712279
789.077622,1500,555.495979
836.083166,1500,559.4085
846.070839,1500,563.269521
779.946456,1500,567.197502
771.942628,1500,571.019517
726.800322,1500,574.845217
641.809381,1500,578.640653
868.412514,1500,582.417114
727.89617,1500,586.454077
827.36137,1500,590.245751
843.438461,1500,594.085301
886.335153,1500,597.946842
824.325662,1500,601.699585
853.751451,1500,605.695291
772.242966,1500,609.516932
927.776673,1500,613.30233
922.320256,1500,617.051862
838.851566,1500,620.868619
752.807634,1500,624.758185
655.994087,1500,628.527064
711.144344,1500,632.313177
740.469584,1500,636.389212
654.776453,1500,640.198034
576.962248,1500,644.016563
776.12145,1500,647.835907
779.009803,1500,651.620717
754.546959,1500,655.446338
714.571211,1500,659.19555
824.322648,1500,662.928365
732.699704,1500,666.691009
785.092244,1500,670.550331
569.440309,1500,674.301996
816.094896,1500,678.09804
1031.592846,1500,681.984736
787.515701,1500,685.770329
644.209435,1500,689.706097
821.306901,1500,693.569972
1355.554464,1212,696.978277
923.87613,1500,700.743287
834.171318,1500,704.593241
848.272398,1500,708.380131
825.824455,1500,712.196909
759.55214,1190,715.425288
918.48843,1500,719.192695
920.136173,1500,722.969111
601.793205,1500,726.71626
819.907741,1144,729.517794
904.998481,1500,733.522799
723.127179,1094,736.59514
714.896175,1021,739.585973
850.731822,1500,743.379739
3332.512694,1500,747.248291
1284.799206,1394,750.96453
864.931181,1500,754.81133
718.658643,1500,758.845549
1028.001062,1500,762.724415
907.644131,1500,766.580255
865.304138,1500,770.413952
879.432433,1500,774.298655
765.009025,1500,778.092032
694.629235,1500,781.925274
713.026129,1500,785.960303
900.2631,1500,789.812196
872.958234,1500,793.606652
759.125914,1500,797.462113
778.98921,1500,801.268268
945.776645,1500,805.077873
895.882434,1500,808.893998
906.56739,1500,812.657834
875.974521,1500,816.422495
844.676784,1500,820.22875
1362.279704,1484,824.200709
-66.549335,1281,827.665929
827.800127,1500,831.406291
846.277885,1500,835.444495
770.568617,1500,839.244933
857.93332,1500,843.014521
900.515782,1500,846.785153
836.899561,1500,850.624808
913.938555,1500,854.426025
1356.482832,1500,858.326706
933.375471,1122,861.154486
738.326102,1500,865.047492
668.804745,1500,868.880371
777.437355,1500,872.751671
530.678052,1500,876.670893
833.679145,1500,880.564374
831.659926,1500,884.38282
804.839595,1500,888.205323
782.184455,1500,892.110234
837.127767,1500,895.949036
848.194365,1500,899.731922
698.653951,1500,903.532206
970.582203,1500,907.304928
855.4896,1500,911.137293
754.496762,1500,915.018331
666.325433,1500,918.781103
745.923716,1500,922.574947
862.145801,1500,926.463494
920.983135,1500,930.228306
711.416346,1500,934.031086
672.446013,1256,937.48828
940.909729,1500,941.285995
791.579161,1500,945.100876
689.307028,1500,948.902005
832.469827,1500,952.678101
564.086308,1045,955.683168
871.878643,1500,959.532006
505.397729,1500,963.3355
827.757041,1500,967.117735
866.563751,1500,970.903048
611.694004,1500,974.806173
991.811942,1500,978.757708
715.662859,1500,982.541751
