clipfrac,explained_variance,nupdates,eprewmean,policy_entropy,value_loss,time_elapsed,eplenmean,serial_timesteps,approxkl,fps,policy_loss,total_timesteps
0.0,0.4878964424133301,37,280.02578603,0.99118567,55.780273,213.73943042755127,1501.0,37888,0.00030840744,689,0.00012863569,151552
0.0,0.4383748173713684,38,280.02578603,1.0329119,34.925903,219.15005946159363,1501.0,38912,0.0007039937,757,0.00020267937,155648
0.022705078,0.5415599048137665,39,286.80364041346155,1.0260195,9.770363,225.25211191177368,1501.0,39936,0.0024988023,671,-0.0006789191,159744
0.0041503906,0.5184662938117981,40,288.0423944722222,1.0262524,29.77933,232.5699896812439,1501.0,40960,0.0022063667,559,-0.0010669938,163840
0.0009765625,0.4717816710472107,41,288.0423944722222,0.97170645,43.171597,239.7022364139557,1501.0,41984,0.00080120744,574,-0.00071339967,167936
0.0061035156,0.5323565602302551,42,294.8712375267857,0.9960231,11.657941,246.11058473587036,1501.0,43008,0.0014103301,639,-0.00046213847,172032
0.028483072,0.549663782119751,43,306.2463672672414,1.0283026,53.705494,252.27203273773193,1501.0,44032,0.0034170526,664,-0.0019145766,176128
0.0,0.4989766478538513,44,305.4298216916667,1.0254389,25.05198,258.27663826942444,1501.0,45056,0.0015842338,682,-0.0006808939,180224
0.0686849,0.9808140508830547,45,305.4298216916667,1.0335732,0.0024170068,263.5543963909149,1501.0,46080,0.006949128,776,-0.0077625476,184320
0.002766927,0.6257465779781342,46,300.9320855080645,1.0020541,12.280865,269.5138499736786,1501.0,47104,0.0017582132,687,-0.0015098414,188416
0.0056966147,0.516520082950592,47,311.79372633593755,1.0004267,67.1993,275.5547580718994,1501.0,48128,0.0012162328,678,-0.0009511486,192512
0.0126953125,0.5946599245071411,48,311.79372633593755,1.0233439,32.629303,280.7767732143402,1501.0,49152,0.0025554711,784,-0.0015469688,196608
0.03515625,0.6429851651191711,49,324.26209826515156,0.9913642,37.87607,286.6994252204895,1501.0,50176,0.003607842,691,-0.0025339425,200704
0.0026041667,0.5881852507591248,50,322.8867424338236,0.9621869,23.636007,292.8179039955139,1501.0,51200,0.0016049673,669,-0.001335733,204800
0.0,0.5977109670639038,51,322.8867424338236,1.0064477,31.955534,298.05796456336975,1501.0,52224,0.00081231614,781,-2.4811568e-05,208896
0.00016276042,0.6429667174816132,52,331.0226157857143,0.9879973,27.039244,304.0682318210602,1501.0,53248,0.0009453578,681,-0.0003205333,212992
0.005859375,0.617609977722168,53,340.86920979166666,0.986512,69.49864,309.97251868247986,1501.0,54272,0.0013472548,693,-0.0013485876,217088
8.138021e-05,0.6506451070308685,54,340.86920979166666,0.98361564,20.651144,315.2734673023224,1501.0,55296,0.0017929036,772,-0.00051886734,221184
0.004638672,0.6696323752403259,55,345.00787979729733,0.95012134,22.819862,321.52731823921204,1501.0,56320,0.0017550379,655,-0.0010323818,225280
0.001953125,0.6671106815338135,56,352.8695145394737,0.9287955,60.85646,327.5838854312897,1501.0,57344,0.0014798217,676,-0.0011267671,229376
0.00081380206,0.6526372730731964,57,352.8695145394737,0.99083924,49.964603,332.85353112220764,1501.0,58368,0.0005926142,777,-3.5415742e-05,233472
0.0012207031,0.6857009828090668,58,361.026706474359,0.94404894,20.113455,340.0755739212036,1501.0,59392,0.001702343,567,-0.000432914,237568
0.032389324,0.6692169606685638,59,370.1822888125,0.96527237,65.10601,348.9066414833069,1501.0,60416,0.0027774274,463,-0.0029986093,241664
0.01928711,0.591181069612503,60,370.1822888125,0.98341197,41.130623,356.0412473678589,1501.0,61440,0.0032630994,574,-0.0019894764,245760
0.00081380206,0.7008156180381775,61,373.4156476219512,0.9909709,8.687993,363.8396306037903,1501.0,62464,0.0011859481,525,-0.0013971472,249856
0.0043945312,0.7103526294231415,62,377.42956077380956,0.96969885,49.00317,370.9245533943176,1501.0,63488,0.0019175481,578,-0.002122332,253952
0.0065104165,0.6698207855224609,63,377.42956077380956,0.9755745,57.972324,376.9485352039337,1501.0,64512,0.0022533156,680,-0.0023207022,258048
0.00016276042,0.6907555758953094,64,383.11143145348836,0.94654983,31.463243,383.6791274547577,1501.0,65536,0.00049376924,608,-0.00029387808,262144
0.01936849,0.7138846218585968,65,393.24526255681815,0.964382,47.4997,390.25644040107727,1501.0,66560,0.0023839052,622,-0.0019301325,266240
0.01977539,0.6313662528991699,66,404.7064789444444,0.9991157,87.51426,396.6207916736603,1501.0,67584,0.001566771,643,-0.002202645,270336
0.008300781,0.7328368723392487,67,404.7064789444444,1.0157993,11.003371,402.0924093723297,1501.0,68608,0.0029010999,748,-0.0015560394,274432
0.0037434895,0.7505286186933517,68,408.35959896739126,1.0097905,39.570198,408.2254979610443,1501.0,69632,0.0019482576,667,-0.00068100664,278528
0.0050455728,0.6820662319660187,69,412.2491930585107,0.95742863,51.923,414.41637325286865,1501.0,70656,0.0012582294,661,-0.0020555428,282624
0.0011393229,0.7249607741832733,70,412.2491930585107,0.9853906,46.538864,419.6689739227295,1501.0,71680,0.00059468026,779,-0.00033168678,286720
0.012532552,0.7506595999002457,71,421.80723930729164,0.95014006,32.301132,425.7172384262085,1501.0,72704,0.0018326306,677,-0.0015361984,290816
0.0,0.346823513507843,72,423.90504901020415,0.9362169,85.89326,431.6692228317261,1501.0,73728,0.00016741514,688,0.00014995351,294912
0.026448568,0.7632525712251663,73,423.90504901020415,1.0036987,48.818363,436.83544063568115,1501.0,74752,0.0023006212,792,-0.0012564074,299008
0.0,0.7827257066965103,74,431.563337935,0.9863283,20.903076,442.973247051239,1501.0,75776,0.000714357,667,-0.00017334585,303104
0.004638672,0.7595030218362808,75,435.9885666029412,1.0020752,56.250336,449.0148298740387,1501.0,76800,0.00116571,678,-0.001676692,307200
0.005126953,0.7625044733285904,76,435.9885666029412,0.9846113,43.83592,454.2345292568207,1501.0,77824,0.002141829,784,-0.0009881007,311296
0.008707683,0.7995968759059906,77,441.8253249375,0.9933608,20.192509,460.7970688343048,1501.0,78848,0.0029867797,624,-0.0015159338,315392
0.005126953,0.7969606816768646,78,447.1305074858491,0.99182945,57.92021,467.6331250667572,1501.0,79872,0.0023937942,599,-0.0009422144,319488
0.00016276042,0.7726323306560516,79,447.1305074858491,1.0234482,47.829586,472.9835047721863,1501.0,80896,0.0008502161,765,0.00011828339,323584
0.0,0.8206454962491989,80,452.3364240138889,1.02948,11.157805,479.0994007587433,1501.0,81920,0.0017754115,669,-0.00022297107,327680
0.0,0.7967491447925568,81,452.3803072136364,1.0026835,36.477413,485.1662452220917,1501.0,82944,0.0010580075,675,-0.00097449665,331776
0.00024414062,0.7687084525823593,82,452.3803072136364,1.0250102,59.031406,490.5133821964264,1501.0,83968,0.0007609464,766,6.999642e-05,335872
0.0014648438,0.852502778172493,83,458.4985160133929,1.0211664,5.873962,496.5142331123352,1501.0,84992,0.0014746016,682,-0.002460871,339968
0.02750651,0.8118494302034378,84,460.1520508201755,1.0568279,42.59171,502.619163274765,1501.0,86016,0.003197965,671,-0.0019277678,344064
0.0,0.6659123599529266,85,460.1520508201755,1.0736247,69.255135,507.8501582145691,1501.0,87040,0.0008363211,783,9.584778e-05,348160
0.004638672,0.8273836821317673,86,467.0675327025862,1.0361665,11.449195,513.9171166419983,1501.0,88064,0.0029490534,675,-0.0012378433,352256
0.0,0.8273187279701233,87,470.0452016398305,1.0500578,39.062008,519.8693721294403,1501.0,89088,0.00028467187,688,0.00023177343,356352
0.00048828125,0.7430456578731537,88,475.3277816125,1.0580925,63.323017,525.8585164546967,1501.0,90112,0.0008532822,683,-0.00067085103,360448
0.00032552084,0.8584578633308411,89,475.3277816125,1.027766,11.139712,531.1547515392303,1501.0,91136,0.0010021531,773,3.3427834e-06,364544
0.06258138,0.8278577625751495,90,477.0969983073771,1.046002,32.825478,537.1198363304138,1501.0,92160,0.0050140186,686,-0.0035476412,368640
0.00040690103,0.7895711660385132,91,482.85753059274197,1.0718012,66.3479,543.1488811969757,1501.0,93184,0.0006672835,679,-0.00034084157,372736
0.0,0.8422286659479141,92,482.85753059274197,1.0303942,22.126417,548.5576469898224,1501.0,94208,0.00093798834,757,-0.0002071786,376832
0.0,0.8437337726354599,93,485.4034428055556,1.0507189,26.611506,554.5604176521301,1501.0,95232,0.0009553772,682,-0.0003934274,380928
0.0029296875,0.8088542371988297,94,488.68229526171876,1.0528938,54.285263,560.5133743286133,1501.0,96256,0.001194768,688,-0.00094128185,385024
0.0047200522,0.8453967869281769,95,488.68229526171876,1.0207919,41.245502,565.8620672225952,1501.0,97280,0.0017917749,765,-0.0006525254,389120
0.030924479,0.8516898900270462,96,493.76025995000003,1.0262161,20.590155,571.7489590644836,1501.0,98304,0.0027336346,695,-0.0013548072,393216
0.0043945312,0.8390202522277832,97,497.233589344697,1.0639013,55.250355,577.9519836902618,1501.0,99328,0.001405388,660,-0.001684825,397312
0.08365885,0.8580973446369171,98,497.233589344697,1.0450996,31.808428,583.5034594535828,1501.0,100352,0.005920468,737,-0.0038457594,401408
0.006754557,0.8610189855098724,99,499.37562532462687,1.0616671,14.817439,591.8931999206543,1501.0,101376,0.002165308,488,-0.00018649267,405504
0.0065104165,0.8390973210334778,100,498.7451014227941,1.0530756,33.62196,602.3527400493622,1501.0,102400,0.0019538414,391,-0.0015800389,409600
0.03873698,0.8538093119859695,101,498.7451014227941,1.0552517,37.62692,607.6409435272217,1501.0,103424,0.0033175421,774,-0.0014353687,413696
0.0,0.8620123416185379,102,500.89009995289854,1.0665922,9.278493,613.6751656532288,1501.0,104448,0.00050898956,678,-0.00010319141,417792
0.0017903646,0.8527076989412308,103,500.438098525,1.0532544,34.397095,619.7227144241333,1501.0,105472,0.0009528,677,-0.00073336274,421888
0.009765625,0.8595951348543167,104,500.438098525,1.0234584,28.989357,625.0629367828369,1501.0,106496,0.003046253,767,-0.0019363764,425984
0.00024414062,0.8717250972986221,105,499.9424915035211,1.0095509,10.506876,631.0692088603973,1501.0,107520,0.0010922222,682,-0.00032520454,430080
0.051920574,0.8645364344120026,106,501.9398180104167,1.0520381,39.089314,637.1231265068054,1501.0,108544,0.004206655,676,-0.0017886539,434176
0.015380859,0.80755315721035,107,501.9398180104167,1.0678684,62.66412,642.4987709522247,1501.0,109568,0.0015492666,762,0.0007236402,438272
0.18684895,0.6879062950611115,108,506.8961218732877,1.0376967,1.0632819,648.4853625297546,1501.0,110592,0.011545218,684,-0.008582423,442368
0.0,0.8728060871362686,109,504.52928238851354,1.0415641,22.826057,654.4573411941528,1501.0,111616,0.00026078284,685,0.000354278,446464
0.0,0.8344833999872208,110,505.93222529,1.0441712,44.03792,660.4547166824341,1501.0,112640,0.00019570898,683,-0.00018638083,450560
0.0,0.8813958317041397,111,505.93222529,1.0199265,25.308054,665.7643713951111,1501.0,113664,0.0007488309,771,-4.5752182e-05,454656
0.0065104165,0.87251316010952,112,516.2055586233333,1.0084255,28.531479,671.7957603931427,1501.0,114688,0.0023240254,679,-0.0026336676,458752
0.005126953,0.6544532179832458,113,524.72382462,1.0334096,60.354496,677.8248901367188,1501.0,115712,0.00083104544,679,-0.00040380182,462848
0.008870442,0.8891732841730118,114,524.72382462,0.9794678,27.824709,683.074994802475,1501.0,116736,0.0028933065,780,-0.0025346347,466944
0.03100586,0.8837807103991508,115,534.60382462,0.97098947,23.301765,689.0899119377136,1501.0,117760,0.003925271,681,-0.00050354406,471040
0.00032552084,0.8671751469373703,116,545.4671579533333,1.0320653,55.37853,699.9974939823151,1501.0,118784,0.0010928697,375,0.0007801238,475136
0.005126953,0.8914043307304382,117,545.4671579533333,0.97745186,29.497984,707.2980675697327,1501.0,119808,0.0025924707,561,-0.0020330234,479232
0.0016276041,0.880618080496788,118,554.8738246199999,0.9645327,30.439936,713.4450213909149,1501.0,120832,0.0017303559,666,-0.0007748326,483328
0.0,0.844509482383728,119,566.21488535,1.0185444,44.25464,719.511233329773,1501.0,121856,0.000391908,675,0.0001468033,487424
0.027018229,0.8711951971054077,120,566.21488535,1.033311,54.204205,724.892543554306,1501.0,122880,0.0045961966,761,-0.0013995357,491520
0.0,0.8889740854501724,121,580.72338228,1.0089641,20.690151,731.0848875045776,1501.0,123904,0.0009780511,661,-0.0002617132,495616
0.031656902,0.8923928067088127,122,589.2200489466667,1.058832,44.612934,737.0294995307922,1501.0,124928,0.0025396368,689,-0.0017532265,499712
0.0060221353,0.8915544673800468,123,589.2200489466667,1.0317163,26.766502,742.3182122707367,1501.0,125952,0.0021627592,774,-0.0015455885,503808
0.0031738281,0.9002626985311508,124,595.91338228,1.0307385,16.35993,748.2246053218842,1501.0,126976,0.0011322933,693,-0.00097050355,507904
0.013671875,0.9002915620803833,125,603.0900489466667,1.0606335,39.25582,754.2236337661743,1501.0,128000,0.0020554175,682,-0.001201529,512000
0.016682943,0.9057962447404861,126,603.0900489466667,1.0365578,23.894897,759.4299426078796,1501.0,129024,0.001873421,786,-0.0010649564,516096
0.030354818,0.8834877237677574,127,601.0567156133333,1.0404965,3.5620143,765.4577510356903,1501.0,130048,0.0040533743,679,-0.0017319071,520192
0.00048828125,0.9023410603404045,128,603.8900489466666,1.0182621,15.323601,771.4043989181519,1501.0,131072,0.0019283929,688,-0.001385674,524288
0.010172526,0.8601276874542236,129,612.21338228,1.0367242,44.665527,777.303708076477,1501.0,132096,0.002360657,694,-0.0014996651,528384
0.010253906,0.9319558590650558,130,612.21338228,0.98495126,8.868233,782.7065486907959,1501.0,133120,0.0036361984,758,-0.0015220982,532480
0.021484375,0.9097137078642845,131,615.9867156133333,1.037399,29.157906,788.8260159492493,1501.0,134144,0.0025222048,669,-0.0008405633,536576
0.004313151,0.8689239323139191,132,621.9233822799999,1.025499,44.960255,794.8640434741974,1501.0,135168,0.001368097,678,-0.0009789123,540672
0.013264974,0.9245300367474556,133,621.9233822799999,0.983404,24.416552,800.3307852745056,1501.0,136192,0.003318955,749,-0.0017311339,544768
0.0016276041,0.9124643877148628,134,625.3867156133333,1.0165973,24.429008,806.4762668609619,1501.0,137216,0.0008033288,666,-3.2661086e-05,548864
0.0087890625,0.8774294182658195,135,627.69338228,1.0288017,42.468357,812.5947349071503,1501.0,138240,0.0012651883,669,-0.0019072439,552960
0.023763021,0.9246292635798454,136,627.69338228,1.0037435,31.358208,817.9744780063629,1501.0,139264,0.0028623964,761,-0.0016993497,557056
8.138021e-05,0.9148547872900963,137,633.1800489466666,1.0218757,19.87457,824.0970087051392,1501.0,140288,0.0006878108,669,-0.0013244901,561152
0.021972656,0.8885029628872871,138,635.08338228,1.0508136,42.369026,830.1232099533081,1501.0,141312,0.0018411133,679,-0.0014856645,565248
0.0017903646,0.9167217686772346,139,635.08338228,1.0184268,28.965057,835.3305134773254,1501.0,142336,0.0013702055,786,-0.00056259125,569344
0.0014648438,0.915263257920742,140,637.4233822799999,1.0005702,16.293503,841.8079435825348,1501.0,143360,0.0023023265,632,-0.0013952507,573440
0.0,0.9080165401101112,141,640.3100489466666,1.0492097,42.993908,848.7291481494904,1501.0,144384,0.00022049202,591,0.00026702703,577536
0.0075683594,0.9245915859937668,142,640.3100489466666,1.0002446,31.79206,854.604562997818,1501.0,145408,0.0021487728,697,-0.0007861327,581632
0.0,0.9203675761818886,143,641.9500489466667,0.96650344,11.525684,863.7457687854767,1501.0,146432,0.0010357271,448,-0.0003646399,585728
0.025553385,0.9148812219500542,144,643.1600489466666,1.0323455,36.98049,871.2549493312836,1501.0,147456,0.0024132987,545,-0.0010847559,589824
0.0,0.9281365796923637,145,643.1600489466666,1.0037915,31.424364,877.1433041095734,1501.0,148480,0.00071628153,695,-0.00022207834,593920
0.0,0.92481729388237,146,647.9000489466666,0.97447157,13.746367,883.5605511665344,1501.0,149504,0.00042371717,638,-0.00011520489,598016
0.0030110676,0.9213351234793663,147,650.0400489466666,1.0367316,34.291225,889.8909177780151,1501.0,150528,0.0009794083,647,-0.0008154749,602112
0.006754557,0.9197384938597679,148,650.0400489466666,0.9996398,37.302708,895.375949382782,1501.0,151552,0.0023475823,746,-0.0023523623,606208
0.020589193,0.9238653481006622,149,653.6367156133333,0.9302798,17.125937,901.3875675201416,1501.0,152576,0.004326428,681,-0.0038235334,610304
0.0033365886,0.9181439504027367,150,659.7600489466666,0.97160786,31.011543,907.2622487545013,1501.0,153600,0.0011293351,697,-0.00047952216,614400
0.0013834635,0.664379745721817,151,666.74338228,1.0647951,54.52686,913.3868639469147,1501.0,154624,0.0027033163,668,-0.0010318387,618496
0.01928711,0.9406201243400574,152,666.74338228,0.9817042,25.101326,918.8182497024536,1501.0,155648,0.0029355725,754,-0.001746501,622592
0.0,0.9175114184617996,153,670.8367156133334,1.0106157,25.726343,925.1077163219452,1501.0,156672,0.000496419,651,0.00041597072,626688
0.0056152344,0.8640193790197372,154,679.2000489466667,1.0543832,49.435684,931.3924031257629,1501.0,157696,0.0013980769,651,-0.0012585312,630784
8.138021e-05,0.9472321644425392,155,679.2000489466667,0.96528596,14.223358,936.7043404579163,1501.0,158720,0.0010809236,771,-0.00022105368,634880
0.0,0.9275301471352577,156,685.9200489466666,0.9959755,21.655294,942.9281346797943,1501.0,159744,0.0014390441,658,-0.0008435184,638976
0.007080078,0.894916296005249,157,687.4466543866666,1.0354469,41.368237,948.9366207122803,1501.0,160768,0.001952015,681,-0.00039057407,643072
0.009195964,0.9383293092250824,158,687.4466543866666,1.0017266,27.841585,954.2172389030457,1501.0,161792,0.0026600116,775,-0.002195811,647168
0.0045572915,0.9243053495883942,159,689.42998772,0.9758692,21.23855,960.4272768497467,1501.0,162816,0.0016757617,659,-0.0018086651,651264
0.0014648438,0.9172650203108788,160,697.4182371766667,1.0434908,42.23579,966.4450085163116,1501.0,163840,0.00088599237,680,0.00067027105,655360
0.026367188,0.9449301362037659,161,697.4182371766667,0.99716395,28.683807,971.6242396831512,1501.0,164864,0.0028812212,790,-0.0010020348,659456
0.0,0.9269154518842697,162,700.1249828599998,1.0036045,15.154247,977.7773473262787,1501.0,165888,0.0002885221,665,0.00014075542,663552
0.0039876304,0.8781406283378601,163,698.3518774733334,1.0339166,32.011715,984.1364798545837,1501.0,166912,0.0017767659,644,-0.0006955462,667648
0.008626302,0.924492247402668,164,698.3518774733334,0.9996262,20.495003,989.3818101882935,1501.0,167936,0.002152195,780,-0.0013680871,671744
0.020019531,0.8468180149793625,165,697.17857544,0.9760774,20.44103,995.5856597423553,1501.0,168960,0.0018271557,660,-0.0012443528,675840
0.0030110676,0.9344669803977013,166,698.4585754399999,1.0558379,33.53024,1001.68612241745,1501.0,169984,0.001740879,671,-0.0005917827,679936
0.010986328,0.9516466334462166,167,698.4585754399999,0.9911992,29.122726,1007.0822887420654,1501.0,171008,0.0029547142,759,-0.0007387451,684032
0.00024414062,0.9352695122361183,168,699.2485754399999,0.97961736,18.610731,1013.2395348548889,1501.0,172032,0.00034498717,665,-0.0001371505,688128
0.001546224,0.9370672851800919,169,700.7885754399999,1.0367422,29.571154,1019.3554973602295,1501.0,173056,0.0011969367,669,0.00021961406,692224
0.0035807292,0.932570181787014,170,700.7885754399999,1.0130152,34.447037,1024.6492171287537,1501.0,174080,0.0026273828,773,-0.00078935426,696320
0.008544922,0.9349418729543686,171,704.80857544,0.965122,14.901882,1030.742572069168,1501.0,175104,0.0019684439,672,-0.0012123277,700416
0.010904948,0.9376499056816101,172,707.4619087733333,1.0194434,26.004858,1036.7922930717468,1501.0,176128,0.0011347597,677,-0.00025850916,704512
0.0011393229,0.8363473564386368,173,710.5252421066666,1.0308393,41.533737,1042.7106425762177,1501.0,177152,0.00059461535,692,-0.00090424466,708608
0.017822266,0.9622023180127144,174,710.5252421066666,0.9507234,16.63865,1048.2645921707153,1501.0,178176,0.0036015864,737,-0.003087444,712704
0.009847005,0.9394493401050568,175,710.6152421066666,0.9844108,22.62604,1054.3260066509247,1501.0,179200,0.0027199453,675,-0.0019834067,716800
0.0,0.8899347707629204,176,710.1452421066665,1.0345474,42.454773,1060.2282252311707,1501.0,180224,0.00030253234,694,0.00034389412,720896
0.0017903646,0.9576453119516373,177,710.1452421066665,0.9583644,22.898417,1065.4858269691467,1501.0,181248,0.0011553032,779,-0.0005842521,724992
0.0045572915,0.9351195693016052,178,714.6119087733333,0.9388004,24.98971,1071.6887521743774,1501.0,182272,0.0015386346,660,-0.0010601867,729088
0.009114583,0.9201054126024246,179,720.0263018233333,1.0489649,39.70243,1078.024088859558,1501.0,183296,0.003797623,646,-5.63439e-05,733184
0.03466797,0.9622467011213303,180,720.0263018233333,0.96606827,24.924688,1083.5077583789825,1501.0,184320,0.0037934799,747,-0.0015427736,737280
0.0032552083,0.9388850145041943,181,720.4124963166666,0.94731855,21.012156,1089.7474040985107,1501.0,185344,0.0012855048,656,-0.0011081067,741376
0.0053710938,0.9322137460112572,182,725.5644974533333,1.0446879,36.155773,1095.7872347831726,1501.0,186368,0.0022813552,678,-0.0011962478,745472
0.0013834635,0.9605055823922157,183,725.5644974533333,0.9575204,23.622986,1101.1500089168549,1501.0,187392,0.001039521,763,-0.0007209684,749568
0.0,0.9424810856580734,184,725.85357085,0.88929534,17.187777,1107.4516484737396,1501.0,188416,0.0010955472,650,-0.00046898564,753664
0.009114583,0.9365704879164696,185,728.0369041833333,1.0071156,32.800014,1113.528645515442,1501.0,189440,0.0015287036,674,0.00018817931,757760
0.0066731772,0.93242496997118,186,728.0369041833333,1.0126083,33.88367,1118.9008629322052,1501.0,190464,0.0015238927,762,-0.0009860501,761856
0.0039876304,0.9417962580919266,187,731.7069041833333,0.9525945,19.538069,1124.9588062763214,1501.0,191488,0.0019924527,676,-0.00010436401,765952
0.021728516,0.9449540413916111,188,733.8769041833333,1.0318596,29.534752,1131.0649909973145,1501.0,192512,0.002698389,670,-0.0019645595,770048
0.0030110676,0.9590912759304047,189,733.8769041833333,0.9344016,21.03385,1136.3999943733215,1501.0,193536,0.001729566,767,-0.0006285626,774144
0.001953125,0.945566926151514,190,732.7669041833333,0.9164028,14.121541,1142.3687663078308,1501.0,194560,0.00154529,686,-0.0005073947,778240
0.0038248699,0.9466033466160297,191,736.6602375166666,0.99943805,26.46145,1148.4394958019257,1501.0,195584,0.0011591736,674,-0.00061872083,782336
0.040283203,0.9415490217506886,192,736.6602375166666,1.0027229,32.69983,1153.7718081474304,1501.0,196608,0.0048111007,768,-0.0018750759,786432
0.00016276042,0.9381335116922855,193,737.9302375166667,0.9252057,20.848806,1160.0945055484772,1501.0,197632,0.0009494655,647,-0.00040778753,790528
0.037434895,0.9499886892735958,194,742.2502375166666,1.0058187,23.558939,1166.2413442134857,1501.0,198656,0.0039813616,666,-0.0022039234,794624
0.0,0.9062329679727554,195,739.6602375166666,0.9874046,29.772268,1172.5646715164185,1501.0,199680,0.00018009957,647,0.0001846492,798720
0.05086263,0.9746986795216799,196,739.6602375166666,0.9466253,5.36231,1177.9957814216614,1501.0,200704,0.0049041826,754,-0.002962652,802816
0.0,0.9452911913394928,197,738.9202375166666,0.9959409,20.891516,1184.222663640976,1501.0,201728,0.0006053921,657,-0.00017163421,806912
0.0050455728,0.9045816361904144,198,739.6502375166666,1.0278434,35.980034,1190.2708339691162,1501.0,202752,0.0015882574,677,-0.000195672,811008
0.00056966144,0.9695823863148689,199,739.6502375166666,0.9819065,12.961598,1195.5615670681,1501.0,203776,0.0014638634,774,-0.0007842925,815104
0.00032552084,0.9447414018213749,200,741.7469041833333,1.0040268,19.541372,1201.6393148899078,1501.0,204800,0.0010818846,674,-0.000433084,819200
0.020100912,0.9294352382421494,201,742.2835708499999,1.0476955,34.872326,1207.684737443924,1501.0,205824,0.0036379073,677,-0.0001809896,823296
0.0,0.9694490768015385,202,742.2835708499999,0.9750207,16.173878,1213.0333442687988,1501.0,206848,0.0008223076,765,-0.00068479864,827392
