-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.787500000000000000e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.176086956521739069e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.888679245283018915e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.853703703703703809e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.962745098039215819e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.962745098039215819e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
1.570685601663407560e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.962745098039215819e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.962745098039215819e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.888679245283018915e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
2.360231308983589926e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.819999999999999929e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.819999999999999929e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.819999999999999929e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.888679245283018915e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.888679245283018915e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.668333333333333357e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.383333333333333215e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
2.432336985473656554e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.925000000000000000e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.787500000000000000e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.888679245283018915e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.327906976744186096e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-1.962745098039215819e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.042857142857142705e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.176086956521739069e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.224444444444444358e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.176086956521739069e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.085416666666666785e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.129787234042553123e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
-2.001999999999999957e+01,5.000000000000000104e-04,1.000000000000000048e-04,1.000000000000000000e+00
