#{"env_id": "SetDown-v2", "t_start": 1532964855.3560827}
r,l,t
10,31,21.47417
10,24,21.526716
10,28,21.59259
10,31,21.658072
10,22,21.706685
-0.89974,26,21.76352
-7.033525,48,21.866436
10,30,21.936744
10,15,21.971241
10,36,22.049786
10,23,22.099594
10,19,22.141718
-0.022704,23,22.191476
10,19,22.234234
-0.005797,22,22.287324
10,28,22.348919
10,23,22.400548
10,23,22.451746
-3.187143,18,22.495851
-6.424465,19,22.685422
10,24,22.737594
-1.261964,27,22.797095
-3.595143,12,22.826053
-0.064691,25,22.885423
-7.276017,21,22.937684
10,25,22.994933
-3.592183,33,23.0687
10,21,23.115825
-11.96641,18,23.156757
-9.849777,25,23.212955
10,21,23.261107
-4.640801,18,23.303303
10,19,23.344951
-2.647479,21,23.397557
-2.437479,21,23.444355
10,15,23.479893
10,28,23.542453
10,20,23.593305
10,29,23.661968
10,27,23.722094
10,18,23.761533
10,22,23.815228
10,22,23.866245
10,22,23.918298
10,23,23.973497
10,26,24.034962
10,50,24.146449
10,26,24.203571
10,24,24.261436
10,21,24.310659
10,26,24.367748
10,29,24.43253
10,38,24.512652
10,27,24.572359
10,27,24.631035
10,21,24.681263
10,18,24.721797
10,21,24.768973
10,24,24.82774
10,23,24.883089
-5.06062,21,24.930014
10,19,25.118764
10,19,25.163446
10,19,25.208249
10,25,25.26125
-5.393398,21,25.31006
10,30,25.383815
-0.077981,18,25.428748
10,26,25.486395
-0.067725,14,25.518364
10,23,25.569345
10,24,25.624022
10,30,25.689729
10,19,25.7336
-0.023725,21,25.7819
10,24,25.838255
10,22,25.887899
10,24,25.943559
10,26,26.00481
10,27,26.064752
10,19,26.109069
10,20,26.157001
10,24,26.211079
-1.857925,26,26.269917
10,24,26.321311
10,29,26.38528
10,22,26.436323
10,19,26.478358
10,24,26.530597
10,25,26.587064
10,33,26.660693
10,24,26.713356
10,23,26.766532
10,22,26.816824
10,21,26.865384
10,34,26.941711
10,17,26.980273
10,29,27.044261
10,21,27.096005
10,30,27.159543
10,25,27.213051
10,16,27.252842
-0.581945,24,27.30931
10,19,27.353252
10,20,27.54322
10,20,27.589742
10,19,27.633671
-0.39449,31,27.705695
10,30,27.781044
10,20,27.826846
10,30,27.893091
10,26,27.950999
10,25,28.005523
10,24,28.058422
10,27,28.11752
10,24,28.171063
10,22,28.223322
10,19,28.26587
10,22,28.318083
-1.152728,22,28.365699
-4.736244,20,28.415303
-4.644244,14,28.447079
-8.45204,16,28.490406
10,17,28.533736
-1.33211,28,28.592728
10,22,28.641035
10,29,28.703361
10,21,28.750115
10,38,28.832774
-4.122244,16,28.867743
-2.487818,27,28.926905
-2.103569,25,28.980301
-2.103569,25,29.033055
-2.465318,23,29.082158
10,24,29.1345
10,18,29.175059
-3.215182,22,29.222894
-2.448209,18,29.263193
10,21,29.313031
10,19,29.355762
10,27,29.420073
10,29,29.489429
10,20,29.533246
10,21,29.580034
10,22,29.630954
-0.602435,27,29.688687
10,24,29.742843
10,20,29.935919
10,19,29.97921
10,21,30.026835
10,16,30.06368
-1.865771,22,30.115367
10,38,30.207918
10,18,30.250492
10,17,30.28687
10,22,30.33676
10,22,30.388468
10,24,30.443839
-5.108875,33,30.516707
10,18,30.556637
10,27,30.616435
10,20,30.662679
10,19,30.707258
10,23,30.760871
10,22,30.812603
10,30,30.879762
10,20,30.925434
10,36,31.004631
10,25,31.058898
10,29,31.123574
10,30,31.189298
10,27,31.249555
10,22,31.302473
10,15,31.338112
10,29,31.40417
10,18,31.445739
10,20,31.491161
10,23,31.543944
10,15,31.583525
10,16,31.621766
10,23,31.67626
10,29,31.741457
10,24,31.800139
10,36,31.879465
10,42,31.971091
10,16,32.009621
10,17,32.049994
10,21,32.098146
-1.61165,23,32.154601
10,26,32.362783
10,38,32.44807
10,19,32.488403
10,28,32.552687
10,24,32.615039
10,24,32.675354
10,30,32.742112
10,30,32.8079
10,17,32.848469
10,27,32.911828
10,16,32.952667
-0.263579,33,33.025958
10,18,33.067483
10,24,33.123605
10,28,33.184835
10,23,33.236495
10,32,33.305275
10,28,33.367967
10,22,33.420673
10,24,33.476439
10,21,33.52276
10,20,33.569602
10,17,33.609981
10,17,33.650168
10,13,33.679844
10,29,33.745298
10,20,33.790968
10,19,33.833849
10,25,33.889421
10,19,33.938785
10,22,33.988107
10,17,34.026765
-0.030759,24,34.078986
-2.140102,31,34.151574
-1.808512,22,34.201321
10,23,34.253185
10,20,34.297801
10,18,34.340506
10,28,34.406084
-2.2248,24,34.461195
10,26,34.51953
10,29,34.584692
10,16,34.622749
-0.031259,38,34.853824
10,29,34.918941
10,22,34.965442
10,20,35.011969
10,33,35.099194
-0.956005,25,35.159236
-2.511443,26,35.218428
10,30,35.285542
10,20,35.329454
10,17,35.36838
10,24,35.423875
10,27,35.482648
10,22,35.531454
10,22,35.584413
10,42,35.674762
10,19,35.719304
-2.588976,22,35.76919
10,23,35.821993
10,31,35.888664
10,21,35.938261
10,29,36.001591
10,14,36.034278
10,30,36.101996
10,39,36.184292
10,23,36.239522
10,21,36.287416
10,26,36.345579
10,22,36.393675
10,24,36.452008
10,26,36.510222
10,27,36.572425
10,24,36.625596
10,20,36.671541
10,18,36.71362
10,37,36.794502
10,23,36.846037
10,18,36.889772
10,18,36.932888
10,29,37.000272
10,20,37.047422
10,27,37.25482
10,32,37.32419
10,15,37.363733
10,17,37.402486
10,24,37.462292
10,24,37.523173
10,21,37.577832
10,23,37.632644
-6.981618,19,37.677823
10,19,37.719689
-0.356246,25,37.779526
-0.305288,16,37.817715
10,24,37.873328
-1.755907,18,37.915762
-2.665983,32,37.982929
-0.874703,33,38.06004
-0.237289,25,38.119614
-0.199289,18,38.163715
10,25,38.219951
-2.907254,20,38.264401
10,25,38.32409
-3.522137,29,38.393381
10,21,38.443637
-0.614165,19,38.487772
-1.895812,21,38.536084
-1.129717,22,38.588075
10,14,38.626257
10,27,38.684647
10,25,38.739711
10,32,38.812149
10,32,38.885546
10,32,38.960227
10,23,39.011968
10,32,39.085862
10,22,39.13668
10,12,39.164608
10,24,39.217013
10,16,39.255896
10,24,39.308488
10,17,39.348142
10,19,39.392339
10,23,39.449825
10,33,39.524756
10,29,39.738743
10,23,39.793425
10,25,39.851079
-0.804676,25,39.908786
10,32,39.994615
10,22,40.044885
-1.225262,19,40.086878
10,25,40.141953
10,24,40.194914
-0.273835,34,40.268813
-0.368608,21,40.318668
-7.962665,26,40.379231
-2.983463,23,40.435308
-8.823862,17,40.474126
-2.033833,21,40.521027
-1.324499,15,40.555279
-0.669676,25,40.616382
-2.677105,31,40.684191
10,26,40.741761
-12.588342,12,40.771803
-1.085105,25,40.832798
10,19,40.874226
10,22,40.924391
-2.65932,13,40.958389
-3.635398,17,40.997283
10,15,41.03197
10,16,41.068725
10,18,41.110233
10,24,41.167916
-2.109109,20,41.21173
-1.475965,27,41.270732
-0.17152,32,41.343195
-2.396295,24,41.399043
-1.041069,18,41.440774
-0.042715,26,41.495604
10,19,41.539506
-0.944705,20,41.583433
-0.914705,17,41.624599
10,22,41.674379
10,23,41.723781
-3.092506,18,41.766868
10,15,41.802465
10,19,41.846185
-7.607224,16,41.885437
10,30,41.953254
-7.380396,22,42.152858
-2.394937,18,42.193079
10,17,42.232263
-1.475582,39,42.316564
10,30,42.385263
-8.663224,15,42.424832
-8.667224,15,42.460954
-1.819891,25,42.514916
-1.490891,17,42.554787
-4.812774,22,42.603194
-0.015533,26,42.66335
10,24,42.718863
10,31,42.787064
-9.049888,15,42.824641
-1.954937,23,42.876536
-7.671724,17,42.916914
-7.575338,22,42.969119
-5.55903,22,43.020698
10,28,43.088644
10,31,43.154873
10,24,43.20723
10,31,43.275952
10,21,43.32355
10,29,43.390128
10,22,43.439406
10,23,43.490165
10,22,43.539943
10,28,43.600497
10,33,43.669708
10,32,43.739346
10,19,43.781282
10,22,43.829464
-0.762915,41,43.921005
10,21,43.968363
-1.433745,21,44.017309
10,16,44.052788
10,19,44.098783
10,18,44.139972
-1.763271,37,44.221385
10,18,44.262478
-1.313271,21,44.310239
10,23,44.366424
10,31,44.582697
10,27,44.646038
10,15,44.68033
10,35,44.761316
-0.069881,16,44.799707
-0.48632,23,44.855972
10,21,44.906839
10,27,44.968808
-0.374679,21,45.017078
10,20,45.063896
-6.069745,23,45.117795
10,21,45.167218
10,27,45.232053
-0.547679,24,45.288654
10,19,45.330943
10,23,45.382074
10,17,45.427088
-1.814183,21,45.476946
-0.826905,26,45.536503
-2.813462,16,45.573514
-16.84625,29,45.634694
10,39,45.719015
10,22,45.767984
-4.222634,14,45.798423
-1.541183,27,45.858811
10,20,45.90-0.26710,23,45.963352
10,25,46.01819
10,14,46.050956
-1.853183,19,46.09310,2110,23,46.1410,23,10,29,46.209691
-5.769833,24,46.262128
-3.710,29,46.427953
10,20,46.473078
10,33,46.546579
10,24,46.601449
