#{"t_start": 1534278894.4972281, "env_id": "SetDown-v3"}
r,l,t
0,1500,18.856503
1,1500,37.692285
0,1500,55.04239
0,1500,72.972888
0,1500,91.618086
0,1500,108.849984
0,1500,126.43023
0,1500,144.195349
0,1500,169.770487
0,1500,188.260554
0,1500,206.117593
0,1500,224.578454
0,1500,242.251667
0,1500,265.945378
0,1500,283.195717
0,1500,300.81234
0,1409,317.032336
0,1303,343.341117
0,1158,361.217556
0,1202,375.936772
0,990,389.442931
0,1044,404.017677
0,802,425.00028
0,771,436.411012
0,688,448.129986
0,867,459.570534
0,808,472.488603
0,679,482.444234
0,671,502.102358
0,638,512.390611
0,695,522.555891
0,668,533.258441
0,702,544.73896
0,718,554.583424
0,700,565.868239
0,660,582.896083
0,970,596.743876
0,839,608.101272
0,725,619.894551
0,1500,640.124761
0,790,654.179562
0,1500,677.12783
0,1500,696.324902
0,874,708.265641
0,768,719.815095
0,1089,736.205096
0,1500,763.523004
0,775,775.017052
0,641,784.814364
0,1500,806.887238
0,628,815.743912
0,704,833.807022
0,574,841.98471
0,741,854.536377
0,1051,870.018915
0,819,881.871277
0,1500,910.044883
0,660,919.680617
0,685,931.630298
0,908,945.365475
0,1500,966.801246
0,1500,993.392869
0,562,1001.171434
0,766,1014.50224
0,735,1025.77214
0,675,1037.090834
