#{"t_start": 1534278894.3050003, "env_id": "SetDown-v3"}
r,l,t
12,1500,19.04355
0,1500,37.884371
0,1500,55.24828
0,1500,73.151633
0,1500,91.81001
0,1500,109.046783
0,1500,126.622512
0,1500,144.387405
0,1500,169.957078
0,1500,188.458803
0,1500,206.303099
0,1500,224.770675
0,1500,242.443817
0,1500,266.137487
0,1500,283.387686
0,1500,301.004571
0,1480,318.7073
0,1279,346.339795
0,1096,360.324378
0,1220,376.572523
0,969,388.253526
0,1100,405.493904
0,802,426.44166
0,752,437.613533
0,779,450.634858
0,881,463.638909
0,803,475.323198
0,688,486.757501
0,700,505.362758
0,640,515.259997
0,661,525.283767
0,670,536.821776
0,747,547.122992
0,703,558.317228
0,807,572.928237
0,702,588.161354
0,1500,607.846796
0,757,620.767761
0,711,630.364935
0,1500,652.353618
0,840,668.954301
0,1500,687.750681
0,1500,706.92433
0,774,718.048381
0,980,732.379255
0,902,754.08347
0,1500,774.328773
0,709,785.564194
0,634,795.206219
0,1500,816.517924
0,603,832.836359
0,725,843.639202
0,573,852.984363
0,848,865.879709
0,987,880.456017
0,407,890.676028
0,1500,913.181241
0,643,924.523717
0,698,935.332512
0,1500,957.544756
0,1500,984.597865
0,1083,999.597526
0,541,1007.736325
0,755,1020.905787
0,723,1031.744499
0,710,1042.681318
