#{"t_start": 1534278893.7709916, "env_id": "SetDown-v3"}
r,l,t
0,1500,19.577877
0,1500,38.418351
0,1500,55.78054
0,1500,73.685379
0,1500,92.353188
0,1500,109.5762
0,1500,127.166268
0,1500,144.921287
0,1500,170.498216
0,1500,188.986432
0,1500,206.863092
0,1500,225.30471
0,1500,242.977825
0,1500,266.671496
0,1500,283.930116
0,1500,301.538754
0,1500,320.290758
0,1175,341.778852
0,1148,360.159665
0,1219,375.486427
0,1009,389.251671
0,1137,406.840251
0,794,428.155372
0,769,439.839487
0,713,450.662294
0,828,461.969695
0,778,474.282158
0,750,485.336234
0,686,505.094301
0,645,514.930752
0,697,525.380461
0,662,536.862761
0,732,546.9633
0,703,558.267783
0,851,575.496056
0,666,586.595546
0,1403,606.181058
0,756,618.542677
0,763,629.548709
0,1500,649.475183
0,764,667.828928
0,1500,686.519887
0,1500,704.686849
0,774,716.599719
0,1007,731.096503
0,914,751.671941
0,1500,772.615179
0,707,783.768371
0,638,793.891594
0,1500,814.917118
0,622,830.647337
0,766,843.422154
0,600,852.953351
0,1021,868.125961
0,1038,884.450626
0,886,903.591742
0,1500,926.00976
0,615,935.157669
0,661,945.090062
0,1500,966.18513
0,1500,992.966837
0,796,1006.133912
0,536,1014.734035
0,682,1025.11223
0,741,1037.816844
