#{"t_start": 1534278894.1876013, "env_id": "SetDown-v3"}
r,l,t
0,1500,19.166115
32,1500,38.001726
0,1500,55.352051
0,1500,73.268978
0,1500,91.927468
0,1500,109.164003
0,1500,126.739768
0,1500,144.504872
0,1500,170.074656
0,1500,188.56993
0,1500,206.42078
0,1500,224.895007
0,1500,242.567388
0,1500,266.255049
0,1500,283.51434
0,1500,301.128104
0,1456,318.159091
0,1209,340.307589
0,1131,358.641073
0,1237,374.583668
0,1024,389.304101
0,1153,407.478899
0,798,428.790875
0,776,441.353635
0,780,452.907922
0,908,465.920854
0,740,476.724355
0,734,490.121386
0,748,507.668202
0,635,517.397269
0,668,529.424136
0,643,539.226431
0,764,549.518286
0,712,560.804987
0,839,578.840632
0,684,590.516701
0,1236,606.66855
0,776,619.259567
0,781,629.98226
0,1500,651.126384
0,948,670.630167
0,1500,689.485976
0,1500,709.48605
0,833,722.255394
0,1009,735.97608
0,886,756.046425
0,1500,776.635995
0,688,788.923411
0,611,798.051885
0,1500,820.536121
0,596,834.748093
0,713,845.483892
0,599,855.489861
0,958,868.865512
0,910,883.184592
0,820,901.81895
0,1500,923.471647
0,596,933.214991
0,643,942.882153
0,1346,962.818906
0,1500,989.603994
0,994,1002.685748
0,547,1012.612809
0,693,1023.034248
0,717,1033.768821
