#{"t_start": 1534278894.4659219, "env_id": "SetDown-v3"}
r,l,t
0,1500,18.887942
0,1500,37.723417
0,1500,55.073689
0,1500,72.996578
0,1500,91.653841
0,1500,108.893508
0,1500,126.466399
0,1500,144.237805
0,1500,169.796106
0,1500,188.29186
0,1500,206.142338
0,1500,224.623831
0,1500,242.282899
0,1500,265.985148
0,1500,283.226927
0,1500,300.863249
0,1497,319.114128
0,1254,345.666557
0,1069,359.032915
0,1309,377.42083
0,977,391.139864
0,954,402.765199
0,792,424.124455
0,733,435.200294
0,698,446.954437
0,971,460.158431
0,714,471.444443
0,677,481.356366
0,664,498.173741
0,681,511.714129
0,674,521.647504
0,644,532.131615
0,712,543.693473
0,695,553.32506
0,727,563.586812
0,679,582.039742
0,962,595.835649
0,788,605.941722
0,757,618.337073
0,1500,639.100758
0,956,659.414764
0,1500,678.233803
0,1500,697.523873
0,789,708.722271
0,725,718.602525
0,944,732.670237
0,1500,761.661248
0,802,772.40716
0,678,782.435553
0,1500,805.354199
0,659,813.742452
0,955,836.121134
0,583,845.67009
0,819,858.819628
0,940,872.871407
0,704,882.493502
0,1350,908.504537
0,615,917.642638
0,696,928.590171
0,1055,944.821146
0,1500,965.941238
0,1500,992.794704
0,557,1000.627112
0,840,1015.487964
0,632,1024.986267
0,684,1035.095442
