clipfrac,eplenmean,explained_variance,eprewmean,policy_loss,value_loss,fps,nupdates,approxkl,total_timesteps,policy_entropy,serial_timesteps,time_elapsed
0.0047999998,1409.7948717948718,0.9802052136510611,263.05927208205134,-0.0020319289,4.300502,399,184,0.0008077381,276000,1.0544146,276000,715.1140191555023
0.0006,1409.5102040816328,0.9654209539294243,264.34251554081635,-0.0012441574,9.464785,399,185,0.00026046264,277500,1.0134848,277500,718.8698847293854
0.0,1408.9949494949494,0.9592437334358692,266.7502433939394,-0.00070423767,11.983545,365,186,0.00025282602,279000,1.0298553,279000,722.9727654457092
0.0,1408.6482412060302,0.9692721404135227,268.1196743668342,-0.001190214,9.246063,390,187,0.00020957188,280500,0.935824,280500,726.817734003067
0.00033333336,1408.6,0.9715374745428562,269.52005594,-0.0013408703,10.015184,361,188,0.00026872638,282000,1.0230256,282000,730.9722640514374
0.02906666,1409.0597014925372,0.4761398434638977,268.7819727761194,-0.0026871725,6.8457766,382,189,0.002572213,283500,1.1987059,283500,734.8979501724243
0.0006,1408.618811881188,0.9783578366041183,269.784970480198,-0.00150178,7.563631,391,190,0.00051848684,285000,0.91529,285000,738.7308104038239
0.0,1408.3645320197045,0.9756513852626085,271.02669887684726,-0.000504644,7.587174,380,191,0.000119532786,286500,1.2122585,286500,742.6733667850494
0.066533305,1408.8186274509803,0.8200244009494781,269.698136627451,-0.0036901168,0.96031225,371,192,0.0053548366,288000,1.3009067,288000,746.7094202041626
0.0,1409.2682926829268,0.4291565418243408,268.7625757707317,-0.0004312357,4.026697,389,193,0.00067636656,289500,1.232095,289500,750.5620226860046
0.0020666665,1409.7135922330096,0.9543638303875923,267.4579030728155,-0.0018319744,1.2217457,392,194,0.0009409026,291000,1.1074011,291000,754.3841564655304
0.0,1408.5603864734298,0.9676264338195324,268.01754993236716,0.00068368064,9.412897,384,195,0.00042963919,292500,0.9940907,292500,758.2826907634735
0.0,1407.5721153846155,0.9593240283429623,268.8639513317308,-0.0017275511,4.350994,402,196,0.00016503535,294000,1.2712389,294000,762.0102348327637
0.0052666664,1408.0191387559807,0.36616039276123047,268.52111224401915,-0.0014277865,16.304451,404,197,0.0018763222,295500,1.212611,295500,765.7223815917969
0.0,1408.4619047619049,0.45848172903060913,268.48089170000003,-0.0019802544,3.4815655,399,198,0.0010278485,297000,1.2601234,297000,769.4818148612976
0.0,1408.9004739336492,0.2809222340583801,267.53697266824645,-0.00045123693,6.486054,402,199,0.00032049537,298500,1.2971845,298500,773.211138010025
0.0,1409.3349056603774,0.2769405245780945,267.46588427358495,-0.00069007964,16.027393,390,200,8.371179e-05,300000,1.2897905,300000,777.0561285018921
0.0,1409.7652582159624,0.39898115396499634,267.7512293708921,-4.9239192e-05,13.451489,403,201,1.3814955e-05,301500,1.2886351,301500,780.7799243927002
0.0059999996,1410.1915887850466,0.9719564989209175,267.0117828457944,-0.0026318645,8.276071,402,202,0.0012618124,303000,0.99793077,303000,784.5034863948822
0.022666661,1409.4651162790697,0.35460472106933594,267.8270095209303,-0.0034917828,25.000381,400,203,0.0024382952,304500,1.21523,304500,788.2499351501465
0.0,1409.3870967741937,0.9641964808106422,269.0003482165899,-0.0004976129,8.17947,355,204,0.00013250137,306000,0.843735,306000,792.4723742008209
0.0,1408.591743119266,0.9832960180938244,269.8512200321101,-0.00057581277,5.570918,384,205,0.000118428434,307500,0.9788832,307500,796.3785371780396
0.015799997,1409.013698630137,0.5621091425418854,270.06576196803655,-0.0019437672,16.577469,383,206,0.002390486,309000,1.0909823,309000,800.2947597503662
0.0,1408.2227272727273,0.9612019211053848,270.2172157045455,-0.0012141917,7.899245,390,207,0.00025021302,310500,0.8814492,310500,804.1366140842438
0.0,1407.6515837104073,0.9778213240206242,271.0271119276018,-0.0009368475,9.065219,404,208,0.0001338046,312000,0.98329043,312000,807.8506507873535
0.0,1407.3153153153153,0.9773078504949808,272.24837680630634,-0.0007796764,9.485869,399,209,0.00012947452,313500,1.0014944,313500,811.6058704853058
0.11746663,1406.6905829596412,0.9349252209067345,273.23203410762335,-0.008881051,5.5850067,367,210,0.0068969512,315000,1.1590707,315000,815.6846947669983
0.0057999985,1407.111607142857,0.9705076925456524,272.51509701339285,-0.003772825,10.749823,398,211,0.0017025253,316500,1.0964674,316500,819.4490537643433
0.0,1407.2577777777778,0.9251503646373749,274.02349780000003,-0.00034108947,3.4799697,338,212,0.00018828925,318000,1.205676,318000,823.8780229091644
0.021933326,1407.6725663716813,0.9837181698530912,272.8110044469027,-0.004400676,6.1659875,346,213,0.0022651001,319500,1.1115842,319500,828.2034115791321
0.0025333334,1408.0837004405287,0.959953423589468,274.58403132158594,-0.0015380516,2.2333043,348,214,0.0016480387,321000,1.260241,321000,832.5115685462952
0.0112666655,1408.4912280701753,0.4204559326171875,273.80770925438594,-0.002612993,5.107683,341,215,0.0029830558,322500,1.256147,322500,836.9029364585876
0.0023333328,1408.8951965065503,0.9716166164726019,273.12352580349346,-0.0017546086,10.469234,377,216,0.0012648866,324000,1.0695249,324000,840.8757588863373
0.0,1409.2956521739131,0.8635206073522568,274.58426241304346,-0.000758505,11.49807,370,217,0.00034144122,325500,1.183577,325500,844.9256513118744
0.0106,1409.6926406926407,0.9831689801067114,274.2296453809524,-0.0016037562,6.8044786,392,218,0.0013553456,327000,1.0480324,327000,848.7487001419067
0.0,1410.0862068965516,0.9758882448077202,275.8057438663793,-0.0007360647,9.917177,401,219,8.490335e-05,328500,1.0831827,328500,852.4855420589447
0.0,1410.2875536480688,0.9769235961139202,277.50659868669527,-0.0003996605,9.50746,384,220,3.7362246e-05,330000,1.0336351,330000,856.3827862739563
0.010333332,1410.3504273504273,0.25360798835754395,278.8671410940171,-0.0013352418,16.649471,378,221,0.0022251592,331500,1.2211194,331500,860.3468608856201
0.0,1410.7838983050847,0.9845409570261836,280.1512071864406,-0.00038595166,7.338828,358,222,6.316605e-05,333000,1.0085652,333000,864.5330398082733
0.0015333333,1411.1645569620252,0.971086049452424,281.7556619493671,-0.0025568532,10.397063,398,223,0.00055844313,334500,1.1045418,334500,868.2938446998596
0.11286664,1411.5420168067226,0.7906138002872467,280.5718146302521,-0.0040744385,0.59046817,368,224,0.0068737203,336000,1.1642823,336000,872.3677470684052
0.0,1411.9163179916318,0.9733956009149551,282.0839180711297,-0.00012414128,11.128844,385,225,2.9538129e-05,337500,1.0428843,337500,876.2601795196533
0.06679996,1412.2875,0.8315456658601761,280.9085684125,-0.0053747874,0.61348975,405,226,0.005819371,339000,1.2160308,339000,879.9618887901306
0.0,1412.655601659751,0.9669003114104271,282.4251549045643,0.00017554485,11.7570505,395,227,0.000115965784,340500,1.0395006,340500,883.751452922821
0.039933316,1413.0206611570247,0.6075106859207153,281.5428272520661,-0.0039900155,3.0741723,375,228,0.005220038,342000,1.1991549,342000,887.7492175102234
0.0,1413.3827160493827,0.501864105463028,281.3037239465021,-6.718982e-05,11.792717,383,229,1.9384677e-05,343500,1.2659574,343500,891.6650927066803
0.0,1413.5368852459017,0.9779422115534544,282.74893244262296,-0.00064710947,8.18005,393,230,0.00012830696,345000,1.0386245,345000,895.4775061607361
0.0014666668,1413.6775510204081,0.9859040668234229,283.91042131836736,-0.0018227791,7.4496565,400,231,0.0005410976,346500,0.9049083,346500,899.2276747226715
0.0015999998,1414.0325203252032,0.5085557401180267,283.27407637398375,-0.0017543354,6.503157,403,232,0.0012467105,348000,1.2283329,348000,902.9457185268402
0.018066667,1414.3846153846155,0.5900136828422546,282.80192,-0.0015671849,8.369448,401,233,0.0020478596,349500,1.2161607,349500,906.6854753494263
0.0074,1414.733870967742,0.5959745943546295,282.7614393548387,-0.0020407694,13.303017,399,234,0.0018145004,351000,1.2909764,351000,910.4367394447327
0.014933334,1415.0803212851406,0.5441734790802002,282.0509241124498,-0.002467125,5.4491835,403,235,0.0027095953,352500,1.2428713,352500,914.1579854488373
0.0,1415.036,0.9819317404180765,282.955203052,-0.00043292317,7.7609777,396,236,0.00025150643,354000,0.987935,354000,917.940153837204
0.04839998,1415.3784860557769,0.46305257081985474,282.7954127609562,-0.0037873394,13.001001,399,237,0.0041273613,355500,1.2558174,355500,921.6952538490295
0.0018666668,1415.718253968254,0.5479571521282196,282.93813139285714,-0.0012968525,16.60937,402,238,0.001481059,357000,1.2402692,357000,925.4207532405853
0.0033333334,1416.0553359683795,0.6268206834793091,283.82661428063244,-0.0015181014,25.691833,401,239,0.0010743053,358500,1.2246504,358500,929.1563930511475
0.00013333333,1415.267716535433,0.9693882577121258,284.5017979173228,-0.0019762916,10.734025,400,240,0.0006342282,360000,0.8686785,360000,932.9012937545776
0.0,1414.6352941176472,0.9726012945175171,285.41737354117646,-0.00076461124,11.582793,396,241,0.00020103069,361500,0.94641757,361500,936.6870095729828
0.0,1414.23828125,0.9588370621204376,286.32830394921876,-0.00047044642,18.898108,392,242,9.448182e-05,363000,1.2395587,363000,940.5110511779785
0.0,1414.5758754863814,0.9442648030817509,287.7029304980545,-0.00035032892,25.67368,394,243,0.0003141809,364500,1.0766191,364500,944.3184444904327
0.0,1413.7635658914728,0.9700922500342131,288.4607429844961,-0.000814577,11.435273,402,244,0.0002626995,366000,1.0641754,366000,948.050055027008
6.666667e-05,1414.034749034749,0.9799920581281185,290.05075202702704,-0.0003656905,9.407901,398,245,9.8161465e-05,367500,0.9920636,367500,951.811785697937
0.0006666667,1414.3692307692309,0.9672608375549316,291.42588816538466,-0.0012484373,12.480559,389,246,0.00046768755,369000,1.0466,369000,955.6658055782318
0.0,1414.2068965517242,0.7846856415271759,292.5272091532567,-0.00045057744,19.730213,349,247,9.452931e-05,370500,1.1763734,370500,959.9634666442871
0.0026666664,1414.5381679389313,0.5399596393108368,292.833158389313,-0.0011172272,14.938513,346,248,0.0015020757,372000,1.2517873,372000,964.2985451221466
0.062466633,1414.8669201520913,0.581746518611908,293.08296795817495,-0.006406361,22.626928,344,249,0.0056856917,373500,1.2827965,373500,968.6590032577515
0.007466667,1415.1931818181818,0.6096794307231903,293.83958072727273,-0.0017345749,24.166115,332,250,0.0017042455,375000,1.2794932,375000,973.1698253154755
0.0006,1415.5169811320754,0.9885484483093023,294.5242278754717,-0.00092346274,6.9689884,353,251,0.0004225226,376500,0.9701464,376500,977.4123291969299
0.0,1415.625468164794,0.9593544118106365,296.89665856928843,-0.00037143755,15.712769,322,252,0.00010840488,378000,0.99785715,378000,982.0630667209625
0.0006,1415.3992537313434,0.9734668992459774,297.74927782462686,-0.001962266,12.496539,353,253,0.000375166,379500,0.8806692,379500,986.3109250068665
0.0044000004,1415.275092936803,0.9792075492441654,298.8147322788104,-0.0016939485,10.433674,363,254,0.00078282645,381000,1.0181202,381000,990.4425101280212
0.045733314,1415.5925925925926,0.5816582143306732,299.5776946222223,-0.005564987,24.698143,380,255,0.0049004806,382500,1.2560235,382500,994.3869149684906
0.04046665,1415.9077490774907,0.667454868555069,300.61446296309964,-0.004317401,29.07332,383,256,0.004425954,384000,1.1946905,384000,998.2976093292236
0.020399997,1415.6948529411766,0.9816236160695553,301.33966348161766,-0.0029460385,7.1848927,397,257,0.0015831362,385500,1.045612,385500,1002.0670056343079
0.0003333333,1416.007326007326,0.6418605744838715,302.5902461318681,-0.00060021057,32.65823,390,258,0.00036156285,387000,1.2633958,387000,1005.9055659770966
0.02286666,1416.3175182481752,0.6937154829502106,303.7235051532847,-0.0025718727,31.280024,402,259,0.0038494924,388500,1.106545,388500,1009.6281387805939
0.006533334,1416.3672727272726,0.970030440017581,304.57014052000005,-0.0022648205,12.882281,382,260,0.0010500257,390000,1.1226615,390000,1013.5488324165344
0.011599999,1416.6739130434783,0.6948868930339813,305.97529714130434,-0.0023232982,34.968754,391,261,0.0029770276,391500,1.1948303,391500,1017.3841805458069
0.021733327,1416.9783393501805,0.7367584109306335,307.0306413646209,-0.0021327434,28.569674,389,262,0.002181182,393000,1.0883487,393000,1021.2320983409882
0.0,1417.1618705035971,0.9770469814538956,308.1429790755396,-0.00044174294,10.892085,374,263,0.00023096296,394500,1.0722321,394500,1025.2423017024994
0.013599996,1417.4623655913979,0.6854848861694336,309.24376911111113,-0.0025375697,29.872034,391,264,0.00301249,396000,1.2344661,396000,1029.073608160019
0.03999998,1417.7607142857144,0.6654194891452789,310.5392562464286,-0.003351644,33.064133,400,265,0.0042765155,397500,1.2371174,397500,1032.8165199756622
0.044799987,1418.0569395017794,0.698320060968399,311.9381019928826,-0.0049500535,34.79699,396,266,0.00366343,399000,1.2580422,399000,1036.5954463481903
0.00046666668,1418.3510638297873,0.7148169875144958,313.2341643794326,-0.0012341664,33.214,383,267,0.0005598017,400500,1.1461173,400500,1040.506603717804
0.0030666667,1415.9363957597172,0.7164703011512756,312.3131039646643,-0.0020044865,23.66516,396,268,0.001382733,402000,1.1270863,402000,1044.2915959358215
0.010533333,1416.2359154929577,0.6409039497375488,313.09700584154933,-0.0031896445,29.730019,353,269,0.0018492715,403500,1.269677,403500,1048.5342631340027
0.011533332,1416.5333333333333,0.7142496407032013,314.20293759649127,-0.0027174049,21.114906,373,270,0.0024118703,405000,1.1527003,405000,1052.5518634319305
0.02739999,1416.8286713286714,0.7517843842506409,314.7819105839161,-0.0032431982,27.05441,386,271,0.004213009,406500,1.2155894,406500,1056.4341776371002
0.013199997,1417.121951219512,0.7087729871273041,315.85104457142864,-0.0032868367,26.027353,382,272,0.002448383,408000,1.1373867,408000,1060.3570482730865
0.015199995,1415.356401384083,0.9103631153702736,316.2867405709343,-0.0028571766,16.083136,360,273,0.0015932301,409500,0.64489794,409500,1064.5131583213806
0.0,1414.1413793103447,0.9609142802655697,316.4919705896552,-0.00020280096,15.5255575,367,274,5.121188e-05,411000,0.7811682,411000,1068.5946571826935
0.00059999997,1413.1030927835052,0.885478638112545,316.5109236975945,-0.0009890033,30.747578,387,275,0.0007452098,412500,1.0976872,412500,1072.468563079834
6.666667e-05,1412.4266211604095,0.9545600265264511,317.9723634607509,-0.0016271827,18.704124,354,276,0.0007911691,414000,0.7866361,414000,1076.6967241764069
0.01593333,1411.234693877551,0.9723210521042347,318.1349956972789,-0.0020747278,9.943826,392,277,0.0019305546,415500,0.70636004,415500,1080.5160026550293
0.021666665,1410.3118644067797,0.9426121301949024,318.3415504237288,-0.0037968243,23.11562,382,278,0.0025954414,417000,1.0186739,417000,1084.4376752376556
0.008066665,1408.1548821548822,0.7461035251617432,318.5593487878788,-0.002066655,24.230131,333,279,0.0013670289,418500,0.8051314,418500,1088.9319741725922
0.026133327,1407.2818791946308,0.9765272252261639,318.8944747013423,-0.003220492,8.480264,389,280,0.002558968,420000,0.9575753,420000,1092.783334493637
0.028333325,1407.5953177257525,0.6426165103912354,319.6017620568562,-0.0039509963,23.971308,375,281,0.0028390375,421500,1.2026055,421500,1096.7772393226624
0.008266664,1407.9066666666668,0.7401365339756012,320.68381331333336,-0.0020912553,30.957914,392,282,0.0020426433,423000,1.0076977,423000,1100.6000299453735
0.0,1406.4066666666668,0.9406309500336647,319.7201787266667,-0.00047946587,22.240225,396,283,0.00021002808,424500,1.1154974,424500,1104.3882069587708
0.0,1404.6933333333334,0.9368193671107292,319.2010121266667,-0.00052132463,20.738928,354,284,9.143427e-05,426000,0.8983971,426000,1108.6248190402985
0.0,1404.25,0.9802910648286343,318.7612499066667,-0.00027668962,8.953663,388,285,6.904156e-05,427500,0.73719805,427500,1112.482432603836
0.0013333334,1404.25,0.7303585410118103,320.40114230333336,-0.0015112412,20.193998,387,286,0.00095697516,429000,1.1173177,429000,1116.3557531833649
0.01513333,1404.25,0.7510726153850555,322.39597404,-0.0038107454,26.13323,383,287,0.0034113168,430500,1.0841606,430500,1120.2647652626038
0.0,1403.0533333333333,0.972346680238843,323.6689205133334,-5.9678667e-05,11.351929,379,288,2.0023295e-05,432000,0.7349759,432000,1124.2145071029663
0.0,1400.09,0.9669604450464249,323.81220031000004,-0.0011826158,15.387115,342,289,0.00052167405,433500,0.7700677,433500,1128.5896587371826
0.009066665,1400.7166666666667,0.7036873400211334,324.19518386333334,-0.0026704774,28.412966,394,290,0.0029481829,435000,1.1914771,435000,1132.3892014026642
0.013866662,1400.7166666666667,0.8137830346822739,326.59987164,-0.0010776848,31.339825,379,291,0.0027639035,436500,1.1230779,436500,1136.3435730934143
6.666667e-05,1399.2466666666667,0.9694683644920588,325.73220673000003,-0.0009740804,11.795401,371,292,0.00046601347,438000,0.6643762,438000,1140.3873229026794
0.036399998,1398.85,0.9363570213317871,325.6194553366667,-0.0039223568,25.032526,362,293,0.0028349939,439500,1.1245712,439500,1144.522102355957
0.0027999997,1397.9766666666667,0.9348296225070953,327.85670318999996,-0.0013489418,27.882296,335,294,0.001438831,441000,0.9214293,441000,1148.9877314567566
0.0,1397.1833333333334,0.9751398861408234,327.4617596033334,-0.001931967,11.361412,385,295,0.00054678373,442500,0.63022256,442500,1152.8793733119965
0.0095999995,1396.8966666666668,0.9768685456365347,327.25036377000004,-0.0015510157,9.2372265,356,296,0.0011791559,444000,0.8906643,444000,1157.0829536914825
0.0,1394.47,0.96635527536273,329.98743666666667,-0.00048647955,13.756123,350,297,3.892961e-05,445500,0.83144027,445500,1161.3582713603973
0.05266666,1394.7366666666667,0.7862894088029861,330.9290071533333,-0.0020764596,39.07112,368,298,0.0040277857,447000,1.2207186,447000,1165.4252769947052
0.0,1393.5433333333333,0.9842843450605869,330.66762153666673,-3.330113e-05,7.020558,377,299,7.938969e-05,448500,0.8331163,448500,1169.39430809021
0.039199978,1393.5433333333333,0.8155130296945572,332.86878667,-0.0065816413,28.36991,397,300,0.004411998,450000,1.0518713,450000,1173.1640002727509
0.0,1392.6866666666667,0.9759841915220022,332.24859145000005,-0.00094485946,10.1401205,401,301,0.000219289,451500,0.8502874,451500,1176.9016926288605
0.0028,1391.83,0.9618023782968521,333.82868169000005,-0.002628076,16.99686,385,302,0.0012674461,453000,1.14115,453000,1180.7967636585236
0.004733333,1391.83,0.9635793939232826,334.1148972066667,-0.0038313363,19.653078,371,303,0.0015757717,454500,1.0085667,454500,1184.8367037773132
0.0,1390.1566666666668,0.9748213347047567,335.5221914666667,-0.00020723144,10.147315,358,304,5.6237517e-05,456000,1.0117674,456000,1189.0189085006714
0.00033333336,1389.5566666666666,0.9876460935920477,335.47921243666667,-0.0013343794,6.9531813,396,305,0.00041563195,457500,0.8570168,457500,1192.8032076358795
0.0012000002,1389.5666666666666,0.82005774974823,336.0042070033333,-0.0013193291,29.01228,390,306,0.0020101042,459000,1.1867592,459000,1196.648431777954
6.666667e-05,1388.7166666666667,0.9826731849461794,337.6275758133334,-0.001142564,9.065332,384,307,0.00039882318,460500,0.7717389,460500,1200.5511221885681
0.0,1387.7233333333334,0.9727430548518896,339.16217842000003,-0.0012852974,11.788505,399,308,0.0004285525,462000,0.8800544,462000,1204.3043704032898
0.002,1388.5466666666666,0.9711313117295504,340.1976728233334,-0.0009032022,12.055575,397,309,0.0007589587,463500,1.0253425,463500,1208.082290649414
0.0,1387.5933333333332,0.9776364490389824,340.06085659,-0.0017480957,8.973027,394,310,0.00062115205,465000,1.0170138,465000,1211.8870966434479
0.009533332,1387.2233333333334,0.8532691597938538,340.1798701766666,-0.0021836562,28.958115,400,311,0.0023410397,466500,1.1750575,466500,1215.6302518844604
0.0006000001,1387.03,0.9823299217969179,340.6424267333333,-0.0004731901,9.939849,367,312,9.0900845e-05,468000,0.8943766,468000,1219.7073256969452
0.00013333333,1386.4533333333334,0.9841565266251564,342.38877284999995,-0.0006692236,7.3110905,397,313,0.00043754067,469500,0.8465656,469500,1223.477694272995
0.0018666667,1386.4533333333334,0.6944210827350616,342.15682561999995,-0.0016225234,24.48824,397,314,0.0015185311,471000,1.1595763,471000,1227.2557322978973
0.0224,1386.4533333333334,0.7758254706859589,344.9563700033333,-0.002520131,36.79295,390,315,0.0027630778,472500,1.2068622,472500,1231.0950655937195
0.0,1385.6733333333334,0.9774404279887676,346.5980120366666,-0.0007610898,9.729583,401,316,0.000107322594,474000,0.81211084,474000,1234.8352377414703
0.0,1384.6433333333334,0.9767230600118637,348.1131541666667,-0.00066404016,10.224316,367,317,0.00018535346,475500,0.93846166,475500,1238.9205238819122
0.008066665,1384.05,0.8968682959675789,347.44800059,-0.0001410605,29.852978,382,318,0.0013918222,477000,1.2071433,477000,1242.8411164283752
0.035466652,1384.05,0.9604369513690472,348.25351155666664,-0.0052038077,21.616419,393,319,0.0036758352,478500,1.046621,478500,1246.6583878993988
0.0,1383.3133333333333,0.6873070299625397,347.6480109633334,-0.0004690053,34.73205,398,320,0.0002166501,480000,1.1646215,480000,1250.4188129901886
0.01986666,1383.4066666666668,0.978869179263711,348.34252918,-0.0042313626,12.324813,377,321,0.0020562892,481500,1.0534335,481500,1254.397043466568
0.0,1382.3533333333332,0.9742019046097994,348.2220516433333,-0.0003107628,12.091905,330,322,0.000101087775,483000,0.91539156,483000,1258.9310557842255
0.038666647,1382.6866666666667,0.8232879787683487,348.90198933666665,-0.0058741295,30.625357,340,323,0.0041532265,484500,1.1333053,484500,1263.3390369415283
0.0,1382.41,0.9744951277971268,350.9905641633334,-0.0010272965,12.366383,400,324,0.00018692722,486000,0.96552765,486000,1267.088815689087
0.0,1384.18,0.979095347225666,352.64766182666665,-0.00023450018,10.078946,404,325,0.000104824576,487500,0.9843682,487500,1270.794840335846
0.0,1384.18,0.973661795258522,354.9732784133334,-0.0003835055,11.092476,402,326,6.5563334e-05,489000,1.0805694,489000,1274.5225450992584
0.014600001,1384.18,0.8124966770410538,357.63064145333334,-0.0022475868,31.375704,400,327,0.0031278424,490500,1.193874,490500,1278.2693946361542
0.010133331,1384.18,0.846423476934433,360.31365277333333,-0.0036615941,30.41562,396,328,0.002832052,492000,1.155085,492000,1282.051652431488
0.05826665,1384.65,0.7970462143421173,360.50534379666664,-0.0029634833,20.509193,396,329,0.004553901,493500,1.1471461,493500,1285.8352735042572
0.0022666669,1384.65,0.853009819984436,363.2008907366667,-0.002201367,29.645796,400,330,0.0014931207,495000,1.2038246,495000,1289.584956407547
0.012933331,1384.65,0.9846593989059329,365.34515329000004,-0.0010315698,7.9571157,385,331,0.0010154994,496500,1.0160441,496500,1293.4795258045197
0.0,1385.4866666666667,0.9765565544366837,365.96322541,-0.0002557957,13.022428,386,332,9.763816e-05,498000,1.0285416,498000,1297.3572933673859
0.0014000002,1385.4866666666667,0.9690575413405895,367.89539641,-0.0019546158,13.990063,372,333,0.0009019639,499500,0.9997776,499500,1301.3824517726898
0.0028666665,1386.9033333333334,0.8637699037790298,369.45937474333334,-0.0017615503,28.206074,384,334,0.0014092214,501000,1.2097816,501000,1305.2799348831177
0.00026666667,1386.9033333333334,0.8494660705327988,371.8727642366666,-0.00095405267,25.577818,391,335,0.00035381273,502500,1.1747848,502500,1309.1107423305511
0.0,1386.9033333333334,0.9545314311981201,373.59435209,-0.0010361867,18.841803,395,336,0.00028125805,504000,1.0354382,504000,1312.9078743457794
0.007733333,1388.41,0.8589591085910797,375.29572663,-0.0021330155,29.006203,399,337,0.0021183104,505500,1.2175976,505500,1316.6628546714783
0.0025999995,1390.4366666666667,0.8296656161546707,377.3514384466667,-0.0010446626,27.403925,386,338,0.0015705879,507000,1.2132959,507000,1320.546287059784
0.022333324,1390.4366666666667,0.8861095830798149,380.14283968333336,-0.0036058796,28.813877,400,339,0.0037377286,508500,1.2276725,508500,1324.2961094379425
0.003733333,1390.4366666666667,0.9793219957500696,382.3979242,-0.0032825884,11.552539,394,340,0.0015755356,510000,1.0311921,510000,1328.1023812294006
0.0,1391.6566666666668,0.9756556209176779,383.67299741333335,-0.0007389278,10.415674,398,341,0.0002368467,511500,1.0782822,511500,1331.8714907169342
0.0,1393.18,0.892095722258091,385.40087822666663,-0.0006894613,28.15948,379,342,0.00037852433,513000,1.1888328,513000,1335.8216664791107
0.00013333333,1395.9233333333334,0.8687715828418732,388.0041569866667,-0.0007315212,27.985197,397,343,0.00028025988,514500,1.1673505,514500,1339.5957136154175
0.010666666,1395.5366666666666,0.9787479490041733,390.0407087366667,-0.0030919423,12.169861,346,344,0.0019548927,516000,0.95854616,516000,1343.919284105301
0.0,1395.5366666666666,0.9709683246910572,392.0432950833334,-0.00077906647,14.415661,336,345,0.0004723195,517500,1.0569273,517500,1348.3783366680145
0.0,1395.5366666666666,0.9643247425556183,394.1794496666667,-0.0008045975,15.863681,323,346,0.00017342511,519000,1.0796611,519000,1353.0201163291931
0.0,1396.4933333333333,0.9814666155725718,395.36288055333335,-0.0018372936,8.995752,371,347,0.0004315449,520500,1.0949234,520500,1357.0575470924377
0.0,1396.38,0.9724904466420412,397.60673503000004,-0.00082737603,11.782439,369,348,0.00033103983,522000,1.0852276,522000,1361.115125656128
0.0002,1397.04,0.9805831294506788,398.4582825666667,-0.0008969064,9.3583,367,349,0.0011004666,523500,1.09977,523500,1365.2000050544739
0.044666648,1397.04,0.8903054818511009,401.17914306333336,-0.0051383595,30.032644,383,350,0.0042419224,525000,1.137261,525000,1369.1164915561676
0.0,1396.6066666666666,0.9726636428385973,403.25142070666675,-0.00029243054,13.628344,373,351,0.00013309343,526500,0.95293397,526500,1373.1299993991852
0.0006666667,1397.11,0.9761200770735741,404.01202809,-0.0016173566,12.863173,374,352,0.0006638516,528000,0.96836925,528000,1377.130646944046
0.033800002,1397.6133333333332,0.9575486518442631,404.49297771333335,-0.005382548,19.872122,361,353,0.0038504058,529500,1.0490109,529500,1381.2779636383057
0.0057333326,1397.6133333333332,0.8468556553125381,406.8309652333333,-0.0023792782,26.354216,372,354,0.0015371224,531000,1.1040866,531000,1385.3074691295624
0.0042000003,1398.4633333333334,0.8442023247480392,408.05834189666666,-0.0012155146,31.272102,346,355,0.0019423966,532500,1.226894,532500,1389.6369154453278
0.004266666,1399.5533333333333,0.949510719627142,409.72731236666675,-0.0008731071,22.027456,328,356,0.00051693304,534000,1.0139663,534000,1394.1975610256195
0.03513332,1400.2666666666667,0.9684083536267281,410.3866644166667,-0.0036507994,13.508849,368,357,0.0028554343,535500,1.0367956,535500,1398.2708835601807
0.0041333335,1399.39,0.8938484415411949,412.0982190266667,-0.001637867,26.170103,347,358,0.001137439,537000,1.095919,537000,1402.5864038467407
0.0007333334,1399.39,0.8611698597669601,414.1419783133333,-0.0001993001,17.560394,342,359,0.0010689325,538500,1.1062251,538500,1406.965541601181
0.023999995,1400.1866666666667,0.830268070101738,414.52174254333335,-0.00279353,31.097986,386,360,0.0039085136,540000,1.1300546,540000,1410.8456630706787
0.00033333336,1401.13,0.8062572777271271,415.8827635833333,-0.0008391343,34.947468,371,361,0.0011500377,541500,1.2061963,541500,1414.880868434906
0.043533314,1401.13,0.9950718749314547,418.54245712999995,-0.0069956863,3.1796505,390,362,0.0043832515,543000,0.9496983,543000,1418.7249429225922
0.0002,1400.2733333333333,0.9615704827010632,420.35968657333336,-0.000448216,16.254692,351,363,0.00014516171,544500,0.5870469,544500,1422.9923832416534
0.0005333334,1400.8533333333332,0.9687383882701397,420.9435133333333,-0.0011144133,15.306631,380,364,0.0003591073,546000,0.8869899,546000,1426.9387333393097
0.01013333,1400.8533333333332,0.8668569028377533,423.2185540666666,-0.0022525634,27.39182,387,365,0.0012725941,547500,1.0600061,547500,1430.8140077590942
0.0,1400.1533333333334,0.9744393695145845,422.93903036333336,-0.0012707249,12.02366,381,366,0.0007694699,549000,0.952689,549000,1434.7429373264313
0.0,1401.7566666666667,0.9716361854225397,424.50288029,-0.00020091311,13.431561,382,367,2.3567442e-05,550500,0.98964447,550500,1438.6615023612976
0.0,1400.8233333333333,0.9751617480069399,426.54783374,-0.00018040404,14.02265,348,368,1.1870492e-05,552000,0.80408674,552000,1442.9645833969116
0.0040666666,1402.9,0.8682097643613815,428.8719189700001,-0.0017284096,29.610214,393,369,0.0014278227,553500,1.1498576,553500,1446.7789759635925
