#{"t_start": 1532339647.998624, "env_id": "SetDown-v3"}
r,l,t
1284,1501,966.729827
648,1501,970.279364
971,1501,974.60828
36,1501,979.02376
252,1501,983.450588
418,1501,986.937706
1144,1501,991.328577
952,1501,995.660954
851,1501,1000.047062
942,1501,1003.557816
776,1501,1007.935875
746,1071,1011.422026
459,1501,1014.976378
1277,1501,1019.310361
718,1501,1023.724887
0,1501,1027.21511
9,1501,1031.541901
0,1501,1035.998775
0,1501,1040.379792
410,1501,1043.889777
88,1501,1048.259649
519,1501,1052.63608
0,1501,1057.060708
346,1501,1060.601182
962,1501,1065.056179
921,1501,1069.364207
0,1501,1072.864058
0,1501,1077.239382
0,1501,1081.692644
107,1501,1086.04148
0,1501,1089.576647
0,1501,1093.96901
380,1501,1098.404067
600,1501,1102.775383
106,1501,1106.271565
740,1501,1110.628091
520,1501,1115.177559
578,1501,1119.603738
766,1501,1123.109275
434,1501,1127.44182
707,1501,1131.789691
225,1501,1135.336032
508,1501,1139.790108
587,1501,1144.201921
0,1501,1148.67233
531,1501,1152.213237
279,1501,1156.757306
806,1501,1161.361243
282,1501,1165.725002
426,1501,1169.22271
130,1501,1173.539244
867,1501,1177.88521
120,1501,1182.285934
170,1501,1185.841123
0,1501,1190.220529
972,1501,1194.593646
972,1501,1198.12311
87,1501,1202.572099
792,1501,1206.87652
927,1501,1211.181753
947,1501,1214.693298
1029,1501,1219.068737
1222,1501,1223.433647
0,1501,1227.797895
1227,1501,1231.315218
0,1501,1235.728924
1167,1501,1240.107586
301,1501,1244.414508
1132,1501,1247.944555
273,1501,1252.282159
1116,1501,1256.623242
0,27,1257.007521
728,1501,1260.539117
1068,1501,1264.944246
1189,1501,1269.279227
1341,1501,1273.723681
841,1501,1277.328416
1252,1501,1281.69073
1349,1501,1286.027579
910,1501,1290.349301
1295,1501,1293.822067
1240,1501,1298.103298
367,1501,1302.442829
630,1501,1306.744383
756,1501,1310.292146
641,1497,1314.641018
538,1443,1318.880651
1304,1501,1322.445149
338,1501,1326.850043
793,1501,1331.299053
693,1501,1335.674691
1056,1501,1339.177722
1038,1501,1343.473186
928,1501,1347.787183
674,1501,1352.161376
571,1215,1355.12082
841,1263,1359.071376
1214,1501,1363.35802
216,725,1365.297107
1146,1501,1369.670913
1233,1501,1373.151303
1083,1501,1377.598496
974,1501,1382.003859
1184,1501,1386.396531
792,1067,1388.97298
29,264,1389.858914
346,629,1392.357166
735,1021,1394.871795
832,1027,1398.188754
0,228,1399.002022
33,287,1399.940396
0,117,1400.518811
1114,1416,1404.741882
32,264,1405.649343
287,720,1407.521386
794,1064,1410.966866
82,420,1412.177943
1269,1501,1415.66031
1087,1501,1420.003177
210,674,1422.614938
1228,1501,1426.189228
0,43,1426.602267
31,273,1427.492763
0,141,1428.125987
432,1501,1432.489573
1223,1501,1436.91955
1256,1501,1441.320376
1142,1415,1444.827686
0,320,1446.673417
1291,1501,1450.369491
0,324,1451.416303
0,45,1451.837837
49,414,1453.902806
0,219,1454.68741
147,469,1456.021333
184,404,1457.221954
333,649,1458.938877
1033,1501,1463.246877
1236,1501,1467.69714
34,411,1468.880914
409,582,1470.44722
26,304,1472.253724
1004,1501,1475.810758
0,488,1477.982103
10,182,1478.700828
0,273,1479.609845
1311,1501,1483.139767
1111,1501,1487.474924
0,231,1488.291568
18,225,1489.084307
26,216,1490.667727
32,212,1491.440752
189,452,1492.735206
361,674,1494.485409
1164,1501,1498.827126
1235,1501,1503.152582
22,230,1503.951944
1238,1501,1508.288707
54,394,1509.450885
25,218,1510.32103
1268,1501,1514.647833
1268,1501,1518.156651
0,332,1519.182898
34,324,1521.001198
0,283,1521.929636
1150,1501,1525.470523
1262,1501,1529.768761
0,208,1530.524659
0,130,1531.112283
40,264,1532.811649
1191,1501,1536.332157
0,162,1537.028803
1207,1501,1541.383472
35,391,1542.527987
1191,1501,1546.893041
37,409,1548.085023
1182,1501,1552.428742
0,223,1553.264437
1232,1501,1557.603013
1201,1501,1561.091234
1309,1501,1565.389374
410,594,1567.767014
26,210,1568.534313
0,123,1569.116632
1341,1501,1572.617298
0,74,1573.0993
1291,1501,1577.424501
29,239,1578.239367
24,207,1578.994922
11,257,1580.700833
37,381,1581.844525
13,331,1582.875813
305,573,1584.516774
23,210,1585.286301
0,125,1585.879127
52,419,1587.889072
466,770,1589.826348
0,155,1590.467844
1014,1501,1594.787537
24,304,1595.758516
43,310,1596.725696
1275,1501,1601.016313
14,181,1601.720339
1289,1501,1605.980834
20,277,1606.932271
0,486,1608.294616
1065,1199,1611.94912
20,228,1612.763212
1287,1501,1616.216242
19,222,1617.002779
603,1501,1621.344063
1003,1501,1625.69744
17,283,1626.629273
53,316,1627.60847
1084,1501,1631.930129
59,452,1633.186543
0,43,1633.59978
19,223,1634.389044
40,382,1635.510638
0,39,1636.73266
846,1501,1640.291432
40,378,1641.435719
1375,1501,1645.974624
9,214,1646.763315
37,392,1647.922582
49,328,1649.79021
1268,1501,1653.381292
1286,1501,1657.74513
1337,1501,1662.099101
1247,1501,1666.676764
1300,1501,1670.450064
0,211,1671.272857
0,228,1672.100401
0,118,1673.631553
0,113,1674.217386
1295,1501,1677.969384
49,346,1679.906478
23,204,1680.692111
589,855,1682.899154
0,234,1683.756142
1270,1501,1688.867074
1192,1501,1693.337146
36,386,1694.593617
1157,1501,1699.028892
8,1501,1702.578452
1101,1501,1707.01068
1033,1501,1711.693507
0,1501,1715.299147
1029,1501,1720.160395
657,1501,1724.753678
0,1501,1729.279758
0,1501,1732.983316
0,1501,1737.558117
90,1501,1742.109537
1284,1501,1746.696282
1275,1501,1750.453385
156,1501,1755.144895
1275,1501,1759.560741
1233,1501,1764.003044
0,1501,1767.698271
1151,1501,1772.720997
0,1501,1777.056994
0,1501,1780.659152
1100,1332,1784.655464
1211,1501,1789.068721
0,1501,1793.497443
1146,1501,1797.07327
0,1501,1801.527253
1000,1501,1806.023004
281,1501,1809.578359
1040,1501,1814.002853
114,1501,1818.551402
0,1501,1823.022229
0,1501,1826.548227
484,1501,1830.905925
472,1501,1835.365587
1027,1501,1839.843869
218,1501,1843.500189
371,1501,1848.017454
109,1501,1852.469237
44,1501,1856.887398
1080,1501,1860.409338
624,1479,1864.897414
570,1434,1869.106677
1173,1501,1872.719116
790,1501,1877.168675
767,1203,1880.925455
500,1501,1884.487739
599,1501,1888.905497
954,1501,1893.334229
355,1501,1897.712562
604,1315,1900.853188
132,557,1903.232033
679,1501,1906.875446
504,1309,1911.038006
186,444,1912.326951
156,416,1913.59214
695,907,1916.879379
609,876,1919.133338
1047,1405,1923.43155
447,1256,1927.368414
307,560,1928.910319
1183,1501,1933.351199
1050,1265,1936.43959
387,1337,1940.515095
1223,1501,1944.900061
1232,1501,1948.433672
509,1501,1952.803297
1345,1501,1957.138315
734,1501,1961.478157
239,1501,1965.026865
28,240,1965.86384
1052,1263,1969.760463
524,1476,1974.127753
424,1501,1977.704248
410,680,1980.327572
1334,1501,1983.877725
55,1501,1988.265586
378,1501,1992.680821
962,1304,1996.638879
42,1501,2000.212044
1036,1501,2004.636824
540,1501,2009.037605
953,1438,2013.293849
1257,1501,2016.906126
462,1501,2021.292462
807,1501,2025.695634
922,1501,2029.249143
311,1501,2033.685788
704,1501,2038.251755
988,1501,2042.716784
313,1501,2046.356026
709,1343,2050.436097
764,1501,2054.888231
96,785,2056.903369
1129,1501,2061.285672
536,1275,2064.411387
0,19,2065.60147
528,1154,2068.407043
816,1501,2072.963611
1004,1501,2077.366954
403,1501,2080.924176
299,1244,2084.794626
0,28,2085.188172
741,1501,2089.579777
95,1501,2093.206318
1140,1501,2097.67479
755,1501,2102.042377
743,1408,2106.16733
224,1501,2109.74094
260,1285,2113.762851
709,1501,2118.147591
126,968,2120.544434
657,1501,2124.898974
576,1431,2129.184503
9,1501,2132.787013
240,1501,2137.167025
62,1501,2141.569939
0,1501,2145.099811
731,1501,2149.484257
57,1501,2154.017761
118,1501,2158.423862
87,1501,2161.95331
0,1501,2166.339186
0,1404,2170.722622
0,1501,2175.04967
8,1501,2178.570408
0,1501,2182.903427
0,1501,2187.303404
872,1501,2190.849618
0,1423,2195.258304
355,1501,2199.612771
490,1501,2204.061157
0,1267,2207.109492
1070,1501,2211.717868
0,1253,2215.641664
0,1363,2219.077235
93,1335,2223.243466
58,1391,2227.506348
1,1114,2230.224222
37,1181,2233.998925
511,1501,2237.594771
461,811,2240.590239
320,949,2243.003332
111,451,2245.098976
162,1501,2248.775432
766,1501,2253.161007
999,1501,2257.689188
240,700,2259.58185
622,941,2262.886164
157,1061,2265.542003
169,987,2269.009426
251,592,2270.644362
191,1198,2273.694969
208,494,2275.899657
99,889,2278.199709
256,553,2279.811185
180,874,2282.939461
0,565,2284.465031
0,590,2286.054536
89,993,2289.506166
183,539,2291.03316
100,1103,2294.608426
0,83,2295.124618
363,868,2297.302851
75,983,2300.645126
0,83,2301.167601
173,795,2303.233793
578,1078,2305.876233
0,479,2308.070707
9,177,2308.850965
171,722,2310.740129
66,693,2313.367785
0,399,2314.577461
0,399,2315.837296
575,1056,2318.462523
40,511,2320.816984
731,1165,2323.71284
0,419,2324.98172
8,159,2326.48049
0,306,2327.47088
9,173,2328.171021
0,472,2329.555835
0,374,2330.702388
8,255,2331.64648
0,376,2332.804684
0,99,2334.186941
39,430,2335.552771
153,443,2336.860775
21,343,2337.982607
8,187,2338.708266
495,832,2341.733212
9,258,2342.624018
0,373,2343.764121
0,447,2345.062435
1191,1501,2349.506732
1152,1501,2354.05226
0,322,2355.08387
1201,1501,2358.663734
171,857,2361.753088
807,1211,2365.533376
1119,1501,2369.26054
53,531,2370.728817
1175,1501,2375.148347
37,445,2376.513326
1192,1501,2380.985722
1041,1501,2385.353556
62,359,2386.474022
0,467,2387.78898
1215,1501,2392.226373
1180,1501,2396.68366
27,328,2397.745771
77,497,2399.175017
74,521,2400.639914
76,533,2402.995981
1226,1501,2406.818811
0,400,2408.941474
0,387,2410.086904
1178,1501,2414.457404
1097,1501,2418.03977
33,357,2419.130781
51,515,2421.424616
36,363,2422.533039
16,481,2423.926717
70,418,2425.211508
27,373,2427.164509
1171,1501,2430.68566
39,317,2431.745761
1231,1501,2436.194766
47,435,2437.450344
1265,1501,2442.001008
1157,1501,2446.959987
1236,1501,2451.815031
38,393,2452.998517
35,474,2454.393576
1168,1501,2458.90404
235,969,2461.960079
1152,1501,2466.760372
86,550,2468.36444
1062,1501,2472.882365
1161,1501,2477.32884
1200,1501,2480.988374
0,163,2481.702805
49,338,2483.727768
813,1271,2486.85992
1271,1501,2491.197586
798,1501,2495.628828
307,1501,2499.143719
875,1501,2503.882712
935,1501,2508.606421
1002,1443,2512.973294
16,648,2514.900162
973,1501,2519.930943
907,1501,2523.836567
24,338,2525.797242
829,1501,2529.386172
590,1501,2533.766789
159,1501,2538.156356
990,1501,2542.095855
226,1501,2547.014758
50,714,2549.813703
683,1501,2553.345918
4,428,2555.552309
42,681,2557.599963
1263,1501,2562.205845
334,1501,2565.825233
590,1501,2570.363725
912,1501,2575.02965
313,1501,2578.794601
24,365,2580.809612
452,1501,2584.746824
0,188,2586.421166
857,1501,2590.400664
18,210,2591.403969
8,293,2592.409813
1177,1394,2597.001555
1275,1501,2601.465532
33,354,2602.675945
0,131,2603.293246
1167,1501,2607.901844
0,132,2608.548497
0,239,2609.398279
643,936,2612.941084
1228,1501,2616.858709
0,122,2617.535659
0,272,2618.496091
0,125,2619.141735
1,121,2620.624355
1276,1501,2624.401411
0,153,2625.078918
0,213,2625.905009
986,1252,2629.915589
602,784,2632.12222
0,216,2633.738979
0,125,2634.340471
13,276,2635.25429
10,267,2636.197283
1294,1501,2640.730645
1271,1501,2644.503851
18,224,2645.349311
923,1501,2650.245838
0,249,2651.129659
33,357,2652.233867
1040,1501,2656.725665
0,80,2657.237126
976,1251,2661.19919
0,245,2662.098085
1308,1501,2666.698858
0,249,2667.565568
1225,1501,2672.022274
0,106,2672.582964
0,220,2673.384535
0,330,2674.433412
905,1501,2678.936897
867,1501,2682.501134
1255,1501,2686.936705
1262,1501,2691.325546
0,200,2692.080587
0,195,2692.82935
0,284,2693.760591
1234,1501,2698.125568
0,293,2699.078328
51,591,2700.656274
1209,1501,2705.025466
0,219,2705.829445
0,200,2706.589823
0,43,2707.01113
1245,1501,2711.505441
1127,1501,2715.890709
0,128,2716.502356
0,163,2717.183887
15,348,2718.248677
1214,1501,2722.727527
0,102,2723.288571
1238,1501,2727.717378
1118,1501,2731.232719
0,122,2731.81963
1233,1501,2736.205132
0,214,2736.989621
0,312,2737.977358
1156,1501,2742.426076
1296,1501,2746.834069
1319,1501,2751.288405
1214,1501,2754.819463
0,47,2755.252686
26,383,2757.295976
70,787,2759.407064
43,823,2761.486434
1331,1501,2765.936407
1229,1501,2770.380842
1223,1501,2773.906093
0,274,2775.680734
22,1501,2779.227771
337,1189,2783.003978
202,1501,2787.702754
1188,1501,2791.419953
0,50,2791.855774
0,44,2792.289576
1318,1501,2796.711401
944,1501,2801.082448
975,1501,2805.593767
1119,1501,2809.144046
1145,1501,2813.554604
23,300,2814.520141
22,288,2815.467823
1210,1501,2819.897483
0,232,2820.797852
1172,1501,2825.318104
1188,1501,2829.70728
0,35,2830.120904
1303,1501,2833.771299
0,126,2835.209184
1202,1501,2838.892877
0,132,2839.505042
0,19,2839.881947
0,27,2840.274986
418,701,2842.951233
0,232,2843.785898
10,271,2844.707525
7,279,2845.640122
1309,1501,2850.083006
1077,1441,2854.352028
26,405,2855.57261
994,1501,2859.175549
1132,1501,2863.530808
0,42,2863.95345
11,255,2864.820335
1204,1501,2869.235289
1131,1501,2873.691752
7,183,2874.416898
0,241,2875.267493
709,1012,2877.762935
0,50,2879.085695
0,217,2879.935995
0,131,2880.556076
0,32,2880.956917
1217,1501,2884.746216
1298,1501,2889.154775
0,214,2889.941523
323,1075,2893.441764
21,291,2894.418569
29,314,2895.420218
348,702,2897.292541
356,565,2899.68494
250,467,2901.040598
869,1200,2904.78445
518,823,2906.888225
0,237,2907.752575
0,32,2908.145507
0,40,2908.576066
0,213,2909.367182
1201,1501,2913.802172
0,24,2914.188117
1199,1501,2919.251889
0,45,2919.70419
1,28,2920.135181
874,1501,2923.984153
1249,1501,2928.676871
0,188,2929.450537
1243,1501,2934.174393
920,1093,2937.86614
416,729,2939.803678
1157,1501,2944.384398
814,1078,2947.058481
613,782,2949.97443
0,30,2950.385795
0,140,2951.061006
0,253,2951.9666
0,223,2952.790552
0,249,2953.672761
691,947,2956.254533
720,1013,2959.724563
30,320,2960.763258
0,219,2961.562302
493,702,2964.237095
840,1182,2967.136821
0,42,2967.561748
1223,1501,2972.275661
0,46,2972.732644
0,25,2973.13167
1212,1501,2977.710162
1155,1501,2981.306517
1205,1501,2985.870041
896,1268,2989.797927
0,37,2990.211245
1279,1501,2993.820128
0,51,2994.261938
0,17,2994.632867
1241,1501,2999.163712
1315,1501,3003.741232
436,646,3005.452251
0,145,3006.096442
1034,1323,3010.074949
1206,1501,3014.454061
0,41,3014.870687
0,39,3015.279541
0,119,3015.86941
1214,1422,3019.221256
1215,1501,3023.588515
1249,1501,3028.000893
0,736,3029.943655
1180,1501,3034.467628
587,926,3037.687209
1163,1501,3041.20312
0,1221,3044.959217
0,769,3046.953849
0,421,3048.171958
591,1501,3052.664818
0,1501,3057.153666
8,1501,3061.824751
452,1501,3065.459744
24,324,3067.409242
860,1501,3071.358271
1073,1501,3076.104109
1314,1501,3080.799371
1276,1501,3084.752784
1287,1501,3089.40916
1111,1501,3093.851432
1231,1501,3098.180172
1286,1501,3101.773541
1254,1501,3106.171485
686,1501,3110.59096
0,28,3110.977471
0,27,3111.37721
721,1186,3114.246129
1215,1501,3118.715368
1223,1501,3123.143461
1243,1501,3127.505319
1299,1501,3131.051677
1208,1501,3135.470474
908,1501,3139.889488
41,450,3141.189762
1174,1501,3145.6685
1055,1501,3150.078225
16,344,3151.159017
139,1501,3154.874444
0,166,3156.418255
947,1501,3160.106131
0,33,3160.513782
12,163,3161.196698
39,351,3163.106437
229,940,3165.499028
41,909,3167.775284
355,1084,3171.323581
0,206,3172.126473
625,1330,3176.170417
833,1501,3179.830877
0,37,3180.243748
1133,1501,3184.686643
0,39,3185.106128
0,109,3185.673491
0,46,3186.105235
11,178,3186.814908
0,107,3187.379671
0,46,3187.824407
0,162,3189.356884
1194,1501,3193.001747
54,545,3195.318061
0,82,3195.846331
0,256,3196.739936
0,197,3197.540912
894,1186,3200.451019
44,326,3202.327286
654,986,3204.781241
14,247,3205.637938
932,1241,3209.579294
638,870,3211.818008
