eplenmean,nupdates,policy_entropy,value_loss,explained_variance,clipfrac,total_timesteps,fps,time_elapsed,serial_timesteps,policy_loss,eprewmean,approxkl
1017.5166666666667,474,0.5252899,0.04737123,0.5571368932723999,0.11239996,711000,353,1892.7215631008148,711000,-0.0076415045,2.1057051666666666,0.010245286
1013.0133333333333,475,0.4680788,0.008593451,0.7875159680843353,0.11293334,712500,343,1897.0913739204407,712500,-0.0070132692,2.1057051666666666,0.010713876
1009.79,476,0.58342624,0.33465064,0.11598366498947144,0.12533334,714000,352,1901.3481287956238,714000,-0.0049302042,2.1625844433333334,0.009481099
1004.87,477,0.5189128,0.2340797,0.24391484260559082,0.073999956,715500,346,1905.6764249801636,715500,-0.0032893901,2.195603906666667,0.0057828804
1002.0733333333334,478,0.48984677,0.012640366,0.7349036931991577,0.10213331,717000,383,1909.5838487148285,717000,-0.003013367,2.195603906666667,0.010512424
994.79,479,0.5506089,12.692783,0.014237523078918457,0.0901333,718500,335,1914.0600144863129,718500,-0.0024112465,2.7244933500000004,0.007128292
992.6733333333333,480,0.57184225,0.005031389,0.7923810333013535,0.09799998,720000,389,1917.908445596695,720000,-0.005791014,2.7244933500000004,0.0072846045
990.6533333333333,481,0.6446555,0.003269834,0.8128141015768051,0.12293334,721500,372,1921.9338822364807,721500,-0.0040213857,2.72449335,0.008453225
990.6533333333333,482,0.56901354,0.005705657,0.6733890175819397,0.09420003,723000,374,1925.941265821457,723000,-0.0020325454,2.7244933500000004,0.008060241
988.81,483,0.68113273,0.0023869704,0.7606842368841171,0.19753332,724500,361,1930.0918312072754,724500,-0.005957936,2.72449335,0.014974676
984.85,484,0.48529693,0.2248275,0.10155469179153442,0.10940004,726000,335,1934.5576226711273,726000,-0.004122294,2.7556101833333337,0.0089978585
983.1966666666667,485,0.51016027,0.6671476,0.07441365718841553,0.06699997,727500,387,1938.425591468811,727500,0.0006588081,2.808374936666667,0.0051766587
978.3433333333334,486,0.6396273,0.0035769574,0.4879313111305237,0.09426663,729000,344,1942.7811336517334,729000,-0.005445173,2.808374936666667,0.007700516
978.3433333333334,487,0.81732106,0.012441589,0.6035898625850677,0.13193329,730500,373,1946.800279378891,730500,-0.0076117055,2.8083749366666666,0.01118471
978.3433333333334,488,0.59422785,0.0055202707,-0.319133996963501,0.12380001,732000,390,1950.6372311115265,732000,-0.0036748797,2.8083749366666666,0.009340975
978.3433333333334,489,0.6839133,0.0018477382,0.908744253218174,0.094866656,733500,382,1954.556925535202,733500,-0.0063733924,2.8083749366666666,0.0074901683
975.7133333333334,490,0.7635921,0.0018190402,0.8613081127405167,0.1355333,735000,373,1958.57395195961,735000,-0.007837179,2.8083749366666666,0.0116928
972.84,491,0.5044149,0.0057496424,0.6317528188228607,0.118199974,736500,352,1962.8273782730103,736500,-0.009301525,2.8083749366666666,0.018715218
972.84,492,0.6384252,0.0039262427,0.5683286190032959,0.13733332,738000,389,1966.6796898841858,738000,-0.004952887,2.8083749366666666,0.0101266205
964.8233333333334,493,0.542532,3.3510394,0.034476518630981445,0.13206667,739500,333,1971.17968583107,739500,-0.0038879164,2.9847811933333332,0.012599809
962.7133333333334,494,0.5670043,0.22304305,0.15307176113128662,0.11093333,741000,387,1975.047461271286,741000,-0.0039303317,3.015961086666667,0.010239213
958.94,495,0.60803884,0.00788645,0.702289342880249,0.10233333,742500,341,1979.4356031417847,742500,-0.011952967,3.015961086666667,0.01039295
955.8333333333334,496,0.7730416,0.0030583558,0.8457596153020859,0.1478667,744000,390,1983.2751157283783,744000,-0.0119936885,3.015961086666666,0.016406685
955.58,497,0.60170114,0.0041526323,0.4306480288505554,0.092133306,745500,382,1987.1963858604431,745500,-0.0061303093,3.015961086666666,0.007819116
955.58,498,0.76948476,0.0035494384,0.7621730268001556,0.08806664,747000,380,1991.1426076889038,747000,-0.009514756,3.015961086666667,0.00784795
953.0466666666666,499,0.49022114,0.46225327,0.09434044361114502,0.078466624,748500,350,1995.4240334033966,748500,8.859729e-05,3.05983434,0.007097847
951.1533333333333,500,0.8860131,0.16261166,0.24615967273712158,0.112733334,750000,385,1999.3151895999908,750000,-0.00084557926,3.0871881966666668,0.0069377827
949.9366666666666,501,0.49027222,0.19306637,0.07709252834320068,0.04533332,751500,389,2003.1656250953674,751500,-0.00093158067,3.1158294900000003,0.003542315
947.6766666666666,502,0.4111708,0.5149779,0.04008650779724121,0.0961333,753000,354,2007.3945987224579,753000,-0.0029649658,3.16059216,0.010053778
943.1966666666667,503,0.3667357,0.18568146,0.277495801448822,0.06299996,754500,356,2011.5985550880432,754500,-0.0033977933,3.189813013333333,0.007954701
934.29,504,0.3591758,1.0135711,0.17810654640197754,0.01786666,756000,328,2016.1596066951752,756000,-0.00083369255,3.2787600866666664,0.0017012251
932.1333333333333,505,0.6590006,0.036965974,0.6088251769542694,0.1272,757500,385,2020.0547850131989,757500,-0.008386345,3.2787600866666664,0.019086057
931.22,506,0.827729,0.12251131,0.4866308569908142,0.096333325,759000,379,2024.0091733932495,759000,-0.00038732705,3.30430237,0.007493849
927.1166666666667,507,0.5832254,0.014891472,0.8426796644926071,0.11799999,760500,359,2028.182288646698,760500,-0.006269672,3.3043023700000003,0.0103674205
926.3666666666667,508,0.88407564,0.013882485,0.3550480008125305,0.2005334,762000,388,2032.0423028469086,762000,-0.0051049953,3.2773096866666664,0.013715753
926.3666666666667,509,0.90336496,0.007959099,0.745905876159668,0.17619999,763500,382,2035.96510887146,763500,-0.0074324473,3.2773096866666673,0.013543372
925.8466666666667,510,0.6249566,0.02855593,0.4491168260574341,0.10966666,765000,360,2040.1270079612732,765000,-0.003496749,3.2773096866666664,0.008815445
917.9433333333334,511,0.46709365,0.017336989,0.6699515879154205,0.059933294,766500,334,2044.6163907051086,766500,-0.0014793095,3.2325708833333335,0.005110826
918.0933333333334,512,0.80480576,0.40437308,0.0424003005027771,0.06386662,768000,387,2048.486421108246,768000,-0.00329274,3.274116843333333,0.006307164
915.8133333333334,513,0.59122294,0.3815952,0.18598723411560059,0.09966663,769500,354,2052.7243003845215,769500,-0.004892917,3.3333116200000004,0.008508004
911.0033333333333,514,0.5955211,0.0048014172,0.6620246469974518,0.1714667,771000,359,2056.8964326381683,771000,-0.012940716,3.3333116200000004,0.015181905
912.3166666666667,515,0.8698904,0.08439807,0.8296805769205093,0.20653337,772500,373,2060.909109354019,772500,-0.016092492,3.3066098066666663,0.022084894
911.0266666666666,516,0.48230803,0.025939722,0.8055976182222366,0.113733366,774000,377,2064.8860127925873,774000,0.0019456793,3.306609806666667,0.019419827
910.14,517,0.5576271,0.17685816,0.16864407062530518,0.116666704,775500,366,2068.9837217330933,775500,-0.00743123,3.3146377833333336,0.011417405
904.4866666666667,518,0.2509659,0.21637194,0.07788217067718506,0.055799965,777000,335,2073.4599623680115,777000,0.00050494284,3.3584787466666666,0.0048564123
903.8466666666667,519,0.39153832,0.010141419,0.4485093355178833,0.03993331,778500,355,2077.6772441864014,778500,-0.0054473197,3.358478746666667,0.0031979126
900.84,520,0.4959319,0.03235503,0.8440415859222412,0.09679996,780000,352,2081.9307720661163,780000,-0.009299409,3.319274706666667,0.008433796
897.4866666666667,521,0.47479862,0.0067639863,0.5471110045909882,0.13046667,781500,352,2086.1839561462402,781500,-0.006446413,3.3192747066666666,0.01565389
897.1833333333333,522,0.7550122,0.021960197,0.8691232204437256,0.14006664,783000,386,2090.065091609955,783000,-0.010283438,3.3192747066666666,0.012063877
896.6633333333333,523,0.8029726,0.005270639,0.881735235452652,0.15320003,784500,384,2093.962224960327,784500,-0.006768916,3.3192747066666666,0.01100978
896.6633333333333,524,0.6545192,0.020337027,0.7772042900323868,0.10086666,786000,385,2097.857043504715,786000,-0.006733148,3.3192747066666666,0.009005949
898.42,525,0.49339905,0.005407387,0.7454007267951965,0.19100006,787500,383,2101.7702798843384,787500,-0.036225986,3.3192747066666666,0.0483082
896.6433333333333,526,0.47337246,0.009359006,-0.30719780921936035,0.091866635,789000,391,2105.6004984378815,789000,-0.0014949957,3.319274706666667,0.009969525
898.57,527,0.4748919,0.005808914,0.17589014768600464,0.062066637,790500,351,2109.871029853821,790500,0.0030150935,3.2639152633333333,0.005838164
897.3433333333334,528,0.6745753,0.1373344,0.3072506785392761,0.104,792000,385,2113.757748365402,792000,0.0013579071,3.2884797433333333,0.0075211134
899.8466666666667,529,0.5237854,0.0045080534,0.05275481939315796,0.070066646,793500,382,2117.683717250824,793500,1.9780044e-05,3.2884797433333337,0.005543999
899.8466666666667,530,0.46052307,0.0019868368,0.24285805225372314,0.080866635,795000,380,2121.6266033649445,795000,-0.0050126426,3.2884797433333333,0.006749902
899.8466666666667,531,0.4678995,0.0048152963,0.09701728820800781,0.073933296,796500,388,2125.4898838996887,796500,-0.00523789,3.2884797433333337,0.005826934
902.41,532,0.5245062,0.013292474,0.1609572172164917,0.07619997,798000,386,2129.375599384308,798000,-0.007334332,3.2884797433333337,0.0081188055
905.0566666666666,533,0.52388453,0.00806591,-2.9890127182006836,0.07299997,799500,389,2133.2231571674347,799500,-0.0034783941,3.2884797433333333,0.007791304
906.6633333333333,534,0.60931563,0.0042007817,0.7897424846887589,0.18446669,801000,391,2137.0530467033386,801000,-0.0037673176,3.2884797433333337,0.017917972
909.3166666666667,535,0.630835,0.34326527,0.4122600555419922,0.07599995,802500,389,2140.9090576171875,802500,-0.0026458332,3.2884797433333337,0.0064511956
910.8433333333334,536,0.53861237,0.037272878,0.7811776548624039,0.088199966,804000,382,2144.836090326309,804000,-0.0036381928,3.258533353333333,0.01930234
913.4733333333334,537,0.8228326,0.00090110523,0.8904619887471199,0.1512,805500,388,2148.695504426956,805500,-0.008977622,3.258533353333333,0.010365019
914.4333333333333,538,0.81513697,0.29336417,0.052078843116760254,0.10673329,807000,386,2152.5755360126495,807000,-0.00042554442,3.29355098,0.00918461
916.9866666666667,539,0.5563381,0.002475204,0.33507728576660156,0.13953333,808500,384,2156.475252389908,808500,-0.008807411,3.29355098,0.011612927
919.0833333333334,540,0.70547616,0.0031828764,0.54483762383461,0.13919999,810000,375,2160.4735939502716,810000,-0.008074452,3.29355098,0.010352474
921.16,541,0.9154853,0.0017037891,0.8791054934263229,0.14466669,811500,388,2164.3384549617767,811500,-0.009131407,3.29355098,0.010851124
924.3933333333333,542,0.5731068,0.5054136,0.06741350889205933,0.104666665,813000,349,2168.6305618286133,813000,-0.0042950124,3.357417803333333,0.008089294
924.4566666666667,543,0.69826484,0.2207156,0.1301668882369995,0.08199996,814500,373,2172.648505449295,814500,-0.004459637,3.387181213333333,0.009059751
926.6733333333333,544,0.8270002,0.0019413264,0.7350649833679199,0.11579998,816000,389,2176.502279520035,816000,-0.006000221,3.355082653333333,0.008533154
926.6733333333333,545,0.67209566,0.002215047,0.40761643648147583,0.12473335,817500,389,2180.358132839203,817500,-0.0056573385,3.355082653333333,0.010561027
926.6733333333333,546,0.5103168,0.010435922,0.5781199634075165,0.085533306,819000,391,2184.195316553116,819000,-0.008548209,3.3550826533333336,0.006376762
919.58,547,0.5118214,0.576458,0.17938047647476196,0.11266667,820500,335,2188.6623911857605,820500,7.200313e-05,3.42999447,0.010592604
916.73,548,0.5112906,0.0041660746,0.5841383337974548,0.104399964,822000,393,2192.4774935245514,822000,-0.0072632567,3.42999447,0.008248182
919.08,549,0.5390168,0.0054865605,-0.28049468994140625,0.08393331,823500,393,2196.290765285492,823500,-0.0053235185,3.398345116666667,0.006192723
921.77,550,0.72767085,0.004142634,-0.30747711658477783,0.16093332,825000,394,2200.092026233673,825000,-0.0082362965,3.398345116666667,0.016524103
920.1533333333333,551,0.5738045,1.570487,0.05568575859069824,0.107266635,826500,357,2204.2838418483734,826500,-0.0031144503,3.507986916666667,0.00867597
920.1533333333333,552,0.58759797,0.07403334,0.7659624069929123,0.100866646,828000,380,2208.2285211086273,828000,-0.0044181896,3.507986916666667,0.007740507
918.8733333333333,553,0.65014076,0.18628055,0.6213442385196686,0.053599976,829500,386,2212.1068880558014,829500,-0.0015824874,3.5346977500000003,0.0044947285
920.2766666666666,554,0.60506403,0.025222814,0.41732609272003174,0.091000006,831000,375,2216.1063854694366,831000,-0.006784048,3.5346977499999994,0.006350704
920.48,555,0.49604338,0.6849986,0.22457557916641235,0.08593328,832500,358,2220.293451309204,832500,-0.0012207754,3.5918814566666666,0.0065990067
912.9866666666667,556,0.3792878,0.7379845,0.2714086174964905,0.061733298,834000,329,2224.840800523758,834000,-0.001433022,3.6744345833333334,0.005404351
910.3,557,0.55110544,24.055967,0.03402584791183472,0.052866634,835500,391,2228.6766278743744,835500,-0.0013636817,3.9852981599999997,0.004584812
910.6666666666666,558,0.73693407,0.21806985,0.2964412569999695,0.15913334,837000,352,2232.932683944702,837000,-0.01164343,3.99931592,0.012839905
909.9266666666666,559,0.6461177,0.30849943,0.41901320219039917,0.07279995,838500,352,2237.1826615333557,838500,-0.0007260554,4.061765903333333,0.0054964386
906.4366666666666,560,0.56313777,0.8155207,0.27418673038482666,0.07653331,840000,341,2241.570718765259,840000,-0.007543593,4.123474233333333,0.00728236
904.56,561,0.6178602,0.25697157,0.6049000918865204,0.095733315,841500,361,2245.721070289612,841500,-0.008619789,4.18312594,0.008229354
901.7533333333333,562,0.5582765,0.2875835,0.5769655704498291,0.049066633,843000,359,2249.890068054199,843000,-0.004205727,4.219774666666667,0.0038959223
900.5733333333334,563,0.5652631,0.4449126,0.5309303998947144,0.0573333,844500,360,2254.0541775226593,844500,-0.00092085375,4.296231803333334,0.0048294924
898.9766666666667,564,0.54142165,0.12415485,0.6920808851718903,0.14773336,846000,352,2258.305054664612,846000,-0.0010494244,4.29470535,0.009834942
897.4133333333333,565,0.54924774,0.123215534,0.7829091995954514,0.10813334,847500,355,2262.5284445285797,847500,-0.0034483492,4.267842756666666,0.010701611
895.4333333333333,566,0.59896207,0.13425693,0.527321845293045,0.0897333,849000,353,2266.768018722534,849000,0.00065859,4.293881146666667,0.007185604
895.3766666666667,567,0.7148077,0.011416427,0.8305861353874207,0.17573331,850500,377,2270.738931655884,850500,-0.016969835,4.293881146666667,0.011602143
891.5933333333334,568,0.4987302,0.1465903,0.6868277192115784,0.06479996,852000,356,2274.9471900463104,852000,-0.004528547,4.3427242,0.004308384
889.0666666666667,569,0.6071099,0.11446948,0.5985048711299896,0.11166667,853500,343,2279.310077190399,853500,-0.0007595212,4.3677143633333335,0.009692337
886.5866666666667,570,0.5664049,0.4922029,0.34926462173461914,0.1338,855000,352,2283.570355653763,855000,-0.00905642,4.40913447,0.01107152
887.0166666666667,571,0.50976187,0.008558559,0.8882807195186615,0.111133315,856500,384,2287.471886396408,856500,-0.003820845,4.409134470000001,0.008528616
885.07,572,0.47166556,0.117790654,0.7317320108413696,0.088133276,858000,347,2291.7849724292755,858000,-0.0026964468,4.437932330000001,0.008553755
881.8466666666667,573,0.55104077,0.06489621,0.8159405291080475,0.16420001,859500,356,2295.9875814914703,859500,-0.0084970305,4.432445283333333,0.018354762
880.3466666666667,574,0.7103501,0.015393791,0.7337008118629456,0.106399976,861000,346,2300.317579984665,861000,-0.008969961,4.432445283333333,0.009150609
880.5133333333333,575,0.42514342,0.07195536,0.7171370983123779,0.19466664,862500,360,2304.478679895401,862500,-0.0155182155,4.432445283333333,0.07701289
874.81,576,0.34384832,0.18104629,0.5991528034210205,0.05886664,864000,356,2308.6917090415955,864000,-0.004534665,4.46547155,0.0058727623
869.4366666666666,577,0.34358785,0.45689765,0.6168698072433472,0.062599964,865500,338,2313.120360136032,865500,-0.00044146247,4.500656666666667,0.007931322
864.58,578,0.40579087,0.01916008,0.5153999030590057,0.1049333,867000,347,2317.4419898986816,867000,-0.013898448,4.500656666666667,0.013791484
863.57,579,0.6282581,0.14068793,0.3019130825996399,0.13700002,868500,340,2321.8434143066406,868500,-0.006563842,4.470529703333333,0.009564299
863.57,580,1.0450934,0.00484974,0.8110334426164627,0.09966663,870000,381,2325.7799773216248,870000,-0.00069758727,4.470529703333333,0.010185713
861.27,581,0.3310262,0.034086846,0.7501813620328903,0.104733296,871500,352,2330.031802177429,871500,-0.009186687,4.470529703333333,0.013595249
861.4666666666667,582,0.80654013,0.0030049307,0.37083500623703003,0.11119999,873000,379,2333.9810926914215,873000,-0.006416759,4.434527020000001,0.019746393
863.7166666666667,583,0.8765011,0.00540556,-0.020584583282470703,0.08713331,874500,361,2338.130936384201,874500,-0.0023448947,4.434527020000001,0.006467169
866.3066666666666,584,0.66388464,0.010458448,0.8649904280900955,0.08586662,876000,373,2342.1469764709473,876000,-0.008347883,4.434527020000001,0.0074179517
868.82,585,0.7291154,0.0013013701,0.7719153314828873,0.091733314,877500,380,2346.0936427116394,877500,-0.004689167,4.434527020000001,0.005760838
869.97,586,0.9921632,0.0020275726,0.4488260746002197,0.15966666,879000,380,2350.0325920581818,879000,-0.008220452,4.407260993333334,0.019668797
868.37,587,0.49476838,0.013337534,0.7150063514709473,0.08126662,880500,329,2354.584107398987,880500,-0.0070964475,4.407260993333334,0.011910859
868.99,588,0.4984609,0.7912459,0.35976022481918335,0.08506663,882000,348,2358.884994983673,882000,0.0016506414,4.492872646666667,0.007131583
868.4633333333334,589,0.42287174,0.2788717,0.6399746239185333,0.053999968,883500,358,2363.0653352737427,883500,0.00044856124,4.48110472,0.004530755
867.9733333333334,590,0.47084367,0.25146303,0.5180380046367645,0.074799955,885000,355,2367.2845652103424,885000,-0.0016564291,4.474195813333333,0.0077451654
867.7766666666666,591,0.4435983,1.4236842,0.3576287627220154,0.07526663,886500,354,2371.5165650844574,886500,-0.0013556825,4.55762407,0.005920031
867.6766666666666,592,0.58116966,0.26900354,0.6754477024078369,0.079533294,888000,357,2375.718262910843,888000,-0.00038214543,4.536245176666667,0.0066082673
869.22,593,0.60496897,0.011339337,-0.07257521152496338,0.16439998,889500,353,2379.957201242447,889500,0.0049303873,4.536245176666666,0.01855269
871.0033333333333,594,0.51777464,0.005219278,0.6285085082054138,0.16420004,891000,349,2384.2480068206787,891000,-0.0016197539,4.473477676666667,0.028445153
869.6433333333333,595,0.55991215,0.047973666,0.6926156580448151,0.107999966,892500,358,2388.4381988048553,892500,-0.009480269,4.44119648,0.012586856
870.24,596,0.65457106,0.14624014,0.675709456205368,0.12339997,894000,362,2392.5709824562073,894000,-0.005656783,4.44389888,0.009202641
870.8,597,0.5280907,0.14849775,0.6953447461128235,0.07199995,895500,358,2396.7565326690674,895500,-0.00032686268,4.450300366666667,0.005540359
871.5533333333333,598,0.50063753,0.10872857,0.7131302356719971,0.0485333,897000,323,2401.3971812725067,897000,-0.0010403803,4.435870293333333,0.0048090727
872.72,599,0.5583624,0.0026181834,0.6673335134983063,0.10226669,898500,369,2405.453909635544,898500,0.0016234213,4.405417136666666,0.0071000927
873.13,600,0.48762685,0.7915242,0.3869934678077698,0.0885333,900000,330,2409.9971454143524,900000,-0.001014936,4.467443336666667,0.007113947
874.3433333333334,601,0.5009644,0.23275536,0.6051895320415497,0.08146663,901500,356,2414.2058770656586,901500,-0.0068701264,4.508000273333334,0.011847947
875.4,602,0.48518765,0.19650455,0.7012377083301544,0.090933286,903000,346,2418.5355842113495,903000,-0.0010525018,4.562647356666666,0.006421504
876.06,603,0.6970403,0.001360156,0.8779899105429649,0.16486672,904500,375,2422.5293405056,904500,-0.002208527,4.562647356666666,0.011137659
877.6933333333334,604,0.50870997,0.019841962,0.7636172622442245,0.07259996,906000,331,2427.0486314296722,906000,0.00012241838,4.530393293333333,0.0060711433
875.5533333333333,605,0.51752293,0.20488288,0.1405705213546753,0.08839996,907500,356,2431.259577512741,907500,-0.0045897407,4.533709516666667,0.010923438
875.3066666666666,606,0.40453586,0.80243766,0.2637806534767151,0.04886664,909000,355,2435.475551366806,909000,-0.0012041491,4.621420613333333,0.004980242
872.91,607,0.54987395,0.13476714,0.7638777494430542,0.087133296,910500,351,2439.7394564151764,910500,-0.00034432192,4.627571416666667,0.00865571
873.65,608,0.55213046,0.0024617286,0.7570632845163345,0.10386667,912000,334,2444.2270176410675,912000,-0.003141203,4.627571416666667,0.009590976
873.1333333333333,609,0.45993248,0.23823848,0.23227500915527344,0.061066628,913500,358,2448.4086050987244,913500,-0.0007575776,4.658918006666667,0.004375866
872.85,610,0.4604361,1.0371842,0.3026229739189148,0.033599988,915000,330,2452.943172454834,915000,0.00012418564,4.786793586666667,0.0031452165
872.7533333333333,611,0.52500236,0.12972698,0.469158411026001,0.17453331,916500,357,2457.1369709968567,916500,-0.007464433,4.7844133300000005,0.034837622
873.1533333333333,612,0.5129939,0.24770589,0.4966161251068115,0.10306669,918000,358,2461.318461894989,918000,0.003382502,4.840547676666667,0.008084125
873.1566666666666,613,0.4743244,0.67930555,0.3668981194496155,0.08086662,919500,325,2465.9269168376923,919500,-0.0018343228,4.845679843333334,0.008326742
873.65,614,0.51558614,0.36496517,0.4330003261566162,0.084533304,921000,355,2470.143846511841,921000,-0.0018019624,4.854791386666667,0.0053250017
872.0633333333334,615,0.4464745,0.27596253,0.5583338141441345,0.08866663,922500,360,2474.301148891449,922500,-0.0019623463,4.917592316666667,0.007840351
875.3833333333333,616,0.6069495,0.16242431,0.6492573320865631,0.12893331,924000,359,2478.471828699112,924000,-0.0032645327,4.87878689,0.015778497
877.54,617,0.66250616,0.027677488,0.8337132185697556,0.16400003,925500,391,2482.306024312973,925500,-0.0023294673,4.858945743333334,0.012977927
880.6966666666667,618,0.63273966,0.0161061,0.8346261978149414,0.14006668,927000,387,2486.180416584015,927000,-0.00036865982,4.858945743333334,0.012362274
879.5833333333334,619,0.50082856,0.49014795,0.4565544128417969,0.079933286,928500,338,2490.6076698303223,928500,-0.0031393843,4.865271596666666,0.006557795
879.4866666666667,620,0.52391833,0.16561292,0.5370076596736908,0.07453328,930000,358,2494.796325445175,930000,-0.0011136342,4.864900833333333,0.006151565
878.84,621,0.61344326,0.57935244,0.3894495368003845,0.13186665,931500,370,2498.849617958069,931500,-0.0036236653,4.9205159499999995,0.010156661
880.9866666666667,622,0.6643898,0.011769958,0.936082161962986,0.119733326,933000,353,2503.0917801856995,933000,-0.004351623,4.94168236,0.008720866
880.19,623,0.44088307,0.22600499,0.7131653428077698,0.06539997,934500,356,2507.2958748340607,934500,-0.0014811106,5.003883873333334,0.006857715
875.62,624,0.59578335,0.2903422,0.6018758118152618,0.09293332,936000,361,2511.4427449703217,936000,-0.00218716,5.072110453333333,0.0073808134
876.8466666666667,625,0.5592075,0.044246826,0.6852279603481293,0.12333331,937500,358,2515.631238222122,937500,-0.007853413,5.072110453333333,0.011736763
879.6633333333333,626,0.82907206,0.17654786,0.4277287721633911,0.1611333,939000,354,2519.8587188720703,939000,-0.009390216,5.10129585,0.018933084
880.6733333333333,627,0.7778411,0.03704641,0.7365357577800751,0.11826669,940500,389,2523.7136340141296,940500,-0.0036041345,5.091413023333334,0.011292988
883.0566666666666,628,0.7833554,0.075495034,0.7486352622509003,0.08419997,942000,357,2527.9123210906982,942000,-0.0034939058,5.129919583333334,0.007363649
884.82,629,0.75019425,0.010178861,0.9465320892632008,0.1502,943500,395,2531.707949399948,943500,-0.00805791,5.112410873333333,0.011336664
887.2333333333333,630,0.65090895,0.21237436,0.6466939747333527,0.16373336,945000,354,2535.9414117336273,945000,-0.003980434,5.123429926666666,0.01336372
885.47,631,0.67288804,0.10108627,0.6260180175304413,0.1342,946500,347,2540.2631809711456,946500,-0.0048486195,5.123429926666666,0.01011197
886.4,632,0.6945234,0.13916084,0.27551281452178955,0.09959999,948000,391,2544.095866918564,948000,0.0020200014,5.149723203333334,0.008600425
888.2433333333333,633,0.7228922,0.032303933,0.7677481472492218,0.1349333,949500,378,2548.0609951019287,949500,-0.0074765654,5.159381353333333,0.013255635
887.6633333333333,634,0.6750308,0.29484677,0.21135884523391724,0.17839998,951000,356,2552.2730960845947,951000,-0.0040820898,5.196891463333333,0.015304032
889.15,635,0.5011341,0.5063329,0.5312749147415161,0.075066626,952500,330,2556.8102326393127,952500,-0.0016130006,5.225218326666666,0.0050391965
889.8833333333333,636,0.75000197,0.33566144,0.19643527269363403,0.040066667,954000,358,2560.9997482299805,954000,-0.0017585062,5.279875333333333,0.004180801
889.4666666666667,637,0.61408836,0.031376634,0.7106929123401642,0.14373332,955500,358,2565.1797654628754,955500,-0.01762886,5.279875333333334,0.019399611
890.5833333333334,638,0.7665936,1.0057609,0.12329155206680298,0.08886662,957000,364,2569.29833650589,957000,-0.0035221404,5.367982803333334,0.007134878
889.9466666666667,639,0.6195637,0.73915046,0.36085134744644165,0.099599965,958500,354,2573.528367996216,958500,-0.0025479307,5.45869283,0.0076466138
888.7566666666667,640,0.531293,0.23275305,0.6373928487300873,0.08666662,960000,356,2577.7326436042786,960000,-0.007642784,5.52020082,0.0065711504
889.3,641,0.58986914,0.22350776,0.7167590856552124,0.10099997,961500,349,2582.0231890678406,961500,-0.003082404,5.580937856666666,0.010021838
888.7966666666666,642,0.55474865,0.59252995,0.49870526790618896,0.05639997,963000,330,2586.5561578273773,963000,-0.0027751103,5.681741933333334,0.004957006
888.39,643,0.60926837,0.1910833,0.4608854055404663,0.12886667,964500,352,2590.8068709373474,964500,-0.003734644,5.71225551,0.011843425
888.85,644,0.6625518,0.012911195,0.7331298589706421,0.15206668,966000,343,2595.176008462906,966000,-0.009888484,5.71225551,0.016673181
889.66,645,0.5740931,0.49102914,0.4465525150299072,0.060933318,967500,356,2599.3788850307465,967500,-0.00090672227,5.785172730000001,0.004627034
887.1733333333333,646,0.6297939,0.532065,0.2824552655220032,0.071266636,969000,359,2603.546727180481,969000,0.00048175582,5.8072699933333345,0.006248303
887.66,647,0.6357362,0.015676199,0.7483236789703369,0.13259998,970500,345,2607.889440536499,970500,-0.0051903273,5.77968901,0.015312762
887.69,648,0.6644993,0.47150192,0.4793776869773865,0.07306662,972000,352,2612.1402854919434,972000,-0.001224902,5.820504863333333,0.005445465
888.41,649,0.69600713,1.2073594,0.3693050742149353,0.12586664,973500,341,2616.533527135849,973500,-0.0027987552,5.84858493,0.00927256
889.3966666666666,650,0.68125343,0.3920768,0.49227291345596313,0.09433331,975000,356,2620.7445533275604,975000,-0.0019821995,5.867193996666667,0.007058202
888.1366666666667,651,0.7878239,0.9425094,0.2777593731880188,0.085266635,976500,352,2625.0059847831726,976500,-0.0042526214,5.95783222,0.006211494
888.0633333333334,652,0.5590898,0.2322752,0.7210251688957214,0.06359997,978000,359,2629.174037218094,978000,-0.0015570731,6.021272386666667,0.005248272
886.4533333333334,653,0.5941702,0.29203117,0.7507272958755493,0.0625333,979500,357,2633.3754873275757,979500,-0.0022951171,6.069095783333334,0.0052888454
887.12,654,0.49983463,2.349869,0.12781387567520142,0.16053335,981000,355,2637.5948848724365,981000,-0.0059247823,6.1008572333333335,0.043460313
887.4966666666667,655,0.6753606,0.010384568,0.9154077172279358,0.10293331,982500,382,2641.5151784420013,982500,-0.010103659,6.100857233333333,0.009058868
887.67,656,0.46978867,0.37447366,0.6651067435741425,0.078133285,984000,359,2645.683756828308,984000,-0.0005932077,5.732161173333334,0.0072797197
888.87,657,0.5399488,0.39399606,0.4447327256202698,0.11206665,985500,337,2650.1270184516907,985500,-0.0026520828,5.68905948,0.01473924
887.5166666666667,658,0.615432,0.28090918,0.5539720952510834,0.099666655,987000,357,2654.319904088974,987000,-0.003200121,5.731556810000001,0.01056078
882.8066666666666,659,0.52695286,0.15992044,0.7086344361305237,0.089733325,988500,348,2658.6217124462128,988500,-0.0020488845,5.765709213333333,0.006595235
882.38,660,0.5917924,0.42656952,0.5143704414367676,0.06306664,990000,349,2662.911442041397,990000,-0.0023533269,5.8334537766666665,0.00546041
881.2433333333333,661,0.71546084,0.22461094,0.34896326065063477,0.20860006,991500,358,2667.1007828712463,991500,-0.0047073374,5.782631706666667,0.01929632
